instance cp2016 incmc2 incmc2o1 incmc2o2
mcs70_r01_s40_AB04 28 28 28 28
mcs70_r01_s40_AB05 28 28 28 28
mcs70_r01_s40_AB06 28 28 28 28
mcs70_r01_s40_AB07 28 28 28 28
mcs70_r01_s40_AB08 28 28 28 28
mcs70_r01_s40_AB09 28 28 28 28
mcs70_r01_s50_AB00 35 35 35 35
mcs70_r01_s50_AB01 35 35 35 35
mcs70_r01_s50_AB02 35 35 35 35
mcs70_r01_s50_AB03 35 35 35 35
mcs70_r01_s50_AB04 35 35 35 35
mcs70_r01_s50_AB05 35 35 35 35
mcs70_r01_s50_AB06 35 35 35 35
mcs70_r01_s50_AB07 35 35 35 35
mcs70_r01_s50_AB08 35 35 35 35
mcs70_r01_s50_AB09 35 35 35 35
mcs70_r01_s60_AB00 42 42 42 42
mcs70_r01_s60_AB01 42 42 42 42
mcs70_r01_s60_AB02 42 42 42 42
mcs70_r01_s60_AB03 42 42 42 42
mcs70_r01_s60_AB04 42 42 42 42
mcs70_r01_s60_AB05 42 42 42 42
mcs70_r01_s60_AB06 42 42 42 42
mcs70_r01_s60_AB07 42 42 42 42
mcs70_r01_s60_AB08 42 42 42 42
mcs70_r01_s60_AB09 42 42 42 42
mcs70_r01_s70_AB00 49 49 49 49
mcs70_r01_s70_AB01 49 49 49 49
mcs70_r01_s70_AB02 49 49 49 49
mcs70_r01_s70_AB03 49 49 49 49
mcs70_r01_s70_AB04 49 49 49 49
mcs70_r01_s70_AB05 49 49 49 49
mcs70_r01_s70_AB06 49 49 49 49
mcs70_r01_s70_AB07 49 49 49 49
mcs70_r01_s70_AB08 49 49 49 49
mcs70_r01_s70_AB09 49 49 49 49
mcs70_r01_s80_AB00 56 56 56 56
mcs70_r01_s80_AB01 56 56 56 56
mcs70_r01_s80_AB02 56 56 56 56
mcs70_r01_s80_AB03 56 56 56 56
mcs70_r01_s80_AB04 56 56 56 56
mcs70_r01_s80_AB05 56 56 56 56
mcs70_r01_s80_AB06 56 56 56 56
mcs70_r01_s80_AB07 56 56 56 56
mcs70_r01_s80_AB08 56 56 56 56
mcs70_r01_s80_AB09 56 56 56 56
mcs70_r01_s90_AB00 63 63 63 63
mcs70_r01_s90_AB01 63 63 63 63
mcs70_r01_s90_AB02 63 63 63 63
mcs70_r01_s90_AB03 63 63 63 63
mcs70_r01_s90_AB04 63 63 63 63
mcs70_r01_s90_AB05 63 63 63 63
mcs70_r01_s90_AB06 63 63 63 63
mcs70_r01_s90_AB07 63 63 63 63
mcs70_r01_s90_AB08 63 63 63 63
mcs70_r01_s90_AB09 63 63 63 63
mcs70_r02_s100_AB00 70 70 70 70
mcs70_r02_s100_AB01 70 70 70 70
mcs70_r02_s100_AB02 70 70 70 70
mcs70_r02_s100_AB03 70 70 70 70
mcs70_r02_s100_AB04 70 70 70 70
mcs70_r02_s100_AB05 70 70 70 70
mcs70_r02_s100_AB06 70 70 70 70
mcs70_r02_s100_AB07 70 70 70 70
mcs70_r02_s100_AB08 70 70 70 70
mcs70_r02_s100_AB09 70 70 70 70
mcs70_r02_s10_AB00 7 7 7 7
mcs70_r02_s10_AB01 7 7 7 7
mcs70_r02_s10_AB02 7 7 7 7
mcs70_r02_s10_AB03 7 7 7 7
mcs70_r02_s10_AB04 7 7 7 7
mcs70_r02_s10_AB05 7 7 7 7
mcs70_r02_s10_AB06 7 7 7 7
mcs70_r02_s10_AB07 7 7 7 7
mcs70_r02_s10_AB08 7 7 7 7
mcs70_r02_s10_AB09 7 7 7 7
mcs70_r02_s15_AB00 10 10 10 10
mcs70_r02_s15_AB01 10 10 10 10
mcs70_r02_s15_AB02 10 10 10 10
mcs70_r02_s15_AB03 10 10 10 10
mcs70_r02_s15_AB04 10 10 10 10
mcs70_r02_s15_AB05 10 10 10 10
mcs70_r02_s15_AB06 10 10 10 10
mcs70_r02_s15_AB07 10 10 10 10
mcs70_r02_s15_AB08 10 10 10 10
mcs70_r02_s15_AB09 10 10 10 10
mcs70_r02_s20_AB00 14 14 14 14
mcs70_r02_s20_AB01 14 14 14 14
mcs70_r02_s20_AB02 14 14 14 14
mcs70_r02_s20_AB03 14 14 14 14
mcs70_r02_s20_AB04 14 14 14 14
mcs70_r02_s20_AB05 14 14 14 14
mcs70_r02_s20_AB06 14 14 14 14
mcs70_r02_s20_AB07 14 14 14 14
mcs70_r02_s20_AB08 14 14 14 14
mcs70_r02_s20_AB09 14 14 14 14
mcs70_r02_s25_AB00 17 17 17 17
mcs70_r02_s25_AB01 17 17 17 17
mcs70_r02_s25_AB02 17 17 17 17
mcs70_r02_s25_AB03 17 17 17 17
mcs70_r02_s25_AB04 17 17 17 17
mcs70_r02_s25_AB05 17 17 17 17
mcs70_r02_s25_AB06 17 17 17 17
mcs70_r02_s25_AB07 17 17 17 17
mcs70_r02_s25_AB08 17 17 17 17
mcs70_r02_s25_AB09 17 17 17 17
mcs70_r02_s30_AB00 21 21 21 21
mcs70_r02_s30_AB01 21 21 21 21
mcs70_r02_s30_AB02 21 21 21 21
mcs70_r02_s30_AB03 21 21 21 21
mcs70_r02_s30_AB04 21 21 21 21
mcs70_r02_s30_AB05 21 21 21 21
mcs70_r02_s30_AB06 21 21 21 21
mcs70_r02_s30_AB07 21 21 21 21
mcs70_r02_s30_AB08 21 21 21 21
mcs70_r02_s30_AB09 21 21 21 21
mcs70_r02_s35_AB00 24 24 24 24
mcs70_r02_s35_AB01 24 24 24 24
mcs70_r02_s35_AB02 24 24 24 24
mcs70_r02_s35_AB03 24 24 24 24
mcs70_r02_s35_AB04 24 24 24 24
mcs70_r02_s35_AB05 24 24 24 24
mcs70_r02_s35_AB06 24 24 24 24
mcs70_r02_s35_AB07 24 24 24 24
mcs70_r02_s35_AB08 24 24 24 24
mcs70_r02_s35_AB09 24 24 24 24
mcs70_r02_s40_AB00 28 28 28 28
mcs70_r02_s40_AB01 28 28 28 28
mcs70_r02_s40_AB02 28 28 28 28
mcs70_r02_s40_AB03 28 28 28 28
mcs70_r02_s40_AB04 28 28 28 28
mcs70_r02_s40_AB05 28 28 28 28
mcs70_r02_s40_AB06 28 28 28 28
mcs70_r02_s40_AB07 28 28 28 28
mcs70_r02_s40_AB08 28 28 28 28
mcs70_r02_s40_AB09 28 28 28 28
mcs70_r02_s50_AB00 35 35 35 35
mcs70_r02_s50_AB01 35 35 35 35
mcs70_r02_s50_AB02 35 35 35 35
mcs70_r02_s50_AB03 35 35 35 35
mcs70_r02_s50_AB04 35 35 35 35
mcs70_r02_s50_AB05 35 35 35 35
mcs70_r02_s50_AB06 35 35 35 35
mcs70_r02_s50_AB07 35 35 35 35
mcs70_r02_s50_AB08 35 35 35 35
mcs70_r02_s50_AB09 35 35 35 35
mcs70_r02_s60_AB00 42 42 42 42
mcs70_r02_s60_AB01 42 42 42 42
mcs70_r02_s60_AB02 42 42 42 42
mcs70_r02_s60_AB03 42 42 42 42
mcs70_r02_s60_AB04 42 42 42 42
mcs70_r02_s60_AB05 42 42 42 42
mcs70_r02_s60_AB06 42 42 42 42
mcs70_r02_s60_AB07 42 42 42 42
mcs70_r02_s60_AB08 42 42 42 42
mcs70_r02_s60_AB09 42 42 42 42
mcs70_r02_s70_AB00 49 49 49 49
mcs70_r02_s70_AB01 49 49 49 49
mcs70_r02_s70_AB02 49 49 49 49
mcs70_r02_s70_AB03 49 49 49 49
mcs70_r02_s70_AB04 49 49 49 49
mcs70_r02_s70_AB05 49 49 49 49
mcs70_r02_s70_AB06 49 49 49 49
mcs70_r02_s70_AB07 49 49 49 49
mcs70_r02_s70_AB08 49 49 49 49
mcs70_r02_s70_AB09 49 49 49 49
mcs70_r02_s80_AB00 56 56 56 56
mcs70_r02_s80_AB01 56 56 56 56
mcs70_r02_s80_AB02 56 56 56 56
mcs70_r02_s80_AB03 56 56 56 56
mcs70_r02_s80_AB04 56 56 56 56
mcs70_r02_s80_AB05 56 56 56 56
mcs70_r02_s80_AB06 56 56 56 56
mcs70_r02_s80_AB07 56 56 56 56
mcs70_r02_s80_AB08 56 56 56 56
mcs70_r02_s80_AB09 56 56 56 56
mcs70_r02_s90_AB00 63 63 63 63
mcs70_r02_s90_AB01 63 63 63 63
mcs70_r02_s90_AB02 63 63 63 63
mcs70_r02_s90_AB03 63 63 63 63
mcs70_r02_s90_AB04 63 63 63 63
mcs70_r02_s90_AB05 63 63 63 63
mcs70_r02_s90_AB06 63 63 63 63
mcs70_r02_s90_AB07 63 63 63 63
mcs70_r02_s90_AB08 63 63 63 63
mcs70_r02_s90_AB09 63 63 63 63
mcs90_b03_s100_AB00 90 90 90 90
mcs90_b03_s100_AB01 90 90 90 90
mcs90_b03_s100_AB02 90 90 90 90
mcs90_b03_s100_AB03 90 90 90 X
mcs90_b03_s100_AB04 90 90 90 90
mcs90_b03_s100_AB05 90 90 90 90
mcs90_b03_s100_AB06 90 90 90 90
mcs90_b03_s100_AB07 90 90 90 90
mcs90_b03_s100_AB08 90 90 90 90
mcs90_b03_s100_AB09 90 90 90 90
mcs90_b03_s10_AB00 8 8 8 8
mcs90_b03_s10_AB01 8 8 8 8
mcs90_b03_s10_AB02 8 8 8 8
mcs90_b03_s10_AB03 8 8 8 8
mcs90_b03_s10_AB04 8 8 8 8
mcs90_b03_s10_AB05 8 8 8 8
mcs90_b03_s10_AB06 8 8 8 8
mcs90_b03_s10_AB07 8 8 8 8
mcs90_b03_s10_AB08 8 8 8 8
mcs90_b03_s10_AB09 8 8 8 8
mcs90_b03_s15_AB00 12 12 12 12
mcs90_b03_s15_AB01 12 12 12 12
mcs90_b03_s15_AB02 12 12 12 12
mcs90_b03_s15_AB03 12 12 12 12
mcs90_b03_s15_AB04 12 12 12 12
mcs90_b03_s15_AB05 12 12 12 12
mcs90_b03_s15_AB06 12 12 12 12
mcs90_b03_s15_AB07 12 12 12 12
mcs90_b03_s15_AB08 12 12 12 12
mcs90_b03_s15_AB09 12 12 12 12
mcs90_b03_s20_AB00 18 18 18 18
mcs90_b03_s20_AB01 18 18 18 18
mcs90_b03_s20_AB02 18 18 18 18
mcs90_b03_s20_AB03 18 18 18 18
mcs90_b03_s20_AB04 18 18 18 18
mcs90_b03_s20_AB05 18 18 18 18
mcs90_b03_s20_AB06 18 18 18 18
mcs90_b03_s20_AB07 18 18 18 18
mcs90_b03_s20_AB08 18 18 18 18
mcs90_b03_s20_AB09 18 18 18 18
mcs90_b03_s25_AB00 22 22 22 22
mcs90_b03_s25_AB01 22 22 22 22
mcs90_b03_s25_AB02 22 22 22 22
mcs90_b03_s25_AB03 22 22 22 22
mcs90_b03_s25_AB04 22 22 22 22
mcs90_b03_s25_AB05 22 22 22 22
mcs90_b03_s25_AB06 22 22 22 22
mcs90_b03_s25_AB07 22 22 22 22
mcs90_b03_s25_AB08 22 22 22 22
mcs90_b03_s25_AB09 22 22 22 22
mcs90_b03_s30_AB00 26 26 26 26
mcs90_b03_s30_AB01 26 26 26 26
mcs90_b03_s30_AB02 26 26 26 26
mcs90_b03_s30_AB03 26 26 26 26
mcs90_b03_s30_AB04 26 26 26 26
mcs90_b03_s30_AB05 26 26 26 26
mcs90_b03_s30_AB06 26 26 26 26
mcs90_b03_s30_AB07 26 26 26 26
mcs90_b03_s30_AB08 26 26 26 26
mcs90_b03_s30_AB09 26 26 26 26
mcs90_b03_s35_AB00 30 30 30 30
mcs90_b03_s35_AB01 30 30 30 30
mcs90_b03_s35_AB02 30 30 30 30
mcs90_b03_s35_AB03 30 30 30 30
mcs90_b03_s35_AB04 30 30 30 30
mcs90_b03_s35_AB05 30 30 30 30
mcs90_b03_s35_AB06 30 30 30 30
mcs90_b03_s35_AB07 30 30 30 30
mcs90_b03_s35_AB08 30 30 30 30
mcs90_b03_s35_AB09 30 30 30 30
mcs90_b03_s40_AB00 36 36 36 36
mcs90_b03_s40_AB01 36 36 36 36
mcs90_b03_s40_AB02 36 36 36 36
mcs90_b03_s40_AB03 36 36 36 36
mcs90_b03_s40_AB04 36 36 36 36
mcs90_b03_s40_AB05 36 36 36 36
mcs90_b03_s40_AB06 36 36 36 36
mcs90_b03_s40_AB07 36 36 36 36
mcs90_b03_s40_AB08 36 36 36 36
mcs90_b03_s40_AB09 36 36 36 36
mcs90_b03_s50_AB00 44 44 44 44
mcs90_b03_s50_AB01 44 44 44 44
mcs90_b03_s50_AB02 44 44 44 44
mcs90_b03_s50_AB03 44 44 44 44
mcs90_b03_s50_AB04 44 44 44 44
mcs90_b03_s50_AB05 44 44 44 44
mcs90_b03_s50_AB06 44 44 44 44
mcs90_b03_s50_AB07 44 44 44 44
mcs90_b03_s50_AB08 44 44 44 44
mcs90_b03_s50_AB09 44 44 44 44
mcs90_b03_s60_AB00 54 54 54 54
mcs90_b03_s60_AB01 54 54 54 54
mcs90_b03_s60_AB02 54 54 54 54
mcs90_b03_s60_AB03 54 54 54 54
mcs90_b03_s60_AB04 54 54 54 54
mcs90_b03_s60_AB05 54 54 54 54
mcs90_b03_s60_AB06 54 54 54 54
mcs90_b03_s60_AB07 54 54 54 54
mcs90_b03_s60_AB08 54 54 54 54
mcs90_b03_s60_AB09 54 54 54 54
mcs90_b03_s70_AB00 62 X X 62
mcs90_b03_s70_AB01 62 62 62 62
mcs90_b03_s70_AB02 62 62 62 62
mcs90_b03_s70_AB03 62 62 62 62
mcs90_b03_s70_AB04 62 62 62 62
mcs90_b03_s70_AB05 62 62 62 62
mcs90_b03_s70_AB06 62 62 62 62
mcs90_b03_s70_AB07 62 62 62 62
mcs90_b03_s70_AB08 62 62 62 62
mcs90_b03_s70_AB09 62 62 62 62
mcs90_b03_s80_AB00 72 72 72 72
mcs90_b03_s80_AB01 72 72 72 72
mcs90_b03_s80_AB02 72 72 72 72
mcs90_b03_s80_AB03 72 72 72 72
mcs90_b03_s80_AB04 72 72 72 X
mcs90_b03_s80_AB05 72 72 72 72
mcs90_b03_s80_AB06 72 72 72 72
mcs90_b03_s80_AB07 72 X X 72
mcs90_b03_s80_AB08 72 X X 72
mcs90_b03_s80_AB09 72 72 72 72
mcs90_b03_s90_AB00 80 X X X
mcs90_b03_s90_AB01 80 X X X
mcs90_b03_s90_AB02 80 X X X
mcs90_b03_s90_AB03 80 X X 80
mcs90_b03_s90_AB04 80 X X 80
mcs90_b03_s90_AB05 80 X X X
mcs90_b03_s90_AB06 80 X X X
mcs90_b03_s90_AB07 80 X X X
mcs90_b03_s90_AB08 80 X X 80
mcs90_b03_s90_AB09 80 X X X
mcs90_b03m_s100_AB00 90 90 90 X
mcs90_b03m_s100_AB01 90 90 90 90
mcs90_b03m_s100_AB02 90 90 90 X
mcs90_b03m_s100_AB03 90 90 90 90
mcs90_b03m_s100_AB04 90 90 90 90
mcs90_b03m_s100_AB05 90 90 90 90
mcs90_b03m_s100_AB06 90 90 90 90
mcs90_b03m_s100_AB07 90 90 90 90
mcs90_b03m_s100_AB08 90 90 90 90
mcs90_b03m_s100_AB09 90 90 90 90
mcs90_b03m_s10_AB00 8 8 8 8
mcs90_b03m_s10_AB01 8 8 8 8
mcs90_b03m_s10_AB02 8 8 8 8
mcs90_b03m_s10_AB03 8 8 8 8
mcs90_b03m_s10_AB04 8 8 8 8
mcs90_b03m_s10_AB05 8 8 8 8
mcs90_b03m_s10_AB06 8 8 8 8
mcs90_b03m_s10_AB07 8 8 8 8
mcs90_b03m_s10_AB08 8 8 8 8
mcs90_b03m_s10_AB09 8 8 8 8
mcs90_b03m_s15_AB00 13 13 13 13
mcs90_b03m_s15_AB01 13 13 13 13
mcs90_b03m_s15_AB02 12 12 12 12
mcs90_b03m_s15_AB03 13 13 13 13
mcs90_b03m_s15_AB04 12 12 12 12
mcs90_b03m_s15_AB05 12 12 12 12
mcs90_b03m_s15_AB06 12 12 12 12
mcs90_b03m_s15_AB07 12 12 12 12
mcs90_b03m_s15_AB08 12 12 12 12
mcs90_b03m_s15_AB09 12 12 12 12
mcs90_b03m_s20_AB00 18 18 18 18
mcs90_b03m_s20_AB01 18 18 18 18
mcs90_b03m_s20_AB02 18 18 18 18
mcs90_b03m_s20_AB03 18 18 18 18
mcs90_b03m_s20_AB04 18 18 18 18
mcs90_b03m_s20_AB05 18 18 18 18
mcs90_b03m_s20_AB06 18 18 18 18
mcs90_b03m_s20_AB07 18 18 18 18
mcs90_b03m_s20_AB08 18 18 18 18
mcs90_b03m_s20_AB09 18 18 18 18
mcs90_b03m_s25_AB00 22 22 22 22
mcs90_b03m_s25_AB01 22 22 22 22
mcs90_b03m_s25_AB02 22 22 22 22
mcs90_b03m_s25_AB03 22 22 22 22
mcs90_b03m_s25_AB04 22 22 22 22
mcs90_b03m_s25_AB05 22 22 22 22
mcs90_b03m_s25_AB06 22 22 22 22
mcs90_b03m_s25_AB07 22 22 22 22
mcs90_b03m_s25_AB08 22 22 22 22
mcs90_b03m_s25_AB09 22 22 22 22
mcs90_b03m_s30_AB00 26 26 26 26
mcs90_b03m_s30_AB01 26 26 26 26
mcs90_b03m_s30_AB02 26 26 26 26
mcs90_b03m_s30_AB03 26 26 26 26
mcs90_b03m_s30_AB04 26 26 26 26
mcs90_b03m_s30_AB05 26 26 26 26
mcs90_b03m_s30_AB06 26 26 26 26
mcs90_b03m_s30_AB07 26 26 26 26
mcs90_b03m_s30_AB08 26 26 26 26
mcs90_b03m_s30_AB09 26 26 26 26
mcs90_b03m_s35_AB00 30 30 30 30
mcs90_b03m_s35_AB01 30 30 30 30
mcs90_b03m_s35_AB02 30 30 30 30
mcs90_b03m_s35_AB03 30 30 30 30
mcs90_b03m_s35_AB04 30 30 30 30
mcs90_b03m_s35_AB05 30 30 30 30
mcs90_b03m_s35_AB06 30 30 30 30
mcs90_b03m_s35_AB07 30 30 30 30
mcs90_b03m_s35_AB08 30 30 30 30
mcs90_b03m_s35_AB09 30 30 30 30
mcs90_b03m_s40_AB00 36 36 36 36
mcs90_b03m_s40_AB01 36 36 36 36
mcs90_b03m_s40_AB02 36 36 36 36
mcs90_b03m_s40_AB03 36 36 36 36
mcs90_b03m_s40_AB04 36 36 36 36
mcs90_b03m_s40_AB05 36 36 36 36
mcs90_b03m_s40_AB06 36 36 36 36
mcs90_b03m_s40_AB07 36 36 36 36
mcs90_b03m_s40_AB08 36 36 36 36
mcs90_b03m_s40_AB09 36 36 36 36
mcs90_b03m_s50_AB00 44 44 44 44
mcs90_b03m_s50_AB01 44 44 44 44
mcs90_b03m_s50_AB02 44 44 44 44
mcs90_b03m_s50_AB03 44 44 44 44
mcs90_b03m_s50_AB04 44 44 44 44
mcs90_b03m_s50_AB05 44 44 44 44
mcs90_b03m_s50_AB06 44 44 44 44
mcs90_b03m_s50_AB07 44 44 44 44
mcs90_b03m_s50_AB08 44 44 44 44
mcs90_b03m_s50_AB09 44 44 44 44
mcs90_b03m_s60_AB00 54 54 54 54
mcs90_b03m_s60_AB01 54 54 54 54
mcs90_b03m_s60_AB02 54 54 54 54
mcs90_b03m_s60_AB03 54 54 54 54
mcs90_b03m_s60_AB04 54 54 54 54
mcs90_b03m_s60_AB05 54 54 54 54
mcs90_b03m_s60_AB06 54 54 54 54
mcs90_b03m_s60_AB07 54 54 54 54
mcs90_b03m_s60_AB08 54 54 54 54
mcs90_b03m_s60_AB09 54 54 54 54
mcs90_b03m_s70_AB00 62 62 62 62
mcs90_b03m_s70_AB01 62 62 62 62
mcs90_b03m_s70_AB02 62 62 62 62
mcs90_b03m_s70_AB03 62 62 62 62
mcs90_b03m_s70_AB04 62 62 62 62
mcs90_b03m_s70_AB05 62 62 62 62
mcs90_b03m_s70_AB06 62 62 62 62
mcs90_b03m_s70_AB07 62 62 62 62
mcs90_b03m_s70_AB08 62 62 62 62
mcs90_b03m_s70_AB09 62 62 62 62
mcs90_b03m_s80_AB00 72 72 72 72
mcs90_b03m_s80_AB01 72 72 72 72
mcs90_b03m_s80_AB02 72 72 72 72
mcs90_b03m_s80_AB03 72 72 72 72
mcs90_b03m_s80_AB04 72 72 72 72
mcs90_b03m_s80_AB05 72 72 72 72
mcs90_b03m_s80_AB06 72 72 72 X
mcs90_b03m_s80_AB07 72 72 72 72
mcs90_b03m_s80_AB08 72 72 72 72
mcs90_b03m_s80_AB09 72 X X 72
mcs90_b03m_s90_AB00 80 X X X
mcs90_b03m_s90_AB01 80 80 80 X
mcs90_b03m_s90_AB02 80 X X 80
mcs90_b03m_s90_AB03 80 X X 80
mcs90_b03m_s90_AB04 80 80 80 X
mcs90_b03m_s90_AB05 80 80 80 80
mcs90_b03m_s90_AB06 80 X X X
mcs90_b03m_s90_AB07 80 X X X
mcs90_b03m_s90_AB08 80 80 80 80
mcs90_b03m_s90_AB09 80 80 80 80
mcs90_b06_s100_AB00 90 90 90 90
mcs90_b06_s100_AB01 90 90 90 90
mcs90_b06_s100_AB02 90 90 90 90
mcs90_b06_s100_AB03 90 90 90 90
mcs90_b06_s100_AB04 90 90 90 90
mcs90_b06_s100_AB05 90 90 90 90
mcs90_b06_s100_AB06 90 90 90 90
mcs90_b06_s100_AB07 90 90 90 90
mcs90_b06_s100_AB08 90 90 90 90
mcs90_b06_s100_AB09 90 90 90 90
mcs90_b06_s10_AB00 9 9 9 9
mcs90_b06_s10_AB01 9 9 9 9
mcs90_b06_s10_AB02 9 9 9 9
mcs90_b06_s10_AB03 9 9 9 9
mcs90_b06_s10_AB04 9 9 9 9
mcs90_b06_s10_AB05 9 9 9 9
mcs90_b06_s10_AB06 9 9 9 9
mcs90_b06_s10_AB07 9 9 9 9
mcs90_b06_s10_AB08 9 9 9 9
mcs90_b06_s10_AB09 9 9 9 9
mcs90_b06_s15_AB00 13 13 13 13
mcs90_b06_s15_AB01 13 13 13 13
mcs90_b06_s15_AB02 13 13 13 13
mcs90_b06_s15_AB03 13 13 13 13
mcs90_b06_s15_AB04 13 13 13 13
mcs90_b06_s15_AB05 13 13 13 13
mcs90_b06_s15_AB06 13 13 13 13
mcs90_b06_s15_AB07 13 13 13 13
mcs90_b06_s15_AB08 13 13 13 13
mcs90_b06_s15_AB09 13 13 13 13
mcs90_b06_s20_AB00 18 18 18 18
mcs90_b06_s20_AB01 18 18 18 18
mcs90_b06_s20_AB02 18 18 18 18
mcs90_b06_s20_AB03 18 18 18 18
mcs90_b06_s20_AB04 18 18 18 18
mcs90_b06_s20_AB05 18 18 18 18
mcs90_b06_s20_AB06 18 18 18 18
mcs90_b06_s20_AB07 18 18 18 18
mcs90_b06_s20_AB08 18 18 18 18
mcs90_b06_s20_AB09 18 18 18 18
mcs90_b06_s25_AB00 22 22 22 22
mcs90_b06_s25_AB01 22 22 22 22
mcs90_b06_s25_AB02 22 22 22 22
mcs90_b06_s25_AB03 22 22 22 22
mcs90_b06_s25_AB04 22 22 22 22
mcs90_b06_s25_AB05 22 22 22 22
mcs90_b06_s25_AB06 22 22 22 22
mcs90_b06_s25_AB07 22 22 22 22
mcs90_b06_s25_AB08 22 22 22 22
mcs90_b06_s25_AB09 22 22 22 22
mcs90_b06_s30_AB00 27 27 27 27
mcs90_b06_s30_AB01 27 27 27 27
mcs90_b06_s30_AB02 27 27 27 27
mcs90_b06_s30_AB03 27 27 27 27
mcs90_b06_s30_AB04 27 27 27 27
mcs90_b06_s30_AB05 27 27 27 27
mcs90_b06_s30_AB06 27 27 27 27
mcs90_b06_s30_AB07 27 27 27 27
mcs90_b06_s30_AB08 27 27 27 27
mcs90_b06_s30_AB09 27 27 27 27
mcs90_b06_s35_AB00 31 31 31 31
mcs90_b06_s35_AB01 31 31 31 31
mcs90_b06_s35_AB02 31 31 31 31
mcs90_b06_s35_AB03 31 31 31 31
mcs90_b06_s35_AB04 31 31 31 31
mcs90_b06_s35_AB05 31 31 31 31
mcs90_b06_s35_AB06 31 31 31 31
mcs90_b06_s35_AB07 31 31 31 31
mcs90_b06_s35_AB08 31 31 31 31
mcs90_b06_s35_AB09 31 31 31 31
mcs90_b06_s40_AB00 36 36 36 36
mcs90_b06_s40_AB01 36 36 36 36
mcs90_b06_s40_AB02 36 36 36 36
mcs90_b06_s40_AB03 36 36 36 36
mcs90_b06_s40_AB04 36 36 36 36
mcs90_b06_s40_AB05 36 36 36 36
mcs90_b06_s40_AB06 36 36 36 36
mcs90_b06_s40_AB07 36 36 36 36
mcs90_b06_s40_AB08 36 36 36 36
mcs90_b06_s40_AB09 36 36 36 36
mcs90_b06_s50_AB00 45 45 45 45
mcs90_b06_s50_AB01 45 45 45 45
mcs90_b06_s50_AB02 45 45 45 45
mcs90_b06_s50_AB03 45 45 45 45
mcs90_b06_s50_AB04 45 45 45 45
mcs90_b06_s50_AB05 45 45 45 45
mcs90_b06_s50_AB06 45 45 45 45
mcs90_b06_s50_AB07 45 45 45 45
mcs90_b06_s50_AB08 45 45 45 45
mcs90_b06_s50_AB09 45 45 45 45
mcs90_b06_s60_AB00 54 54 54 54
mcs90_b06_s60_AB01 54 54 54 54
mcs90_b06_s60_AB02 54 54 54 54
mcs90_b06_s60_AB03 54 54 54 54
mcs90_b06_s60_AB04 54 54 54 54
mcs90_b06_s60_AB05 54 54 54 54
mcs90_b06_s60_AB06 54 54 54 54
mcs90_b06_s60_AB07 54 54 54 54
mcs90_b06_s60_AB08 54 54 54 54
mcs90_b06_s60_AB09 54 54 54 54
mcs90_b06_s70_AB00 63 63 63 63
mcs90_b06_s70_AB01 63 63 63 63
mcs90_b06_s70_AB02 63 63 63 63
mcs90_b06_s70_AB03 63 63 63 63
mcs90_b06_s70_AB04 63 63 63 63
mcs90_b06_s70_AB05 63 63 63 63
mcs90_b06_s70_AB06 63 63 63 63
mcs90_b06_s70_AB07 63 63 63 63
mcs90_b06_s70_AB08 63 63 63 63
mcs90_b06_s70_AB09 63 63 63 63
mcs90_b06_s80_AB00 72 72 72 72
mcs90_b06_s80_AB01 72 72 72 72
mcs90_b06_s80_AB02 72 72 72 72
mcs90_b06_s80_AB03 72 72 72 72
mcs90_b06_s80_AB04 72 72 72 72
mcs90_b06_s80_AB05 72 72 72 72
mcs90_b06_s80_AB06 72 72 72 72
mcs90_b06_s80_AB07 72 72 72 72
mcs90_b06_s80_AB08 72 72 72 72
mcs90_b06_s80_AB09 72 72 72 72
mcs90_b06_s90_AB00 81 81 81 81
mcs90_b06_s90_AB01 81 81 81 81
mcs90_b06_s90_AB02 81 81 81 81
mcs90_b06_s90_AB03 81 81 81 81
mcs90_b06_s90_AB04 81 81 81 81
mcs90_b06_s90_AB05 81 81 81 81
mcs90_b06_s90_AB06 81 81 81 81
mcs90_b06_s90_AB07 81 81 81 81
mcs90_b06_s90_AB08 81 81 81 81
mcs90_b06_s90_AB09 81 81 81 81
mcs90_b06m_s100_AB00 90 90 90 90
mcs90_b06m_s100_AB01 90 90 90 90
mcs90_b06m_s100_AB02 90 90 90 90
mcs90_b06m_s100_AB03 90 90 90 90
mcs90_b06m_s100_AB04 90 90 90 90
mcs90_b06m_s100_AB05 90 90 90 90
mcs90_b06m_s100_AB06 90 90 90 90
mcs90_b06m_s100_AB07 90 90 90 90
mcs90_b06m_s100_AB08 90 90 90 90
mcs90_b06m_s100_AB09 90 90 90 90
mcs90_b06m_s10_AB00 9 9 9 9
mcs90_b06m_s10_AB01 9 9 9 9
mcs90_b06m_s10_AB02 9 9 9 9
mcs90_b06m_s10_AB03 9 9 9 9
mcs90_b06m_s10_AB04 9 9 9 9
mcs90_b06m_s10_AB05 9 9 9 9
mcs90_b06m_s10_AB06 9 9 9 9
mcs90_b06m_s10_AB07 9 9 9 9
mcs90_b06m_s10_AB08 9 9 9 9
mcs90_b06m_s10_AB09 9 9 9 9
mcs90_b06m_s15_AB00 13 13 13 13
mcs90_b06m_s15_AB01 13 13 13 13
mcs90_b06m_s15_AB02 13 13 13 13
mcs90_b06m_s15_AB03 13 13 13 13
mcs90_b06m_s15_AB04 13 13 13 13
mcs90_b06m_s15_AB05 13 13 13 13
