instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-385 31 0.180645 31 0.180645 423 423 423
r-891 30 0.0666667 30 0.0666667 496 496 496
r-502 43 0.431894 43 0.431894 1578858 1264282 1016014
r-498 33 0.409091 33 0.409091 23915 21986 19926
r-816 49 0.219388 49 0.219388 1694 1761 1651
r-20 50 0.326531 50 0.326531 231482 163137 253837
r-465 13 0.538462 13 0.538462 374 373 488
r-501 43 0.21041 43 0.21041 1210959091 1352897046 760813467
r-157 42 0.396051 42 0.396051 119846 103052 48419
r-279 45 0.353535 45 0.353535 -1 -1 -1
r-196 15 0.133333 15 0.133333 136 136 136
r-376 50 0.457959 50 0.457959 27945314 22709056 16542776
r-671 16 0.4 16 0.4 137 134 143
r-235 45 0.454545 45 0.454545 -1 -1 1697099274
r-654 21 0.428571 21 0.428571 391 409 364
r-77 22 0.311688 22 0.311688 191 190 191
r-83 17 0.382353 17 0.382353 255 263 226
r-728 18 0.20915 18 0.20915 175 175 175
r-274 10 0.533333 10 0.533333 123 107 121
r-186 35 0.510924 35 0.510924 89660689 99555230 60833948
r-605 14 0.43956 14 0.43956 3493 3263 3279
r-496 30 0.23908 30 0.23908 331 331 331
r-782 42 0.047619 42 0.047619 946 946 946
r-257 47 0.194265 47 0.194265 695 695 695
r-855 41 0.095122 41 0.095122 865 865 865
r-519 31 0.395699 31 0.395699 19640632 17913750 12594518
r-295 14 0.494505 14 0.494505 368 441 398
r-220 18 0.522876 18 0.522876 2593 2588 3819
r-910 40 0.384615 40 0.384615 40494 36912 37335
r-962 37 0.510511 37 0.510511 6030400 6848253 5056707
r-129 25 0.5 25 0.5 12853 11547 8830
r-827 35 0.504202 35 0.504202 2676602 3033618 1969126
r-986 50 0.392653 50 0.392653 -1 -1 -1
r-924 35 0.393277 35 0.393277 129362639 140725774 108992549
r-232 21 0.495238 21 0.495238 109848 84426 68147
r-539 26 0.212308 26 0.212308 334 334 334
r-353 21 0.32381 21 0.32381 150 150 150
r-68 28 0.388889 28 0.388889 7521128 8280569 6409738
r-252 44 0.0887949 44 0.0887949 2224765358 1286574870 785081182
r-988 26 0.409231 26 0.409231 1307 1382 1231
r-76 38 0.371266 38 0.371266 9230 9035 7612
r-625 12 0.530303 12 0.530303 313 256 337
r-603 45 0.236364 45 0.236364 -1 -1 -1
r-804 34 0.165775 34 0.165775 62409299 68484353 37145847
r-8 48 0.403369 48 0.403369 -1 -1 -1
r-945 18 0.20915 18 0.20915 175 175 175
r-859 47 0.482886 47 0.482886 1273791965 1248636430 916774037
r-62 27 0.48433 27 0.48433 52900 49132 38861
r-324 27 0.0740741 27 0.0740741 406 406 406
r-384 16 0.325 16 0.325 10377 11029 9785
r-447 33 0.0606061 33 0.0606061 595 595 595
r-648 29 0.502463 29 0.502463 243668 233385 178244
r-392 21 0.495238 21 0.495238 14011 12400 11231
r-71 42 0.047619 42 0.047619 946 946 946
r-491 27 0.501425 27 0.501425 144001 137576 85764
r-425 33 0.511364 33 0.511364 1783786 1916900 1457159
r-674 37 0.0540541 37 0.0540541 741 741 741
r-857 12 0.30303 12 0.30303 592 569 461
r-645 43 0.431894 43 0.431894 722909196 695377548 544201639
r-231 25 0.28 25 0.28 1264582 1543298 851061
r-121 26 0.507692 26 0.507692 849517 742464 549698
r-315 42 0.483159 42 0.483159 13425882 12950579 10689815
r-307 41 0.402439 41 0.402439 902558155 919828370 597882746
r-926 36 0.157143 36 0.157143 701 671 669
r-4 22 0.454545 22 0.454545 276187 254286 216278
r-548 12 0.530303 12 0.530303 512 435 359
r-407 20 0.1 20 0.1 231 231 231
r-210 33 0.435606 33 0.435606 73388 77864 65592
r-326 19 0.409357 19 0.409357 281 296 284
r-930 18 0.470588 18 0.470588 289 328 280
r-250 10 0.2 10 0.2 66 66 66
r-475 13 0.282051 13 0.282051 537 580 462
r-354 35 0.510924 35 0.510924 8244646 8531710 4343331
r-247 44 0.383721 44 0.383721 -1 -1 1767745827
r-441 28 0.452381 28 0.452381 3401606 3026758 2360136
r-51 43 0.504983 43 0.504983 759864409 986572386 661169404
r-881 47 0.482886 47 0.482886 1815198321 1968792740 1460314356
r-480 37 0.153153 37 0.153153 106875744 136317333 44407112
r-853 33 0.117424 33 0.117424 565 565 565
r-723 46 0.495652 46 0.495652 578919503 567775785 344560540
r-240 21 0.180952 21 0.180952 235 235 235
r-879 11 0.545455 11 0.545455 1033 1098 999
r-181 36 0.488889 36 0.488889 3437977 2694799 2197797
r-490 38 0.193457 38 0.193457 1086 1058 1089
r-207 20 0.189474 20 0.189474 25732 43561 62266
r-28 29 0.37931 29 0.37931 6895323 7222456 5306328
r-218 26 0.369231 26 0.369231 550 594 526
r-840 36 0.512698 36 0.512698 17076751 20145052 12489966
r-584 31 0.180645 31 0.180645 4634333 3025105 1733769
r-814 45 0.377778 45 0.377778 100968 104336 102225
r-692 29 0.44335 29 0.44335 32600 27031 19477
r-390 35 0.510924 35 0.510924 11164469 12535521 8239030
r-659 38 0.422475 38 0.422475 326527617 333013133 260615552
r-586 25 0.22 25 0.22 513321 546574 306219
r-169 26 0.443077 26 0.443077 4007 3874 3534
r-991 17 0.308824 17 0.308824 5701 6766 4792
r-388 43 0.33887 43 0.33887 -1 -1 -1
r-977 22 0.519481 22 0.519481 12006 10821 11882
r-576 12 0.166667 12 0.166667 91 91 91
r-476 31 0.0645161 31 0.0645161 528 528 528
r-798 19 0.526316 19 0.526316 9012 8040 9395
r-219 17 0.382353 17 0.382353 2530 1787 1901
r-984 41 0.290244 41 0.290244 1093376252 1126569851 660634781
r-845 50 0.326531 50 0.326531 -1 -1 -1
r-583 16 0.5 16 0.5 587 614 737
r-933 23 0.521739 23 0.521739 149825 148428 132990
r-221 14 0.538462 14 0.538462 812 1112 767
r-818 49 0.25 49 0.25 -1 -1 -1
r-861 18 0.522876 18 0.522876 15802 16136 22705
r-633 25 0.42 25 0.42 3854 4037 4064
r-398 46 0.394203 46 0.394203 919467 644398 582438
r-577 39 0.188934 39 0.188934 212429277 313656930 214471778
r-439 23 0.521739 23 0.521739 68025 66320 49326
r-395 37 0.378378 37 0.378378 31713 26240 20788
r-144 44 0.332981 44 0.332981 -1 -1 -1
r-117 13 0.512821 13 0.512821 306 309 337
r-127 20 0.189474 20 0.189474 214 214 214
r-974 15 0.47619 15 0.47619 14333 12108 10696
r-908 38 0.234708 38 0.234708 242293025 273214912 147324484
r-503 11 0.181818 11 0.181818 78 78 78
r-562 36 0.474603 36 0.474603 51462881 50193045 37445159
r-744 33 0.503788 33 0.503788 1697338 1882377 1183641
r-602 35 0.514286 35 0.514286 4964587 5753602 3882163
r-472 24 0.391304 24 0.391304 712 766 572
r-921 26 0.470769 26 0.470769 6015 5378 4088
r-941 46 0.495652 46 0.495652 588788618 582781962 398090849
r-378 39 0.472335 39 0.472335 317942661 272506621 186244458
r-718 46 0.449275 46 0.449275 1795887748 1793276514 1467315146
r-808 39 0.302294 39 0.302294 2241 2311 1997
r-555 14 0.142857 14 0.142857 120 120 120
r-865 30 0.370115 30 0.370115 18363265 19595953 15869021
r-179 40 0.142308 40 0.142308 249252004 251765726 104224106
r-972 27 0.262108 27 0.262108 1441978 1696245 1366203
r-989 43 0.13289 43 0.13289 204604584 347262868 292166941
r-712 44 0.473573 44 0.473573 35239478 34858878 32512704
r-310 41 0.219512 41 0.219512 935 988 874
r-877 40 0.296154 40 0.296154 419053243 493071705 378438167
r-239 45 0.438384 45 0.438384 5866047 4886558 4332921
r-305 35 0.480672 35 0.480672 612709 603387 477444
r-446 19 0.491228 19 0.491228 35855 31493 31143
r-582 29 0.246305 29 0.246305 5406304 5257352 3263196
r-75 16 0.233333 16 0.233333 4244 4718 2737
r-751 50 0.457959 50 0.457959 -1 -1 -1
r-13 41 0.504878 41 0.504878 44141085 66819081 41130093
r-49 46 0.507246 46 0.507246 377914849 432950319 275573117
r-796 21 0.180952 21 0.180952 235 235 235
r-397 38 0.234708 38 0.234708 161170868 127249468 62025572
r-233 21 0.495238 21 0.495238 10324 9466 9293
r-646 31 0.232258 31 0.232258 777 760 710
r-885 44 0.383721 44 0.383721 106847 111168 123115
r-35 31 0.451613 31 0.451613 9945466 8878026 7272595
r-759 23 0.521739 23 0.521739 69190 70040 51621
r-258 13 0.282051 13 0.282051 2346 2828 1651
r-779 28 0.494709 28 0.494709 2762817 2035570 1312021
r-795 49 0.278912 49 0.278912 -1 -1 -1
r-470 27 0.461538 27 0.461538 3621300 3358563 2649846
r-513 46 0.507246 46 0.507246 423249826 596619887 337943084
r-457 48 0.510638 48 0.510638 563339388 690553898 431474871
r-787 30 0.287356 30 0.287356 6986629 7573205 4820540
r-180 42 0.344948 42 0.344948 61131 48009 62039
r-635 14 0.362637 14 0.362637 1891 2124 1231
r-781 30 0.48046 30 0.48046 135264 113041 105612
r-541 26 0.443077 26 0.443077 6789 6304 5356
r-546 27 0.0740741 27 0.0740741 406 406 406
r-628 11 0.545455 11 0.545455 749 702 546
r-435 13 0.512821 13 0.512821 1748 1776 1779
r-982 24 0.391304 24 0.391304 435998 419808 366305
r-592 17 0.485294 17 0.485294 26382 25331 24350
r-554 47 0.366327 47 0.366327 -1 -1 -1
r-234 16 0.233333 16 0.233333 1256 1365 1436
r-67 23 0.442688 23 0.442688 2097 2067 1270
r-724 15 0.47619 15 0.47619 295 302 290
r-361 42 0.176539 42 0.176539 953604046 1397885298 511527271
r-285 44 0.494715 44 0.494715 39100539 43375935 27173294
r-794 37 0.45045 37 0.45045 259052572 244497430 192554103
r-386 28 0.304233 28 0.304233 995 1025 947
r-946 49 0.510204 49 0.510204 424610531 570800761 310458604
r-431 43 0.245847 43 0.245847 992 965 1000
r-958 17 0.514706 17 0.514706 3386 2674 2366
r-567 39 0.302294 39 0.302294 2691 2761 2287
r-836 16 0.125 16 0.125 153 153 153
r-9 35 0.480672 35 0.480672 3042903 2579597 1903915
r-352 34 0.370766 34 0.370766 6515 6367 6699
r-149 30 0.404598 30 0.404598 27030515 21605270 12686151
r-835 18 0.503268 18 0.503268 57088 55253 46615
r-362 45 0.490909 45 0.490909 48004502 45037574 33408420
r-417 14 0.362637 14 0.362637 4768 5406 4202
r-629 15 0.533333 15 0.533333 596 581 546
r-283 28 0.47619 28 0.47619 5147217 4461580 3440241
r-928 35 0.504202 35 0.504202 1813561 1880609 1534999
r-452 29 0.295567 29 0.295567 2542897 3005286 2351891
r-50 11 0.545455 11 0.545455 160 183 170
r-467 21 0.495238 21 0.495238 2136 2209 1628
r-292 37 0.405405 37 0.405405 172537484 162826008 125256963
r-792 44 0.332981 44 0.332981 46126 36352 55172
r-887 20 0.394737 20 0.394737 533 543 519
r-668 13 0.384615 13 0.384615 72 72 72
r-317 33 0.306818 33 0.306818 36664139 46038085 36635562
r-600 49 0.25 49 0.25 2960 3239 3010
r-350 13 0.538462 13 0.538462 1887 1442 1625
r-126 33 0.435606 33 0.435606 122662 114260 91028
r-612 12 0.484848 12 0.484848 806 569 719
r-656 11 0.327273 11 0.327273 1338 1159 890
r-634 22 0.311688 22 0.311688 197487 209627 161000
r-162 44 0.169133 44 0.169133 332684355 405973878 258962635
r-189 23 0.521739 23 0.521739 52147 54685 44660
r-507 18 0.366013 18 0.366013 34706 31564 24635
r-420 39 0.512821 39 0.512821 17695263 20060143 13625778
r-88 33 0.458333 33 0.458333 475565 387656 296681
r-268 20 0.336842 20 0.336842 20662 20410 17894
r-919 48 0.336879 48 0.336879 -1 -1 -1
r-601 24 0.521739 24 0.521739 122594 121768 86202
r-551 10 0.555556 10 0.555556 89 91 93
r-263 11 0.545455 11 0.545455 326 289 338
r-433 19 0.105263 19 0.105263 210 210 210
r-201 42 0.470383 42 0.470383 303743095 280315308 216949775
r-222 42 0.511034 42 0.511034 136455370 160782126 93378953
r-37 46 0.449275 46 0.449275 1976397255 1930362062 1483188477
r-216 35 0.514286 35 0.514286 9331742 10469862 7071841
r-661 42 0.511034 42 0.511034 28780674 36943041 22673662
r-199 30 0.517241 30 0.517241 1758764 1881196 1355884
r-937 36 0.0555556 36 0.0555556 703 703 703
r-369 14 0.263736 14 0.263736 2676 3952 2399
r-756 38 0.0526316 38 0.0526316 780 780 780
r-60 29 0.46798 29 0.46798 80631 73105 69717
r-769 33 0.477273 33 0.477273 183086 170534 132875
r-934 32 0.120968 32 0.120968 532 532 532
r-426 28 0.388889 28 0.388889 609 659 693
r-243 34 0.508021 34 0.508021 2376661 2785356 1744510
r-302 45 0.20202 45 0.20202 -1 -1 -1
r-693 48 0.156028 48 0.156028 2116111633 -1 -1
r-72 35 0.329412 35 0.329412 220184778 217591243 151400662
r-7 47 0.388529 47 0.388529 447337 405517 425648
r-411 12 0.409091 12 0.409091 1349 1418 960
r-332 41 0.487805 41 0.487805 212553055 191271080 148632262
r-685 22 0.367965 22 0.367965 141749 131630 103090
r-660 11 0.181818 11 0.181818 78 78 78
r-620 36 0.512698 36 0.512698 23752214 31321239 19569223
r-556 40 0.430769 40 0.430769 462423323 475636659 368450829
r-869 11 0.509091 11 0.509091 45 45 45
r-21 33 0.306818 33 0.306818 1136 1196 1151
r-400 31 0.511828 31 0.511828 1356135 1429126 957506
r-631 12 0.545455 12 0.545455 1398 1340 871
r-444 24 0.463768 24 0.463768 4781 4830 4660
r-618 19 0.280702 19 0.280702 153 153 153
r-178 23 0.474308 23 0.474308 1024006 874711 723935
r-262 19 0.491228 19 0.491228 35025 30252 30999
r-772 48 0.467199 48 0.467199 -1 -1 -1
r-749 19 0.491228 19 0.491228 877 870 799
r-319 43 0.504983 43 0.504983 133114570 138675000 105947493
r-132 21 0.257143 21 0.257143 251 236 234
r-931 43 0.389812 43 0.389812 571936 449915 333671
r-585 11 0.181818 11 0.181818 78 78 78
r-410 34 0.0588235 34 0.0588235 630 630 630
r-136 49 0.117347 49 0.117347 1098 1098 1098
r-511 10 0.533333 10 0.533333 73 78 78
r-624 16 0.525 16 0.525 900 805 1152
r-599 39 0.302294 39 0.302294 2458 2656 2498
r-524 37 0.348348 37 0.348348 143407888 162039197 117210643
r-734 50 0.509388 50 0.509388 1145063745 1627404462 928981933
r-128 22 0.17316 22 0.17316 257 257 257
r-571 23 0.355731 23 0.355731 561 577 531
r-138 30 0.287356 30 0.287356 567 604 556
r-116 28 0.304233 28 0.304233 889 892 892
r-217 44 0.494715 44 0.494715 75354476 62531289 34759437
r-746 18 0.20915 18 0.20915 175 175 175
r-364 14 0.494505 14 0.494505 1653 1405 2155
r-432 23 0.513834 23 0.513834 44030 54397 67340
r-489 11 0.509091 11 0.509091 253 195 322
r-710 45 0.327273 45 0.327273 10286 9891 8235
r-2 12 0.484848 12 0.484848 79 79 82
r-97 12 0.30303 12 0.30303 82 82 82
r-837 21 0.466667 21 0.466667 1215 1354 1202
r-942 20 0.268421 20 0.268421 170 170 170
r-450 21 0.52381 21 0.52381 75036 68018 43736
r-5 20 0.336842 20 0.336842 24718 25465 22454
r-638 43 0.245847 43 0.245847 784 855 749
r-842 29 0.192118 29 0.192118 368 368 368
r-844 32 0.314516 32 0.314516 33792886 34100567 23699689
r-100 46 0.321739 46 0.321739 -1 -1 -1
r-721 10 0.466667 10 0.466667 45 45 45
r-309 47 0.427382 47 0.427382 -1 -1 -1
r-784 43 0.21041 43 0.21041 1230630751 1571732438 1098078839
r-811 22 0.52381 22 0.52381 62053 49755 34440
r-851 28 0.515873 28 0.515873 849715 916416 628900
r-91 27 0.501425 27 0.501425 3351269 3150473 2427143
r-495 23 0.355731 23 0.355731 387 419 337
r-826 46 0.495652 46 0.495652 94151106 92373122 43758978
r-810 23 0.513834 23 0.513834 60711 60102 55600
r-614 35 0.480672 35 0.480672 54957321 51024792 42360507
r-574 39 0.472335 39 0.472335 17941399 14096110 10309722
r-31 12 0.166667 12 0.166667 91 91 91
r-838 11 0.509091 11 0.509091 223 207 317
r-971 41 0.321951 41 0.321951 2562 2908 2828
r-187 43 0.478405 43 0.478405 749808535 717260967 548978968
r-864 21 0.257143 21 0.257143 27598 27796 20156
r-355 24 0.463768 24 0.463768 921190 941252 811163
r-587 41 0.256098 41 0.256098 1168747122 1204080865 630518326
r-174 46 0.347826 46 0.347826 48960 36686 27336
r-641 48 0.496454 48 0.496454 1256314242 1250960955 869549592
r-558 22 0.415584 22 0.415584 230355 206972 137837
r-607 49 0.306122 49 0.306122 -1 -1 -1
r-171 36 0.385714 36 0.385714 131919205 130254830 98385613
r-438 36 0.157143 36 0.157143 14264502 26099875 23770521
r-616 30 0.331034 30 0.331034 1682 1774 1757
r-996 16 0.4 16 0.4 174 177 175
r-897 47 0.505088 47 0.505088 454928142 520654621 337301242
r-906 17 0.382353 17 0.382353 102 101 102
r-593 17 0.382353 17 0.382353 9815 9835 7617
r-356 47 0.408881 47 0.408881 -1 -1 -1
r-809 50 0.245714 50 0.245714 -1 -1 -1
r-56 40 0.45 40 0.45 4764605 4100529 4320016
r-114 47 0.194265 47 0.194265 -1 -1 -1
r-998 44 0.494715 44 0.494715 365851035 340254327 260178919
r-379 43 0.27907 43 0.27907 1574004637 2169828552 1653831970
r-38 14 0.527473 14 0.527473 1713 2001 2402
r-771 21 0.0952381 21 0.0952381 253 253 253
r-419 10 0.533333 10 0.533333 184 166 188
r-213 20 0.336842 20 0.336842 256 245 258
r-911 30 0.45977 30 0.45977 12289270 10795104 8305135
r-82 35 0.252101 35 0.252101 716 716 735
r-304 31 0.322581 31 0.322581 1613 1637 1461
r-253 38 0.507824 38 0.507824 8162811 8646267 5566254
r-466 27 0.31339 27 0.31339 2072435 1904581 1250144
r-25 33 0.435606 33 0.435606 33703 28432 21270
r-900 40 0.224359 40 0.224359 556823286 737744245 590302535
r-884 13 0.384615 13 0.384615 87 96 94
r-848 21 0.380952 21 0.380952 243714 258658 186254
r-73 46 0.162319 46 0.162319 2088 2018 2019
r-613 19 0.45614 19 0.45614 28019 20704 22055
r-960 25 0.153333 25 0.153333 243111 323944 387159
r-30 35 0.480672 35 0.480672 38359153 30197775 20469876
r-405 37 0.513514 37 0.513514 25195524 36611911 22138093
r-331 40 0.507692 40 0.507692 52668565 60869431 35509122
r-41 36 0.246032 36 0.246032 171229955 212454165 128906372
r-70 46 0.263768 46 0.263768 -1 -1 -1
r-461 17 0.529412 17 0.529412 5439 4733 4363
r-151 47 0.316374 47 0.316374 -1 -1 -1
r-445 43 0.0908084 43 0.0908084 950 950 950
r-271 26 0.270769 26 0.270769 528 527 525
r-481 39 0.496626 39 0.496626 138274360 136496905 91082547
r-993 40 0.480769 40 0.480769 7639780 5739834 3251088
r-486 10 0.555556 10 0.555556 449 378 338
r-260 31 0.180645 31 0.180645 423 423 423
r-102 36 0.385714 36 0.385714 176199007 213529305 155669984
r-872 32 0.352823 32 0.352823 674 690 599
r-807 15 0.342857 15 0.342857 95 95 95
r-832 16 0.125 16 0.125 153 153 153
r-655 28 0.198413 28 0.198413 217163 314717 308649
r-267 42 0.493612 42 0.493612 20717220 17658263 12897787
r-764 37 0.405405 37 0.405405 173391837 194238558 142168177
r-694 19 0.51462 19 0.51462 63621 61132 38255
r-843 43 0.13289 43 0.13289 837 837 837
r-819 28 0.0714286 28 0.0714286 435 435 435
r-406 15 0.533333 15 0.533333 1752 1689 1306
r-812 39 0.267206 39 0.267206 850065177 875184146 451776319
r-311 44 0.0887949 44 0.0887949 317147733 524640193 241908130
r-763 17 0.441176 17 0.441176 8981 9296 8841
r-608 49 0.433673 49 0.433673 -1 -1 -1
r-598 11 0.545455 11 0.545455 165 165 147
r-860 13 0.461538 13 0.461538 3791 3811 2310
r-122 19 0.19883 19 0.19883 8321 9094 7107
r-133 14 0.263736 14 0.263736 109 109 109
r-669 10 0.466667 10 0.466667 232 241 143
r-164 38 0.512091 38 0.512091 27537722 29980277 16542712
r-752 27 0.501425 27 0.501425 1299488 1432229 1074159
r-652 26 0.369231 26 0.369231 577934 615252 455162
r-18 20 0.442105 20 0.442105 208404 199343 167701
r-708 40 0.384615 40 0.384615 559423176 560192913 475604702
r-66 17 0.529412 17 0.529412 16166 15727 15184
r-800 32 0.272177 32 0.272177 631 611 632
r-81 23 0.474308 23 0.474308 378084 298602 266825
r-927 16 0.525 16 0.525 3258 3550 3140
r-48 35 0.292437 35 0.292437 1458 1673 1553
r-404 45 0.480808 45 0.480808 28783439 23539387 16168005
r-387 45 0.4 45 0.4 -1 -1 -1
r-278 26 0.443077 26 0.443077 5589 5097 3525
r-45 31 0.36129 31 0.36129 5660803 5781196 4171157
r-269 24 0.521739 24 0.521739 136746 136618 90247
r-948 16 0.525 16 0.525 11943 12703 11575
r-290 17 0.382353 17 0.382353 97 97 97
r-740 22 0.484848 22 0.484848 3758 4171 3743
r-346 43 0.245847 43 0.245847 1407 1470 1384
r-167 25 0.453333 25 0.453333 5320 5041 4038
r-265 19 0.51462 19 0.51462 7266 7578 4641
r-14 50 0.428571 50 0.428571 18009688 13807625 13148294
r-150 35 0.110924 35 0.110924 634 634 634
r-318 17 0.514706 17 0.514706 4032 2864 2269
r-191 13 0.512821 13 0.512821 801 715 691
r-644 32 0.514113 32 0.514113 2253943 2194982 1649008
r-130 29 0.512315 29 0.512315 561987 517680 339255
r-154 47 0.194265 47 0.194265 1865 1938 1851
r-917 42 0.507549 42 0.507549 29789169 36785858 19503679
r-1000 31 0.232258 31 0.232258 7315113 7349628 5008316
r-961 22 0.311688 22 0.311688 190 190 191
r-774 10 0.555556 10 0.555556 239 238 113
r-110 18 0.20915 18 0.20915 175 175 175
r-649 15 0.133333 15 0.133333 136 136 136
r-202 33 0.344697 33 0.344697 24247607 27834679 20929177
r-533 24 0.48913 24 0.48913 410415 333367 265064
r-529 37 0.24024 37 0.24024 1250 1271 1197
r-841 14 0.263736 14 0.263736 109 109 109
r-242 48 0.453901 48 0.453901 134343409 105838733 70853091
r-120 31 0.503226 31 0.503226 431979 573165 299888
r-92 34 0.213904 34 0.213904 16676987 21719798 35107812
r-901 23 0.513834 23 0.513834 60342 70583 61236
r-969 21 0.52381 21 0.52381 15963 14496 12425
r-266 50 0.04 50 0.04 1326 1326 1326
r-78 28 0.494709 28 0.494709 3441205 2788606 2264274
r-244 19 0.45614 19 0.45614 45898 39453 34035
r-485 24 0.15942 24 0.15942 304 304 304
r-767 36 0.474603 36 0.474603 1674824 1523910 1275260
r-424 10 0.355556 10 0.355556 59 59 59
r-454 11 0.436364 11 0.436364 234 309 213
r-965 38 0.513514 38 0.513514 16997593 22391389 14654816
r-978 25 0.513333 25 0.513333 25755 21235 14115
r-451 30 0.287356 30 0.287356 514 513 514
r-630 43 0.478405 43 0.478405 906047120 843355536 596104708
r-516 11 0.327273 11 0.327273 225 290 368
r-512 41 0.509756 41 0.509756 90117924 125897225 94594404
r-679 13 0.512821 13 0.512821 1658 1349 1108
r-320 32 0.120968 32 0.120968 1351549 1245788 594158
r-499 14 0.494505 14 0.494505 64 64 60
r-632 30 0.434483 30 0.434483 22755 21728 20146
r-642 25 0.22 25 0.22 309 309 309
r-663 15 0.419048 15 0.419048 3042 2400 2432
r-416 11 0.545455 11 0.545455 253 269 371
r-747 12 0.530303 12 0.530303 99 90 94
r-959 10 0.355556 10 0.355556 59 59 59
r-64 22 0.519481 22 0.519481 189030 195102 138364
r-935 23 0.355731 23 0.355731 255 244 258
r-57 45 0.268687 45 0.268687 3674 3616 3029
r-653 42 0.135889 42 0.135889 262842973 345723242 242094400
r-442 28 0.507937 28 0.507937 2598909 2603114 2121201
r-337 30 0.23908 30 0.23908 417 417 418
r-847 13 0.282051 13 0.282051 1322 1003 1255
r-664 48 0.509752 48 0.509752 397800943 517798863 226900720
r-428 39 0.504723 39 0.504723 88219622 102067463 71441356
r-333 41 0.139024 41 0.139024 829 829 829
r-468 32 0.120968 32 0.120968 43868947 53620646 80295202
r-540 45 0.29899 45 0.29899 -1 -1 -1
r-925 23 0.403162 23 0.403162 1438 1394 1129
r-725 41 0.095122 41 0.095122 2948012683 2497891759 609166620
r-139 12 0.409091 12 0.409091 412 309 333
r-163 17 0.529412 17 0.529412 6502 5472 5208
r-563 11 0.327273 11 0.327273 202 188 258
r-975 49 0.306122 49 0.306122 -1 -1 -1
r-665 36 0.512698 36 0.512698 11209193 12038274 5156264
r-47 38 0.14936 38 0.14936 58205430 53743152 17475159
r-59 48 0.223404 48 0.223404 -1 -1 -1
r-536 50 0.183673 50 0.183673 -1 -1 -1
r-205 50 0.274286 50 0.274286 -1 -1 -1
r-351 24 0.48913 24 0.48913 658457 548885 370386
r-883 27 0.501425 27 0.501425 60433 63789 52137
r-225 17 0.514706 17 0.514706 2853 3105 2228
r-714 48 0.507092 48 0.507092 255562794 333094329 161714275
r-469 42 0.135889 42 0.135889 797 797 797
r-1 33 0.503788 33 0.503788 3024490 2598232 1733297
r-399 15 0.47619 15 0.47619 4025 3272 3286
r-321 11 0.545455 11 0.545455 256 253 242
r-335 38 0.507824 38 0.507824 9917706 11348731 7198217
r-107 19 0.409357 19 0.409357 57820 57516 50533
r-947 45 0.29899 45 0.29899 -1 -1 -1
r-643 38 0.512091 38 0.512091 22962820 29764873 20376261
r-914 10 0.533333 10 0.533333 136 133 121
r-923 36 0.285714 36 0.285714 1581 1537 1573
r-858 45 0.236364 45 0.236364 -1 -1 -1
r-227 14 0.494505 14 0.494505 4116 3538 4444
r-704 24 0.15942 24 0.15942 47309 57044 27177
r-63 14 0.362637 14 0.362637 1346 1234 1737
r-298 12 0.484848 12 0.484848 70 76 74
r-822 39 0.48583 39 0.48583 273976868 253101801 188745200
r-619 39 0.099865 39 0.099865 117120669 162710035 82439492
r-94 17 0.382353 17 0.382353 19293 23109 11983
r-741 41 0.321951 41 0.321951 1872029756 2381830179 2028314778
r-383 28 0.137566 28 0.137566 410 410 410
r-722 39 0.302294 39 0.302294 716971187 767332165 555923746
r-408 29 0.512315 29 0.512315 264032 275595 212633
r-241 22 0.484848 22 0.484848 10027 10402 5295
r-658 29 0.37931 29 0.37931 8950640 10602415 11102464
r-518 14 0.527473 14 0.527473 1379 931 898
r-939 49 0.484694 49 0.484694 -1 -1 -1
r-32 37 0.24024 37 0.24024 1559 1604 1546
r-707 37 0.45045 37 0.45045 1549536 1089820 1124001
r-340 13 0.512821 13 0.512821 236 216 185
r-588 36 0.157143 36 0.157143 40924056 47650832 24910594
r-374 45 0.377778 45 0.377778 125963 127416 202441
r-345 38 0.500711 38 0.500711 5507908 6218717 4011942
r-943 41 0.402439 41 0.402439 136100 123611 115616
r-140 47 0.388529 47 0.388529 808585 681593 589690
r-898 38 0.512091 38 0.512091 48637926 57231038 31761266
r-264 27 0.0740741 27 0.0740741 406 406 406
r-595 36 0.512698 36 0.512698 20710287 26643917 17457312
r-514 32 0.175403 32 0.175403 3672252 5594881 5718779
