instance mcsp0 mcsp1 mcsp2 mcsp3 csia
mcs70_b06m_s40_AB04 10 10 10 -1 -1
mcs70_b06m_s40_AB05 8 8 8 -1 -1
mcs70_b06m_s40_AB06 13 13 13 -1 -1
mcs70_b06m_s40_AB07 9 9 -1 -1 -1
mcs70_b06m_s40_AB08 14 14 -1 -1 -1
mcs70_b06m_s40_AB09 2 2 2 -1 -1
mcs70_b06m_s50_AB00 -1 -1 -1 -1 -1
mcs70_b06m_s50_AB01 -1 -1 -1 -1 -1
mcs70_b06m_s50_AB02 4 4 -1 -1 -1
mcs70_b06m_s50_AB03 -1 -1 -1 -1 -1
mcs70_b06m_s50_AB04 -1 -1 -1 -1 -1
mcs70_b06m_s50_AB05 -1 -1 -1 -1 -1
mcs70_b06m_s50_AB06 -1 -1 -1 -1 -1
mcs70_b06m_s50_AB07 -1 -1 -1 -1 -1
mcs70_b06m_s50_AB08 -1 -1 -1 -1 -1
mcs70_b06m_s50_AB09 -1 -1 -1 -1 -1
mcs70_b09_s15_AB00 23184 23184 23184 23184 23184
mcs70_b09_s15_AB01 524160 524160 524160 524160 524160
mcs70_b09_s15_AB02 516 516 516 516 516
mcs70_b09_s15_AB03 268848 268848 268848 268848 268848
mcs70_b09_s15_AB04 912 912 912 912 912
mcs70_b09_s15_AB05 288 288 288 288 288
mcs70_b09_s15_AB06 3048 3048 3048 3048 3048
mcs70_b09_s15_AB07 2112 2112 2112 2112 2112
mcs70_b09_s15_AB08 6048 6048 6048 6048 6048
mcs70_b09_s15_AB09 7464 7464 7464 7464 7464
mcs70_b09_s20_AB00 3 3 3 3 3
mcs70_b09_s20_AB01 36 36 36 36 36
mcs70_b09_s20_AB02 42 42 42 42 42
mcs70_b09_s20_AB03 30 30 30 30 30
mcs70_b09_s20_AB04 44 44 44 44 44
mcs70_b09_s20_AB05 42 42 42 42 42
mcs70_b09_s20_AB06 38 38 38 38 38
mcs70_b09_s20_AB07 1 1 1 1 1
mcs70_b09_s20_AB08 1 1 1 1 1
mcs70_b09_s20_AB09 1 1 1 1 1
mcs70_b09_s25_AB00 2 2 2 2 2
mcs70_b09_s25_AB01 21 21 21 21 21
mcs70_b09_s25_AB02 1 1 1 1 1
mcs70_b09_s25_AB03 56 56 56 56 56
mcs70_b09_s25_AB04 5 5 5 5 5
mcs70_b09_s25_AB05 91 91 91 91 91
mcs70_b09_s25_AB06 7 7 7 7 7
mcs70_b09_s25_AB07 3 3 3 3 3
mcs70_b09_s25_AB08 43 43 43 43 43
mcs70_b09_s25_AB09 7 7 7 7 7
mcs70_b09_s30_AB00 14 14 14 14 14
mcs70_b09_s30_AB01 61 61 61 61 61
mcs70_b09_s30_AB02 79 79 79 79 79
mcs70_b09_s30_AB03 3 3 3 3 3
mcs70_b09_s30_AB04 12 12 12 12 12
mcs70_b09_s30_AB05 3 3 3 3 3
mcs70_b09_s30_AB06 2 2 2 2 2
mcs70_b09_s30_AB07 85 85 85 85 85
mcs70_b09_s30_AB08 17 17 17 17 17
mcs70_b09_s30_AB09 2 2 2 2 2
mcs70_b09_s35_AB00 2 2 2 2 2
mcs70_b09_s35_AB01 69 69 69 69 69
mcs70_b09_s35_AB02 20 20 20 20 20
mcs70_b09_s35_AB03 7 7 7 7 7
mcs70_b09_s35_AB04 2 2 2 2 2
mcs70_b09_s35_AB05 76 76 76 76 76
mcs70_b09_s35_AB06 12 12 12 12 12
mcs70_b09_s35_AB07 5 5 5 5 5
mcs70_b09_s35_AB08 86 86 86 86 86
mcs70_b09_s35_AB09 5 5 5 5 5
mcs70_b09_s40_AB00 3 3 3 3 3
mcs70_b09_s40_AB01 2 2 2 2 2
mcs70_b09_s40_AB02 6 6 6 6 6
mcs70_b09_s40_AB03 7 7 7 7 7
mcs70_b09_s40_AB04 4 4 4 4 4
mcs70_b09_s40_AB05 1 1 1 1 1
mcs70_b09_s40_AB06 2 2 2 2 2
mcs70_b09_s40_AB07 7 7 7 7 7
mcs70_b09_s40_AB08 2 2 2 -1 -1
mcs70_b09_s40_AB09 6 6 6 6 6
mcs70_b09_s50_AB00 10 10 -1 -1 -1
mcs70_b09_s50_AB01 2 2 -1 -1 -1
mcs70_b09_s50_AB02 13 13 -1 -1 -1
mcs70_b09_s50_AB03 28 28 -1 -1 -1
mcs70_b09_s50_AB04 6 6 -1 -1 -1
mcs70_b09_s50_AB05 -1 -1 -1 -1 -1
mcs70_b09_s50_AB06 26 26 -1 -1 -1
mcs70_b09_s50_AB07 11 11 -1 -1 -1
mcs70_b09_s50_AB08 11 11 -1 -1 -1
mcs70_b09_s50_AB09 4 4 -1 -1 -1
mcs70_b09m_s15_AB00 181 181 181 181 181
mcs70_b09m_s15_AB01 50 50 50 50 50
mcs70_b09m_s15_AB02 18 18 18 18 18
mcs70_b09m_s15_AB03 1 1 1 1 1
mcs70_b09m_s15_AB04 9 9 9 9 9
mcs70_b09m_s15_AB05 2418 2418 2418 2418 2418
mcs70_b09m_s15_AB06 5 5 5 5 5
mcs70_b09m_s15_AB07 133 133 133 133 133
mcs70_b09m_s15_AB08 4 4 4 4 4
mcs70_b09m_s15_AB09 18 18 18 18 18
mcs70_b09m_s20_AB00 1 1 1 1 1
mcs70_b09m_s20_AB01 2 2 2 2 2
mcs70_b09m_s20_AB02 1 1 1 1 1
mcs70_b09m_s20_AB03 2 2 2 2 2
mcs70_b09m_s20_AB04 4 4 4 4 4
mcs70_b09m_s20_AB05 2 2 2 2 2
mcs70_b09m_s20_AB06 1 1 1 1 1
mcs70_b09m_s20_AB07 1 1 1 1 1
mcs70_b09m_s20_AB08 4 4 4 4 4
mcs70_b09m_s20_AB09 4 4 4 4 4
mcs70_b09m_s25_AB00 2 2 2 2 2
mcs70_b09m_s25_AB01 1 1 1 1 1
mcs70_b09m_s25_AB02 1 1 1 1 1
mcs70_b09m_s25_AB03 1 1 1 1 1
mcs70_b09m_s25_AB04 5 5 5 5 5
mcs70_b09m_s25_AB05 2 2 2 2 2
mcs70_b09m_s25_AB06 3 3 3 3 3
mcs70_b09m_s25_AB07 1 1 1 1 1
mcs70_b09m_s25_AB08 1 1 1 1 1
mcs70_b09m_s25_AB09 8 8 8 8 8
mcs70_b09m_s30_AB00 2 2 2 2 2
mcs70_b09m_s30_AB01 1 1 1 1 1
mcs70_b09m_s30_AB02 1 1 1 1 1
mcs70_b09m_s30_AB03 2 2 2 2 2
mcs70_b09m_s30_AB04 1 1 1 1 1
mcs70_b09m_s30_AB05 4 4 4 4 4
mcs70_b09m_s30_AB06 1 1 1 1 1
mcs70_b09m_s30_AB07 2 2 2 2 2
mcs70_b09m_s30_AB08 1 1 1 1 1
mcs70_b09m_s30_AB09 1 1 1 1 1
mcs70_b09m_s35_AB00 1 1 1 1 1
mcs70_b09m_s35_AB01 2 2 2 2 2
mcs70_b09m_s35_AB02 1 1 1 1 1
mcs70_b09m_s35_AB03 1 1 1 1 1
mcs70_b09m_s35_AB04 2 2 2 2 2
mcs70_b09m_s35_AB05 2 2 2 2 2
mcs70_b09m_s35_AB06 2 2 2 2 2
mcs70_b09m_s35_AB07 10 10 10 10 10
mcs70_b09m_s35_AB08 2 2 2 2 2
mcs70_b09m_s35_AB09 3 3 3 3 3
mcs70_b09m_s40_AB00 2 2 2 -1 -1
mcs70_b09m_s40_AB01 1 1 1 -1 -1
mcs70_b09m_s40_AB02 2 2 -1 -1 -1
mcs70_b09m_s40_AB03 1 1 1 1 1
mcs70_b09m_s40_AB04 2 2 2 -1 -1
mcs70_b09m_s40_AB05 1 1 1 -1 -1
mcs70_b09m_s40_AB06 5 5 5 -1 -1
mcs70_b09m_s40_AB07 1 1 1 -1 -1
mcs70_b09m_s40_AB08 1 1 1 -1 -1
mcs70_b09m_s40_AB09 1 1 1 -1 -1
mcs70_b09m_s50_AB00 -1 -1 -1 -1 -1
mcs70_b09m_s50_AB01 3 3 -1 -1 -1
mcs70_b09m_s50_AB02 -1 -1 -1 -1 -1
mcs70_b09m_s50_AB03 -1 -1 -1 -1 -1
mcs70_b09m_s50_AB04 -1 -1 -1 -1 -1
mcs70_b09m_s50_AB05 -1 -1 -1 -1 -1
mcs70_b09m_s50_AB06 -1 -1 -1 -1 -1
mcs70_b09m_s50_AB07 1 1 1 -1 -1
mcs70_b09m_s50_AB08 -1 -1 -1 -1 -1
mcs70_b09m_s50_AB09 -1 -1 -1 -1 -1
mcs70_m2D_s15_AB00 14 14 14 14 14
mcs70_m2D_s15_AB01 12 12 12 12 12
mcs70_m2D_s15_AB02 2 2 2 2 2
mcs70_m2D_s15_AB03 4 4 4 4 4
mcs70_m2D_s15_AB04 17 17 17 17 17
mcs70_m2D_s15_AB05 2 2 2 2 2
mcs70_m2D_s15_AB06 718 718 718 718 718
mcs70_m2D_s15_AB07 83 83 83 83 83
mcs70_m2D_s15_AB08 5 5 5 5 5
mcs70_m2D_s15_AB09 4 4 4 4 4
mcs70_m2D_s25_AB00 44 44 44 44 44
mcs70_m2D_s25_AB01 2 2 2 2 2
mcs70_m2D_s25_AB02 343 343 343 343 343
mcs70_m2D_s25_AB03 18 18 18 18 18
mcs70_m2D_s25_AB04 98 98 98 98 98
mcs70_m2D_s25_AB05 162 162 162 162 162
mcs70_m2D_s25_AB06 269 269 269 269 269
mcs70_m2D_s25_AB07 104 104 104 104 104
mcs70_m2D_s25_AB08 76 76 76 76 76
mcs70_m2D_s25_AB09 38 38 38 38 38
mcs70_m2D_s35_AB00 4 4 4 4 -1
mcs70_m2D_s35_AB01 8 8 8 -1 -1
mcs70_m2D_s35_AB02 35 35 35 -1 -1
mcs70_m2D_s35_AB03 97 97 97 -1 -1
mcs70_m2D_s35_AB04 34 34 34 34 -1
mcs70_m2D_s35_AB05 12 12 12 -1 -1
mcs70_m2D_s35_AB06 1262 1262 -1 -1 -1
mcs70_m2D_s35_AB07 36 36 -1 -1 -1
mcs70_m2D_s35_AB08 1 1 1 -1 -1
mcs70_m2D_s35_AB09 34 34 34 -1 -1
mcs70_m2D_s40_AB00 8558 8558 -1 -1 -1
mcs70_m2D_s40_AB01 16 16 -1 -1 -1
mcs70_m2D_s40_AB02 327 327 -1 -1 -1
mcs70_m2D_s40_AB03 38 38 -1 -1 -1
mcs70_m2D_s40_AB04 686 686 -1 -1 -1
mcs70_m2D_s40_AB05 660 660 -1 -1 -1
mcs70_m2D_s40_AB06 412 412 -1 -1 -1
mcs70_m2D_s40_AB07 1752 1752 -1 -1 -1
mcs70_m2D_s40_AB08 2392 2392 -1 -1 -1
mcs70_m2D_s40_AB09 12 12 -1 -1 -1
mcs70_m2D_s50_AB00 -1 -1 -1 -1 -1
mcs70_m2D_s50_AB01 -1 -1 -1 -1 -1
mcs70_m2D_s50_AB02 -1 -1 -1 -1 -1
mcs70_m2D_s50_AB03 -1 -1 -1 -1 -1
mcs70_m2D_s50_AB04 -1 -1 -1 -1 -1
mcs70_m2D_s50_AB05 -1 -1 -1 -1 -1
mcs70_m2D_s50_AB06 -1 -1 -1 -1 -1
mcs70_m2D_s50_AB07 -1 -1 -1 -1 -1
mcs70_m2D_s50_AB08 -1 -1 -1 -1 -1
mcs70_m2D_s50_AB09 -1 -1 -1 -1 -1
mcs70_m2Dr2_s15_AB00 1 1 1 1 1
mcs70_m2Dr2_s15_AB01 46 46 46 46 46
mcs70_m2Dr2_s15_AB02 18 18 18 18 18
mcs70_m2Dr2_s15_AB03 22 22 22 22 22
mcs70_m2Dr2_s15_AB04 68 68 68 68 68
mcs70_m2Dr2_s15_AB05 55 55 55 55 55
mcs70_m2Dr2_s15_AB06 98 98 98 98 98
mcs70_m2Dr2_s15_AB07 86 86 86 86 86
mcs70_m2Dr2_s15_AB08 49 49 49 49 49
mcs70_m2Dr2_s15_AB09 25 25 25 25 25
mcs70_m2Dr2_s25_AB00 1795 1795 1795 1795 1795
mcs70_m2Dr2_s25_AB01 404 404 404 404 404
mcs70_m2Dr2_s25_AB02 16 16 16 16 16
mcs70_m2Dr2_s25_AB03 19 19 19 19 19
mcs70_m2Dr2_s25_AB04 28 28 28 28 28
mcs70_m2Dr2_s25_AB05 4 4 4 4 4
mcs70_m2Dr2_s25_AB06 8 8 8 8 8
mcs70_m2Dr2_s25_AB07 722 722 722 722 722
mcs70_m2Dr2_s25_AB08 134 134 134 134 134
mcs70_m2Dr2_s25_AB09 4 4 4 4 4
mcs70_m2Dr2_s35_AB00 60 60 60 -1 -1
mcs70_m2Dr2_s35_AB01 98 98 98 -1 -1
mcs70_m2Dr2_s35_AB02 10 10 10 10 -1
mcs70_m2Dr2_s35_AB03 1 1 1 -1 -1
mcs70_m2Dr2_s35_AB04 3 3 3 -1 -1
mcs70_m2Dr2_s35_AB05 10 10 10 -1 -1
mcs70_m2Dr2_s35_AB06 178 178 178 -1 -1
mcs70_m2Dr2_s35_AB07 1 1 1 -1 -1
mcs70_m2Dr2_s35_AB08 57 57 57 -1 -1
mcs70_m2Dr2_s35_AB09 52 52 -1 -1 -1
mcs70_m2Dr2_s40_AB00 -1 -1 -1 -1 -1
mcs70_m2Dr2_s40_AB01 -1 -1 -1 -1 -1
mcs70_m2Dr2_s40_AB02 107 107 -1 -1 -1
mcs70_m2Dr2_s40_AB03 7008 -1 -1 -1 -1
mcs70_m2Dr2_s40_AB04 -1 -1 -1 -1 -1
mcs70_m2Dr2_s40_AB05 1450 1450 -1 -1 -1
mcs70_m2Dr2_s40_AB06 12 12 -1 -1 -1
mcs70_m2Dr2_s40_AB07 96 96 -1 -1 -1
mcs70_m2Dr2_s40_AB08 28 28 -1 -1 -1
mcs70_m2Dr2_s40_AB09 -1 -1 -1 -1 -1
mcs70_m2Dr2_s50_AB00 -1 -1 -1 -1 -1
mcs70_m2Dr2_s50_AB01 -1 -1 -1 -1 -1
mcs70_m2Dr2_s50_AB02 -1 -1 -1 -1 -1
mcs70_m2Dr2_s50_AB03 -1 -1 -1 -1 -1
mcs70_m2Dr2_s50_AB04 -1 -1 -1 -1 -1
mcs70_m2Dr2_s50_AB05 -1 -1 -1 -1 -1
mcs70_m2Dr2_s50_AB06 -1 -1 -1 -1 -1
mcs70_m2Dr2_s50_AB07 -1 -1 -1 -1 -1
mcs70_m2Dr2_s50_AB08 -1 -1 -1 -1 -1
mcs70_m2Dr2_s50_AB09 -1 -1 -1 -1 -1
mcs70_m2Dr4_s15_AB00 4 4 4 4 4
mcs70_m2Dr4_s15_AB01 2 2 2 2 2
mcs70_m2Dr4_s15_AB02 2 2 2 2 2
mcs70_m2Dr4_s15_AB03 3 3 3 3 3
mcs70_m2Dr4_s15_AB04 8 8 8 8 8
mcs70_m2Dr4_s15_AB05 17 17 17 17 17
mcs70_m2Dr4_s15_AB06 8 8 8 8 8
mcs70_m2Dr4_s15_AB07 4 4 4 4 4
mcs70_m2Dr4_s15_AB08 2 2 2 2 2
mcs70_m2Dr4_s15_AB09 7 7 7 7 7
mcs70_m2Dr4_s25_AB00 36 36 36 36 36
mcs70_m2Dr4_s25_AB01 32 32 32 32 32
mcs70_m2Dr4_s25_AB02 8 8 8 8 8
mcs70_m2Dr4_s25_AB03 1665 1665 1665 1665 1665
mcs70_m2Dr4_s25_AB04 4 4 4 4 4
mcs70_m2Dr4_s25_AB05 9 9 9 9 9
mcs70_m2Dr4_s25_AB06 7 7 7 7 7
mcs70_m2Dr4_s25_AB07 26 26 26 26 26
mcs70_m2Dr4_s25_AB08 32 32 32 32 32
mcs70_m2Dr4_s25_AB09 10 10 10 10 10
mcs70_m2Dr4_s35_AB00 28 28 28 -1 -1
mcs70_m2Dr4_s35_AB01 2 2 2 -1 -1
mcs70_m2Dr4_s35_AB02 104 104 -1 -1 -1
mcs70_m2Dr4_s35_AB03 82 82 -1 -1 -1
mcs70_m2Dr4_s35_AB04 34 34 34 -1 -1
mcs70_m2Dr4_s35_AB05 16 16 16 -1 -1
mcs70_m2Dr4_s35_AB06 42 42 42 -1 -1
mcs70_m2Dr4_s35_AB07 21 21 21 -1 -1
mcs70_m2Dr4_s35_AB08 6 6 -1 -1 -1
mcs70_m2Dr4_s35_AB09 24 24 24 -1 -1
mcs70_m2Dr4_s40_AB00 -1 -1 -1 -1 -1
mcs70_m2Dr4_s40_AB01 48 -1 -1 -1 -1
mcs70_m2Dr4_s40_AB02 380 380 -1 -1 -1
mcs70_m2Dr4_s40_AB03 -1 -1 -1 -1 -1
mcs70_m2Dr4_s40_AB04 42 42 -1 -1 -1
mcs70_m2Dr4_s40_AB05 -1 -1 -1 -1 -1
mcs70_m2Dr4_s40_AB06 -1 -1 -1 -1 -1
mcs70_m2Dr4_s40_AB07 495 495 -1 -1 -1
mcs70_m2Dr4_s40_AB08 514 514 -1 -1 -1
mcs70_m2Dr4_s40_AB09 -1 -1 -1 -1 -1
mcs70_m2Dr4_s50_AB00 91 91 -1 -1 -1
mcs70_m2Dr4_s50_AB01 -1 -1 -1 -1 -1
mcs70_m2Dr4_s50_AB02 -1 -1 -1 -1 -1
mcs70_m2Dr4_s50_AB03 -1 -1 -1 -1 -1
mcs70_m2Dr4_s50_AB04 -1 -1 -1 -1 -1
mcs70_m2Dr4_s50_AB05 -1 -1 -1 -1 -1
mcs70_m2Dr4_s50_AB06 -1 -1 -1 -1 -1
mcs70_m2Dr4_s50_AB07 -1 -1 -1 -1 -1
mcs70_m2Dr4_s50_AB08 -1 -1 -1 -1 -1
mcs70_m2Dr4_s50_AB09 -1 -1 -1 -1 -1
mcs70_m2Dr6_s15_AB00 301 301 301 301 301
mcs70_m2Dr6_s15_AB01 6 6 6 6 6
mcs70_m2Dr6_s15_AB02 4 4 4 4 4
mcs70_m2Dr6_s15_AB03 2 2 2 2 2
mcs70_m2Dr6_s15_AB04 332 332 332 332 332
mcs70_m2Dr6_s15_AB05 8 8 8 8 8
mcs70_m2Dr6_s15_AB06 23 23 23 23 23
mcs70_m2Dr6_s15_AB07 1 1 1 1 1
mcs70_m2Dr6_s15_AB08 10 10 10 10 10
mcs70_m2Dr6_s15_AB09 43 43 43 43 43
mcs70_m2Dr6_s25_AB00 91 91 91 91 91
mcs70_m2Dr6_s25_AB01 2 2 2 2 2
mcs70_m2Dr6_s25_AB02 194 194 194 194 194
mcs70_m2Dr6_s25_AB03 96 96 96 96 96
mcs70_m2Dr6_s25_AB04 124 124 124 124 124
mcs70_m2Dr6_s25_AB05 1779 1779 1779 1779 1779
mcs70_m2Dr6_s25_AB06 2 2 2 2 2
mcs70_m2Dr6_s25_AB07 69 69 69 69 69
mcs70_m2Dr6_s25_AB08 6 6 6 6 6
mcs70_m2Dr6_s25_AB09 2089 2089 2089 2089 2089
mcs70_m2Dr6_s35_AB00 12 12 12 -1 -1
mcs70_m2Dr6_s35_AB01 11 11 11 -1 -1
mcs70_m2Dr6_s35_AB02 3 3 3 -1 -1
mcs70_m2Dr6_s35_AB03 3 3 3 -1 -1
mcs70_m2Dr6_s35_AB04 54 54 54 -1 -1
mcs70_m2Dr6_s35_AB05 6 6 6 -1 -1
mcs70_m2Dr6_s35_AB06 125 125 125 -1 -1
mcs70_m2Dr6_s35_AB07 1 1 -1 -1 -1
mcs70_m2Dr6_s35_AB08 14 14 14 -1 -1
mcs70_m2Dr6_s35_AB09 31 31 31 31 31
mcs70_m2Dr6_s40_AB00 -1 -1 -1 -1 -1
mcs70_m2Dr6_s40_AB01 8 8 -1 -1 -1
mcs70_m2Dr6_s40_AB02 48 48 -1 -1 -1
mcs70_m2Dr6_s40_AB03 2 2 -1 -1 -1
mcs70_m2Dr6_s40_AB04 8 8 8 -1 -1
mcs70_m2Dr6_s40_AB05 -1 -1 -1 -1 -1
mcs70_m2Dr6_s40_AB06 32 32 -1 -1 -1
mcs70_m2Dr6_s40_AB07 88 88 -1 -1 -1
mcs70_m2Dr6_s40_AB08 48 48 -1 -1 -1
mcs70_m2Dr6_s40_AB09 -1 -1 -1 -1 -1
mcs70_m2Dr6_s50_AB00 -1 -1 -1 -1 -1
mcs70_m2Dr6_s50_AB01 -1 -1 -1 -1 -1
mcs70_m2Dr6_s50_AB02 -1 -1 -1 -1 -1
mcs70_m2Dr6_s50_AB03 -1 -1 -1 -1 -1
mcs70_m2Dr6_s50_AB04 -1 -1 -1 -1 -1
mcs70_m2Dr6_s50_AB05 -1 -1 -1 -1 -1
mcs70_m2Dr6_s50_AB06 -1 -1 -1 -1 -1
mcs70_m2Dr6_s50_AB07 -1 -1 -1 -1 -1
mcs70_m2Dr6_s50_AB08 -1 -1 -1 -1 -1
mcs70_m2Dr6_s50_AB09 -1 -1 -1 -1 -1
mcs70_m3D_s35_AB00 88 88 88 88 88
mcs70_m3D_s35_AB01 45 45 45 45 45
mcs70_m3D_s35_AB02 4 4 4 4 4
mcs70_m3D_s35_AB03 38 38 38 38 38
mcs70_m3D_s35_AB04 1 1 1 1 1
mcs70_m3D_s35_AB05 210 210 210 210 210
mcs70_m3D_s35_AB06 94 94 94 94 94
mcs70_m3D_s35_AB07 229 229 229 229 229
mcs70_m3D_s35_AB08 2 2 2 2 2
mcs70_m3D_s35_AB09 13 13 13 13 13
mcs70_m3D_s40_AB00 864 864 -1 -1 -1
mcs70_m3D_s40_AB01 3 3 -1 -1 -1
mcs70_m3D_s40_AB02 3 3 -1 -1 -1
mcs70_m3D_s40_AB03 136 136 -1 -1 -1
mcs70_m3D_s40_AB04 56 56 56 -1 -1
mcs70_m3D_s40_AB05 430 430 -1 -1 -1
mcs70_m3D_s40_AB06 7 7 7 -1 -1
mcs70_m3D_s40_AB07 67 67 67 -1 -1
mcs70_m3D_s40_AB08 2 2 -1 -1 -1
mcs70_m3D_s40_AB09 68 68 -1 -1 -1
mcs70_m3Dr2_s35_AB00 5 5 5 -1 -1
mcs70_m3Dr2_s35_AB01 1 1 1 -1 -1
mcs70_m3Dr2_s35_AB02 3 3 3 3 -1
mcs70_m3Dr2_s35_AB03 12 12 12 12 12
mcs70_m3Dr2_s35_AB04 2 2 2 -1 -1
mcs70_m3Dr2_s35_AB05 36 36 36 36 -1
mcs70_m3Dr2_s35_AB06 1 1 1 -1 -1
mcs70_m3Dr2_s35_AB07 3 3 3 -1 -1
mcs70_m3Dr2_s35_AB08 5 5 5 -1 -1
mcs70_m3Dr2_s35_AB09 9 9 9 -1 -1
mcs70_m3Dr2_s40_AB00 -1 -1 -1 -1 -1
mcs70_m3Dr2_s40_AB01 16 16 -1 -1 -1
mcs70_m3Dr2_s40_AB02 23 23 -1 -1 -1
mcs70_m3Dr2_s40_AB03 1 1 -1 -1 -1
mcs70_m3Dr2_s40_AB04 9 9 -1 -1 -1
mcs70_m3Dr2_s40_AB05 16 16 -1 -1 -1
mcs70_m3Dr2_s40_AB06 -1 -1 -1 -1 -1
mcs70_m3Dr2_s40_AB07 -1 -1 -1 -1 -1
mcs70_m3Dr2_s40_AB08 -1 -1 -1 -1 -1
mcs70_m3Dr2_s40_AB09 -1 -1 -1 -1 -1
mcs70_m3Dr4_s35_AB00 1 1 1 -1 -1
mcs70_m3Dr4_s35_AB01 14 14 14 14 -1
mcs70_m3Dr4_s35_AB02 1 1 1 1 -1
mcs70_m3Dr4_s35_AB03 1 1 1 -1 -1
mcs70_m3Dr4_s35_AB04 1 1 1 -1 -1
mcs70_m3Dr4_s35_AB05 1 1 1 -1 -1
mcs70_m3Dr4_s35_AB06 4 4 4 4 4
mcs70_m3Dr4_s35_AB07 6 6 6 -1 -1
mcs70_m3Dr4_s35_AB08 2 2 2 2 2
mcs70_m3Dr4_s35_AB09 95 95 95 95 -1
mcs70_m3Dr4_s40_AB00 2 2 -1 -1 -1
mcs70_m3Dr4_s40_AB01 -1 -1 -1 -1 -1
mcs70_m3Dr4_s40_AB02 15 15 -1 -1 -1
mcs70_m3Dr4_s40_AB03 2 2 -1 -1 -1
mcs70_m3Dr4_s40_AB04 9 9 -1 -1 -1
mcs70_m3Dr4_s40_AB05 2 2 -1 -1 -1
mcs70_m3Dr4_s40_AB06 3 3 -1 -1 -1
mcs70_m3Dr4_s40_AB07 60 60 -1 -1 -1
mcs70_m3Dr4_s40_AB08 -1 -1 -1 -1 -1
mcs70_m3Dr4_s40_AB09 8 8 -1 -1 -1
mcs70_m3Dr6_s35_AB00 1 1 1 1 1
mcs70_m3Dr6_s35_AB01 3 3 3 3 -1
mcs70_m3Dr6_s35_AB02 1 1 1 1 -1
mcs70_m3Dr6_s35_AB03 6 6 6 6 6
mcs70_m3Dr6_s35_AB04 3 3 3 -1 -1
mcs70_m3Dr6_s35_AB05 9 9 9 -1 -1
mcs70_m3Dr6_s35_AB06 6 6 6 -1 -1
mcs70_m3Dr6_s35_AB07 1 1 1 1 -1
mcs70_m3Dr6_s35_AB08 4 4 4 4 -1
mcs70_m3Dr6_s35_AB09 2 2 2 2 -1
mcs70_m3Dr6_s40_AB00 5 5 -1 -1 -1
mcs70_m3Dr6_s40_AB01 2 2 -1 -1 -1
mcs70_m3Dr6_s40_AB02 1 1 -1 -1 -1
mcs70_m3Dr6_s40_AB03 8 8 -1 -1 -1
mcs70_m3Dr6_s40_AB04 3 3 -1 -1 -1
mcs70_m3Dr6_s40_AB05 4 4 -1 -1 -1
mcs70_m3Dr6_s40_AB06 18 18 -1 -1 -1
mcs70_m3Dr6_s40_AB07 -1 -1 -1 -1 -1
mcs70_m3Dr6_s40_AB08 12 12 -1 -1 -1
mcs70_m3Dr6_s40_AB09 2 2 -1 -1 -1
mcs70_m4D_s25_AB00 32 32 32 32 32
mcs70_m4D_s25_AB01 64 64 64 64 64
mcs70_m4D_s25_AB02 20 20 20 20 20
mcs70_m4D_s25_AB03 502 502 502 502 502
mcs70_m4D_s25_AB04 234 234 234 234 234
mcs70_m4D_s25_AB05 142 142 142 142 142
mcs70_m4D_s25_AB06 14 14 14 14 14
mcs70_m4D_s25_AB07 399 399 399 399 399
mcs70_m4D_s25_AB08 16 16 16 16 16
mcs70_m4D_s25_AB09 8 8 8 8 8
mcs70_m4Dr2_s25_AB00 272 272 272 272 272
mcs70_m4Dr2_s25_AB01 221 221 221 221 221
mcs70_m4Dr2_s25_AB02 1086 1086 1086 1086 1086
mcs70_m4Dr2_s25_AB03 409 409 409 409 409
mcs70_m4Dr2_s25_AB04 189 189 189 189 189
mcs70_m4Dr2_s25_AB05 155 155 155 155 155
mcs70_m4Dr2_s25_AB06 515 515 515 515 515
mcs70_m4Dr2_s25_AB07 150 150 150 150 150
mcs70_m4Dr2_s25_AB08 41 41 41 41 41
mcs70_m4Dr2_s25_AB09 6 6 6 6 6
mcs70_m4Dr4_s25_AB00 13 13 13 13 13
mcs70_m4Dr4_s25_AB01 88 88 88 88 88
mcs70_m4Dr4_s25_AB02 5 5 5 5 5
mcs70_m4Dr4_s25_AB03 10 10 10 10 10
mcs70_m4Dr4_s25_AB04 38 38 38 38 38
mcs70_m4Dr4_s25_AB05 159 159 159 159 159
mcs70_m4Dr4_s25_AB06 1314 1314 1314 1314 1314
mcs70_m4Dr4_s25_AB07 4 4 4 4 4
mcs70_m4Dr4_s25_AB08 40 40 40 40 40
mcs70_m4Dr4_s25_AB09 153 153 153 153 153
mcs70_m4Dr6_s25_AB00 8 8 8 8 8
mcs70_m4Dr6_s25_AB01 2 2 2 2 2
mcs70_m4Dr6_s25_AB02 2 2 2 2 2
mcs70_m4Dr6_s25_AB03 59 59 59 59 59
mcs70_m4Dr6_s25_AB04 21 21 21 21 21
mcs70_m4Dr6_s25_AB05 1700 1700 1700 1700 1700
mcs70_m4Dr6_s25_AB06 128 128 128 128 128
mcs70_m4Dr6_s25_AB07 18 18 18 18 18
mcs70_m4Dr6_s25_AB08 86 86 86 86 86
mcs70_m4Dr6_s25_AB09 1 1 1 1 1
mcs70_r005_s20_AB00 22968 22968 22968 22968 22968
mcs70_r005_s20_AB01 279128 279128 279128 279128 279128
mcs70_r005_s20_AB02 3164 3164 3164 3164 3164
