instance mcsp0 mcsp1 mcsp2 mcsp3 csia
mcs50_m4Dr4_s35_AB04 40817 43613 80000 80000 80000
mcs50_m4Dr4_s35_AB05 80000 80000 80000 80000 80000
mcs50_m4Dr4_s35_AB06 59726 63067 80000 80000 80000
mcs50_m4Dr4_s35_AB07 49689 51666 80000 80000 80000
mcs50_m4Dr4_s35_AB08 80000 80000 80000 80000 80000
mcs50_m4Dr4_s35_AB09 27355 28994 80000 80000 80000
mcs50_m4Dr4_s40_AB00 80000 80000 80000 80000 80000
mcs50_m4Dr4_s40_AB01 80000 80000 80000 80000 80000
mcs50_m4Dr4_s40_AB02 80000 80000 80000 80000 80000
mcs50_m4Dr4_s40_AB03 80000 80000 80000 80000 80000
mcs50_m4Dr4_s40_AB04 80000 80000 80000 80000 80000
mcs50_m4Dr4_s40_AB05 80000 80000 80000 80000 80000
mcs50_m4Dr4_s40_AB06 80000 80000 80000 80000 80000
mcs50_m4Dr4_s40_AB07 80000 80000 80000 80000 80000
mcs50_m4Dr4_s40_AB08 80000 80000 80000 80000 80000
mcs50_m4Dr4_s40_AB09 80000 80000 80000 80000 80000
mcs50_m4Dr6_s30_AB00 6918 7211 57066 80000 80000
mcs50_m4Dr6_s30_AB01 2326 2491 32887 80000 80000
mcs50_m4Dr6_s30_AB02 10196 10857 80000 80000 80000
mcs50_m4Dr6_s30_AB03 3710 4104 80000 80000 80000
mcs50_m4Dr6_s30_AB04 6276 6930 80000 80000 80000
mcs50_m4Dr6_s30_AB05 9982 11176 80000 80000 80000
mcs50_m4Dr6_s30_AB06 12605 13602 80000 80000 80000
mcs50_m4Dr6_s30_AB07 8374 8853 80000 80000 80000
mcs50_m4Dr6_s30_AB08 5759 5986 80000 80000 80000
mcs50_m4Dr6_s30_AB09 6440 7367 80000 80000 80000
mcs50_m4Dr6_s35_AB00 28874 31723 80000 80000 80000
mcs50_m4Dr6_s35_AB01 44638 47594 80000 80000 80000
mcs50_m4Dr6_s35_AB02 42440 45485 80000 80000 80000
mcs50_m4Dr6_s35_AB03 21793 23695 80000 80000 80000
mcs50_m4Dr6_s35_AB04 80000 80000 80000 80000 80000
mcs50_m4Dr6_s35_AB05 65935 70038 80000 80000 80000
mcs50_m4Dr6_s35_AB06 56513 59580 80000 80000 80000
mcs50_m4Dr6_s35_AB07 25400 27300 80000 80000 80000
mcs50_m4Dr6_s35_AB08 80000 80000 80000 80000 80000
mcs50_m4Dr6_s35_AB09 80000 80000 80000 80000 80000
mcs50_m4Dr6_s40_AB00 80000 80000 80000 80000 80000
mcs50_m4Dr6_s40_AB01 80000 80000 80000 80000 80000
mcs50_m4Dr6_s40_AB02 80000 80000 80000 80000 80000
mcs50_m4Dr6_s40_AB03 80000 80000 80000 80000 80000
mcs50_m4Dr6_s40_AB04 80000 80000 80000 80000 80000
mcs50_m4Dr6_s40_AB05 80000 80000 80000 80000 80000
mcs50_m4Dr6_s40_AB06 80000 80000 80000 80000 80000
mcs50_m4Dr6_s40_AB07 80000 80000 80000 80000 80000
mcs50_m4Dr6_s40_AB08 80000 80000 80000 80000 80000
mcs50_m4Dr6_s40_AB09 80000 80000 80000 80000 80000
mcs50_r005_s20_AB00 53 56 605 1288 2160
mcs50_r005_s20_AB01 91 91 717 3022 5635
mcs50_r005_s20_AB02 89 91 299 2188 1646
mcs50_r005_s20_AB03 44 44 578 3166 1389
mcs50_r005_s20_AB04 8 15 90 1314 1374
mcs50_r005_s20_AB05 39 22 229 1015 954
mcs50_r005_s20_AB06 38 20 330 4132 3709
mcs50_r005_s20_AB07 52 53 261 2311 1237
mcs50_r005_s20_AB08 25 49 287 1557 2669
mcs50_r005_s20_AB09 25 44 223 419 845
mcs50_r005_s25_AB00 708 629 7257 80000 80000
mcs50_r005_s25_AB01 298 304 8930 80000 72656
mcs50_r005_s25_AB02 498 307 3860 13679 9499
mcs50_r005_s25_AB03 845 862 4340 58161 66348
mcs50_r005_s25_AB04 1275 875 20142 80000 80000
mcs50_r005_s25_AB05 2298 2368 24361 80000 80000
mcs50_r005_s25_AB06 497 345 4726 13741 17742
mcs50_r005_s25_AB07 165 170 1508 9893 13658
mcs50_r005_s25_AB08 471 341 7616 80000 80000
mcs50_r005_s25_AB09 1649 1404 6675 80000 80000
mcs50_r005_s30_AB00 6206 6189 80000 80000 80000
mcs50_r005_s30_AB01 1563 2181 35689 80000 80000
mcs50_r005_s30_AB02 2662 2669 80000 80000 80000
mcs50_r005_s30_AB03 1973 1997 52978 80000 80000
mcs50_r005_s30_AB04 4587 4588 80000 80000 80000
mcs50_r005_s30_AB05 2816 3100 35549 80000 80000
mcs50_r005_s30_AB06 36809 36741 80000 80000 80000
mcs50_r005_s30_AB07 2021 1939 68898 80000 80000
mcs50_r005_s30_AB08 2192 2014 25175 80000 80000
mcs50_r005_s30_AB09 14446 14954 80000 80000 80000
mcs50_r005_s35_AB00 44484 46461 80000 80000 80000
mcs50_r005_s35_AB01 30036 32976 80000 80000 80000
mcs50_r005_s35_AB02 80000 80000 80000 80000 80000
mcs50_r005_s35_AB03 16564 17676 80000 80000 80000
mcs50_r005_s35_AB04 12566 13091 80000 80000 80000
mcs50_r005_s35_AB05 37196 39998 80000 80000 80000
mcs50_r005_s35_AB06 80000 80000 80000 80000 80000
mcs50_r005_s35_AB07 60015 63166 80000 80000 80000
mcs50_r005_s35_AB08 35555 38691 80000 80000 80000
mcs50_r005_s35_AB09 80000 80000 80000 80000 80000
mcs50_r005_s40_AB00 80000 80000 80000 80000 80000
mcs50_r005_s40_AB01 80000 80000 80000 80000 80000
mcs50_r005_s40_AB02 80000 80000 80000 80000 80000
mcs50_r005_s40_AB03 80000 80000 80000 80000 80000
mcs50_r005_s40_AB04 80000 80000 80000 80000 80000
mcs50_r005_s40_AB05 80000 80000 80000 80000 80000
mcs50_r005_s40_AB06 80000 80000 80000 80000 80000
mcs50_r005_s40_AB07 80000 80000 80000 80000 80000
mcs50_r005_s40_AB08 80000 80000 80000 80000 80000
mcs50_r005_s40_AB09 80000 80000 80000 80000 80000
mcs50_r005_s50_AB00 80000 80000 80000 80000 80000
mcs50_r005_s50_AB01 80000 80000 80000 80000 80000
mcs50_r005_s50_AB02 80000 80000 80000 80000 80000
mcs50_r005_s50_AB03 80000 80000 80000 80000 80000
mcs50_r005_s50_AB04 80000 80000 80000 80000 80000
mcs50_r005_s50_AB05 80000 80000 80000 80000 80000
mcs50_r005_s50_AB06 80000 80000 80000 80000 80000
mcs50_r005_s50_AB07 80000 80000 80000 80000 80000
mcs50_r005_s50_AB08 80000 80000 80000 80000 80000
mcs50_r005_s50_AB09 80000 80000 80000 80000 80000
mcs50_r01_s10_AB00 0 0 0 0 0
mcs50_r01_s10_AB01 0 0 0 2 1
mcs50_r01_s10_AB02 0 0 0 1 0
mcs50_r01_s10_AB03 0 0 0 0 0
mcs50_r01_s10_AB04 0 0 0 0 0
mcs50_r01_s10_AB05 0 0 0 0 0
mcs50_r01_s10_AB06 0 0 0 0 0
mcs50_r01_s10_AB07 0 0 0 0 0
mcs50_r01_s10_AB08 0 0 0 1 0
mcs50_r01_s10_AB09 0 0 0 0 0
mcs50_r01_s15_AB00 2 2 4 14 9
mcs50_r01_s15_AB01 2 3 6 31 14
mcs50_r01_s15_AB02 5 5 16 40 19
mcs50_r01_s15_AB03 4 4 9 23 15
mcs50_r01_s15_AB04 8 9 37 83 82
mcs50_r01_s15_AB05 5 5 16 42 26
mcs50_r01_s15_AB06 4 7 12 61 42
mcs50_r01_s15_AB07 3 4 5 25 27
mcs50_r01_s15_AB08 5 11 28 24 28
mcs50_r01_s15_AB09 5 3 22 17 42
mcs50_r01_s20_AB00 43 79 179 1051 544
mcs50_r01_s20_AB01 58 104 295 1552 1100
mcs50_r01_s20_AB02 83 52 244 804 828
mcs50_r01_s20_AB03 86 54 243 644 484
mcs50_r01_s20_AB04 66 56 190 395 376
mcs50_r01_s20_AB05 69 71 218 422 396
mcs50_r01_s20_AB06 152 160 350 251 227
mcs50_r01_s20_AB07 132 86 411 1193 1367
mcs50_r01_s20_AB08 35 68 227 1032 816
mcs50_r01_s20_AB09 68 123 330 665 706
mcs50_r01_s25_AB00 1886 2134 27054 32442 23928
mcs50_r01_s25_AB01 1886 1809 9678 24723 21060
mcs50_r01_s25_AB02 569 580 3373 8487 9169
mcs50_r01_s25_AB03 1407 1492 4117 10940 12893
mcs50_r01_s25_AB04 1061 861 7501 10274 17543
mcs50_r01_s25_AB05 669 622 2560 4403 12098
mcs50_r01_s25_AB06 2565 1820 7779 12822 11629
mcs50_r01_s25_AB07 1822 1855 9433 27952 28131
mcs50_r01_s25_AB08 960 1446 5285 11536 34907
mcs50_r01_s25_AB09 1442 1777 12782 16602 28278
mcs50_r01_s30_AB00 46529 51575 80000 80000 80000
mcs50_r01_s30_AB01 39637 45401 80000 80000 80000
mcs50_r01_s30_AB02 26180 28894 80000 80000 80000
mcs50_r01_s30_AB03 20043 22913 80000 80000 80000
mcs50_r01_s30_AB04 13225 14776 80000 80000 80000
mcs50_r01_s30_AB05 38419 42546 80000 80000 80000
mcs50_r01_s30_AB06 19249 21602 80000 80000 80000
mcs50_r01_s30_AB07 13638 14972 80000 80000 80000
mcs50_r01_s30_AB08 6333 7085 53198 80000 80000
mcs50_r01_s30_AB09 22934 25755 80000 80000 80000
mcs50_r01_s35_AB00 80000 80000 80000 80000 80000
mcs50_r01_s35_AB01 80000 80000 80000 80000 80000
mcs50_r01_s35_AB02 80000 80000 80000 80000 80000
mcs50_r01_s35_AB03 80000 80000 80000 80000 80000
mcs50_r01_s35_AB04 80000 80000 80000 80000 80000
mcs50_r01_s35_AB05 80000 80000 80000 80000 80000
mcs50_r01_s35_AB06 80000 80000 80000 80000 80000
mcs50_r01_s35_AB07 80000 80000 80000 80000 80000
mcs50_r01_s35_AB08 80000 80000 80000 80000 80000
mcs50_r01_s35_AB09 80000 80000 80000 80000 80000
mcs50_r01_s40_AB00 80000 80000 80000 80000 80000
mcs50_r01_s40_AB01 80000 80000 80000 80000 80000
mcs50_r01_s40_AB02 80000 80000 80000 80000 80000
mcs50_r01_s40_AB03 80000 80000 80000 80000 80000
mcs50_r01_s40_AB04 80000 80000 80000 80000 80000
mcs50_r01_s40_AB05 80000 80000 80000 80000 80000
mcs50_r01_s40_AB06 80000 80000 80000 80000 80000
mcs50_r01_s40_AB07 80000 80000 80000 80000 80000
mcs50_r01_s40_AB08 80000 80000 80000 80000 80000
mcs50_r01_s40_AB09 80000 80000 80000 80000 80000
mcs50_r01_s50_AB00 80000 80000 80000 80000 80000
mcs50_r01_s50_AB01 80000 80000 80000 80000 80000
mcs50_r01_s50_AB02 80000 80000 80000 80000 80000
mcs50_r01_s50_AB03 80000 80000 80000 80000 80000
mcs50_r01_s50_AB04 80000 80000 80000 80000 80000
mcs50_r01_s50_AB05 80000 80000 80000 80000 80000
mcs50_r01_s50_AB06 80000 80000 80000 80000 80000
mcs50_r01_s50_AB07 80000 80000 80000 80000 80000
mcs50_r01_s50_AB08 80000 80000 80000 80000 80000
mcs50_r01_s50_AB09 80000 80000 80000 80000 80000
mcs50_r02_s10_AB00 0 0 0 0 0
mcs50_r02_s10_AB01 0 0 0 1 0
mcs50_r02_s10_AB02 0 0 0 1 0
mcs50_r02_s10_AB03 0 0 0 0 0
mcs50_r02_s10_AB04 0 0 0 0 0
mcs50_r02_s10_AB05 0 0 0 2 0
mcs50_r02_s10_AB06 0 0 0 0 0
mcs50_r02_s10_AB07 0 0 0 0 0
mcs50_r02_s10_AB08 0 0 0 0 0
mcs50_r02_s10_AB09 0 0 1 1 0
mcs50_r02_s15_AB00 12 13 24 30 19
mcs50_r02_s15_AB01 15 16 22 21 13
mcs50_r02_s15_AB02 8 9 15 26 13
mcs50_r02_s15_AB03 3 4 10 4 5
mcs50_r02_s15_AB04 4 9 11 20 17
mcs50_r02_s15_AB05 8 6 13 18 13
mcs50_r02_s15_AB06 6 11 11 23 13
mcs50_r02_s15_AB07 5 4 10 23 10
mcs50_r02_s15_AB08 7 6 14 14 10
mcs50_r02_s15_AB09 6 11 11 27 12
mcs50_r02_s20_AB00 183 214 391 435 346
mcs50_r02_s20_AB01 194 226 357 491 406
mcs50_r02_s20_AB02 218 263 400 521 346
mcs50_r02_s20_AB03 236 283 469 788 541
mcs50_r02_s20_AB04 143 154 258 376 272
mcs50_r02_s20_AB05 208 256 467 602 428
mcs50_r02_s20_AB06 249 299 461 510 258
mcs50_r02_s20_AB07 225 251 352 338 368
mcs50_r02_s20_AB08 218 284 424 564 434
mcs50_r02_s20_AB09 116 193 304 418 299
mcs50_r02_s25_AB00 3323 3890 7512 9391 7385
mcs50_r02_s25_AB01 3397 4542 8183 12728 7847
mcs50_r02_s25_AB02 4215 4795 10008 13350 9303
mcs50_r02_s25_AB03 4950 6028 11165 14022 10090
mcs50_r02_s25_AB04 5311 5436 12812 13806 10642
mcs50_r02_s25_AB05 2863 3266 7832 8562 6914
mcs50_r02_s25_AB06 3256 3933 8200 13460 8504
mcs50_r02_s25_AB07 3327 3929 8260 12716 8187
mcs50_r02_s25_AB08 2985 3721 5923 9894 7301
mcs50_r02_s25_AB09 2525 3003 5918 12117 8534
mcs50_r02_s30_AB00 32913 42946 80000 80000 79182
mcs50_r02_s30_AB01 29207 36123 80000 80000 80000
mcs50_r02_s30_AB02 28439 35357 76445 80000 58789
mcs50_r02_s30_AB03 24979 29799 55697 80000 53341
mcs50_r02_s30_AB04 36742 44977 80000 80000 80000
mcs50_r02_s30_AB05 53940 64680 80000 80000 80000
mcs50_r02_s30_AB06 46256 55455 80000 80000 80000
mcs50_r02_s30_AB07 47289 58356 80000 80000 80000
mcs50_r02_s30_AB08 23562 30046 77310 80000 80000
mcs50_r02_s30_AB09 27513 33728 69383 80000 80000
mcs50_r02_s35_AB00 80000 80000 80000 80000 80000
mcs50_r02_s35_AB01 80000 80000 80000 80000 80000
mcs50_r02_s35_AB02 80000 80000 80000 80000 80000
mcs50_r02_s35_AB03 80000 80000 80000 80000 80000
mcs50_r02_s35_AB04 80000 80000 80000 80000 80000
mcs50_r02_s35_AB05 80000 80000 80000 80000 80000
mcs50_r02_s35_AB06 80000 80000 80000 80000 80000
mcs50_r02_s35_AB07 80000 80000 80000 80000 80000
mcs50_r02_s35_AB08 80000 80000 80000 80000 80000
mcs50_r02_s35_AB09 80000 80000 80000 80000 80000
mcs50_r02_s40_AB00 80000 80000 80000 80000 80000
mcs50_r02_s40_AB01 80000 80000 80000 80000 80000
mcs50_r02_s40_AB02 80000 80000 80000 80000 80000
mcs50_r02_s40_AB03 80000 80000 80000 80000 80000
mcs50_r02_s40_AB04 80000 80000 80000 80000 80000
mcs50_r02_s40_AB05 80000 80000 80000 80000 80000
mcs50_r02_s40_AB06 80000 80000 80000 80000 80000
mcs50_r02_s40_AB07 80000 80000 80000 80000 80000
mcs50_r02_s40_AB08 80000 80000 80000 80000 80000
mcs50_r02_s40_AB09 80000 80000 80000 80000 80000
mcs50_r02_s50_AB00 80000 80000 80000 80000 80000
mcs50_r02_s50_AB01 80000 80000 80000 80000 80000
mcs50_r02_s50_AB02 80000 80000 80000 80000 80000
mcs50_r02_s50_AB03 80000 80000 80000 80000 80000
mcs50_r02_s50_AB04 80000 80000 80000 80000 80000
mcs50_r02_s50_AB05 80000 80000 80000 80000 80000
mcs50_r02_s50_AB06 80000 80000 80000 80000 80000
mcs50_r02_s50_AB07 80000 80000 80000 80000 80000
mcs50_r02_s50_AB08 80000 80000 80000 80000 80000
mcs50_r02_s50_AB09 80000 80000 80000 80000 80000
mcs70_b03_s10_AB00 0 0 0 0 0
mcs70_b03_s10_AB01 0 0 0 0 0
mcs70_b03_s10_AB02 0 0 1 1 0
mcs70_b03_s10_AB03 0 0 0 0 0
mcs70_b03_s10_AB04 0 0 0 0 0
mcs70_b03_s10_AB05 0 0 0 0 0
mcs70_b03_s10_AB06 0 0 0 0 0
mcs70_b03_s10_AB07 0 0 0 0 0
mcs70_b03_s10_AB08 0 0 0 0 0
mcs70_b03_s10_AB09 0 0 0 0 0
mcs70_b03_s15_AB00 1 1 3 3 2
mcs70_b03_s15_AB01 1 2 8 29 28
mcs70_b03_s15_AB02 1 1 4 9 5
mcs70_b03_s15_AB03 0 0 2 9 17
mcs70_b03_s15_AB04 3 3 5 26 20
mcs70_b03_s15_AB05 4 4 11 16 19
mcs70_b03_s15_AB06 1 0 1 3 3
mcs70_b03_s15_AB07 0 0 2 4 6
mcs70_b03_s15_AB08 2 1 4 10 6
mcs70_b03_s15_AB09 0 0 2 5 5
mcs70_b03_s20_AB00 21 42 131 244 237
mcs70_b03_s20_AB01 22 24 78 572 595
mcs70_b03_s20_AB02 4 4 19 95 102
mcs70_b03_s20_AB03 5 5 17 218 187
mcs70_b03_s20_AB04 20 23 85 501 347
mcs70_b03_s20_AB05 19 12 75 200 176
mcs70_b03_s20_AB06 22 23 122 1046 612
mcs70_b03_s20_AB07 4 9 55 141 157
mcs70_b03_s20_AB08 17 32 81 399 433
mcs70_b03_s20_AB09 17 19 44 194 162
mcs70_b03_s25_AB00 115 130 734 9822 5711
mcs70_b03_s25_AB01 5 3 45 1453 1711
mcs70_b03_s25_AB02 152 93 1537 1971 3804
mcs70_b03_s25_AB03 242 317 2676 2495 13603
mcs70_b03_s25_AB04 240 249 1125 945 2682
mcs70_b03_s25_AB05 173 129 886 2815 3563
mcs70_b03_s25_AB06 299 279 3401 18261 11025
mcs70_b03_s25_AB07 144 98 897 2323 1822
mcs70_b03_s25_AB08 110 68 695 6284 4254
mcs70_b03_s25_AB09 127 71 991 4114 5463
mcs70_b03_s30_AB00 975 990 19882 60823 80000
mcs70_b03_s30_AB01 3098 3132 80000 80000 80000
mcs70_b03_s30_AB02 2207 2465 26849 80000 80000
mcs70_b03_s30_AB03 899 841 9267 70290 80000
mcs70_b03_s30_AB04 716 752 8537 47534 80000
mcs70_b03_s30_AB05 358 456 2658 8294 31210
mcs70_b03_s30_AB06 1577 1395 19653 23120 80000
mcs70_b03_s30_AB07 484 358 4152 69132 75782
mcs70_b03_s30_AB08 177 186 2774 2285 5106
mcs70_b03_s30_AB09 946 880 21373 80000 80000
mcs70_b03_s35_AB00 16983 18187 80000 80000 80000
mcs70_b03_s35_AB01 4792 4937 50732 80000 80000
mcs70_b03_s35_AB02 21034 22884 80000 80000 80000
mcs70_b03_s35_AB03 11210 12088 80000 80000 80000
mcs70_b03_s35_AB04 1488 1468 36673 80000 80000
mcs70_b03_s35_AB05 23287 25001 80000 80000 80000
mcs70_b03_s35_AB06 13079 14358 80000 80000 80000
mcs70_b03_s35_AB07 20254 21617 80000 80000 80000
mcs70_b03_s35_AB08 9683 10393 80000 80000 80000
mcs70_b03_s35_AB09 5795 7362 80000 80000 80000
mcs70_b03_s40_AB00 10024 9973 80000 80000 80000
mcs70_b03_s40_AB01 13849 14347 80000 80000 80000
mcs70_b03_s40_AB02 80000 80000 80000 80000 80000
mcs70_b03_s40_AB03 80000 80000 80000 80000 80000
mcs70_b03_s40_AB04 80000 80000 80000 80000 80000
mcs70_b03_s40_AB05 80000 80000 80000 80000 80000
mcs70_b03_s40_AB06 25205 25929 80000 80000 80000
mcs70_b03_s40_AB07 35525 36228 80000 80000 80000
mcs70_b03_s40_AB08 80000 80000 80000 80000 80000
mcs70_b03_s40_AB09 80000 80000 80000 80000 80000
mcs70_b03_s50_AB00 80000 80000 80000 80000 80000
mcs70_b03_s50_AB01 80000 80000 80000 80000 80000
mcs70_b03_s50_AB02 80000 80000 80000 80000 80000
mcs70_b03_s50_AB03 80000 80000 80000 80000 80000
mcs70_b03_s50_AB04 80000 80000 80000 80000 80000
mcs70_b03_s50_AB05 80000 80000 80000 80000 80000
mcs70_b03_s50_AB06 80000 80000 80000 80000 80000
mcs70_b03_s50_AB07 80000 80000 80000 80000 80000
mcs70_b03_s50_AB08 80000 80000 80000 80000 80000
mcs70_b03_s50_AB09 80000 80000 80000 80000 80000
mcs70_b03m_s10_AB00 0 0 0 0 0
mcs70_b03m_s10_AB01 0 0 0 1 0
mcs70_b03m_s10_AB02 0 0 0 0 0
mcs70_b03m_s10_AB03 0 0 1 1 0
mcs70_b03m_s10_AB04 0 0 0 0 0
mcs70_b03m_s10_AB05 0 0 0 0 0
mcs70_b03m_s10_AB06 0 0 0 0 0
mcs70_b03m_s10_AB07 0 0 0 1 0
mcs70_b03m_s10_AB08 0 0 0 0 0
mcs70_b03m_s10_AB09 0 0 0 0 0
mcs70_b03m_s15_AB00 0 0 1 17 7
mcs70_b03m_s15_AB01 4 4 14 12 9
mcs70_b03m_s15_AB02 3 3 8 12 13
mcs70_b03m_s15_AB03 1 1 2 23 15
mcs70_b03m_s15_AB04 8 8 24 23 28
mcs70_b03m_s15_AB05 4 4 13 18 17
mcs70_b03m_s15_AB06 1 1 3 25 22
mcs70_b03m_s15_AB07 8 4 38 56 22
mcs70_b03m_s15_AB08 0 1 6 17 14
mcs70_b03m_s15_AB09 0 0 4 14 7
mcs70_b03m_s20_AB00 79 47 242 1243 1632
mcs70_b03m_s20_AB01 33 21 160 177 115
mcs70_b03m_s20_AB02 107 61 361 1210 1461
mcs70_b03m_s20_AB03 43 48 221 1134 660
mcs70_b03m_s20_AB04 8 9 64 201 446
mcs70_b03m_s20_AB05 18 33 118 179 468
mcs70_b03m_s20_AB06 45 27 288 1552 1083
mcs70_b03m_s20_AB07 52 53 159 391 2072
mcs70_b03m_s20_AB08 29 54 144 805 603
mcs70_b03m_s20_AB09 34 35 173 585 1007
mcs70_b03m_s25_AB00 278 356 2329 11262 54619
mcs70_b03m_s25_AB01 527 535 4411 16897 36164
mcs70_b03m_s25_AB02 285 292 3014 18359 52583
mcs70_b03m_s25_AB03 766 606 6220 11306 31413
mcs70_b03m_s25_AB04 360 373 1984 24723 70662
mcs70_b03m_s25_AB05 529 428 4657 36236 50631
mcs70_b03m_s25_AB06 659 586 5970 26588 32864
mcs70_b03m_s25_AB07 543 594 7379 80000 45989
mcs70_b03m_s25_AB08 166 255 1559 6965 9821
mcs70_b03m_s25_AB09 988 682 5438 16605 57229
mcs70_b03m_s30_AB00 7250 7492 80000 80000 80000
mcs70_b03m_s30_AB01 2903 2889 39392 80000 80000
mcs70_b03m_s30_AB02 2523 2797 30160 80000 80000
mcs70_b03m_s30_AB03 7424 7394 80000 80000 80000
mcs70_b03m_s30_AB04 4323 4099 80000 80000 80000
mcs70_b03m_s30_AB05 2100 2492 43565 80000 80000
mcs70_b03m_s30_AB06 4062 4069 73975 80000 80000
mcs70_b03m_s30_AB07 939 837 13575 80000 80000
mcs70_b03m_s30_AB08 9909 8796 80000 80000 80000
mcs70_b03m_s30_AB09 6359 5107 80000 80000 80000
mcs70_b03m_s35_AB00 20751 22045 80000 80000 80000
mcs70_b03m_s35_AB01 24937 26712 80000 80000 80000
mcs70_b03m_s35_AB02 26602 26452 80000 80000 80000
mcs70_b03m_s35_AB03 46187 48322 80000 80000 80000
mcs70_b03m_s35_AB04 23389 23148 80000 80000 80000
mcs70_b03m_s35_AB05 5707 6037 80000 80000 80000
mcs70_b03m_s35_AB06 39840 42154 80000 80000 80000
mcs70_b03m_s35_AB07 12662 12825 80000 80000 80000
mcs70_b03m_s35_AB08 70853 73176 80000 80000 80000
mcs70_b03m_s35_AB09 36193 37049 80000 80000 80000
mcs70_b03m_s40_AB00 80000 80000 80000 80000 80000
mcs70_b03m_s40_AB01 80000 80000 80000 80000 80000
mcs70_b03m_s40_AB02 80000 80000 80000 80000 80000
mcs70_b03m_s40_AB03 80000 80000 80000 80000 80000
mcs70_b03m_s40_AB04 80000 80000 80000 80000 80000
mcs70_b03m_s40_AB05 80000 80000 80000 80000 80000
mcs70_b03m_s40_AB06 80000 80000 80000 80000 80000
mcs70_b03m_s40_AB07 16265 17202 80000 80000 80000
mcs70_b03m_s40_AB08 80000 80000 80000 80000 80000
mcs70_b03m_s40_AB09 80000 80000 80000 80000 80000
mcs70_b03m_s50_AB00 80000 80000 80000 80000 80000
mcs70_b03m_s50_AB01 80000 80000 80000 80000 80000
mcs70_b03m_s50_AB02 80000 80000 80000 80000 80000
mcs70_b03m_s50_AB03 80000 80000 80000 80000 80000
mcs70_b03m_s50_AB04 80000 80000 80000 80000 80000
mcs70_b03m_s50_AB05 80000 80000 80000 80000 80000
mcs70_b03m_s50_AB06 80000 80000 80000 80000 80000
mcs70_b03m_s50_AB07 80000 80000 80000 80000 80000
mcs70_b03m_s50_AB08 80000 80000 80000 80000 80000
mcs70_b03m_s50_AB09 80000 80000 80000 80000 80000
mcs70_b06_s10_AB00 0 0 1 1 1
mcs70_b06_s10_AB01 0 0 0 0 0
mcs70_b06_s10_AB02 0 0 1 1 0
mcs70_b06_s10_AB03 6 6 7 5 5
mcs70_b06_s10_AB04 0 0 0 0 0
mcs70_b06_s10_AB05 0 0 1 1 0
mcs70_b06_s10_AB06 0 0 0 0 0
mcs70_b06_s10_AB07 0 0 1 1 0
mcs70_b06_s10_AB08 6 6 7 6 6
mcs70_b06_s10_AB09 0 0 0 0 0
mcs70_b06_s15_AB00 3 3 9 10 6
mcs70_b06_s15_AB01 1 1 3 4 2
mcs70_b06_s15_AB02 3 3 8 26 11
mcs70_b06_s15_AB03 6 8 15 17 9
mcs70_b06_s15_AB04 1 1 4 8 4
mcs70_b06_s15_AB05 2 4 8 9 5
mcs70_b06_s15_AB06 4 5 10 15 8
mcs70_b06_s15_AB07 2 3 7 7 4
mcs70_b06_s15_AB08 3 4 7 9 6
mcs70_b06_s15_AB09 3 3 9 20 11
mcs70_b06_s20_AB00 7 8 19 24 20
mcs70_b06_s20_AB01 16 19 47 104 95
mcs70_b06_s20_AB02 14 16 46 110 84
mcs70_b06_s20_AB03 6 6 18 44 33
mcs70_b06_s20_AB04 18 21 56 56 67
mcs70_b06_s20_AB05 16 18 43 90 58
mcs70_b06_s20_AB06 17 19 54 68 70
mcs70_b06_s20_AB07 19 21 49 113 53
mcs70_b06_s20_AB08 38 43 111 144 203
mcs70_b06_s20_AB09 20 23 47 36 50
mcs70_b06_s25_AB00 64 74 199 3289 5172
mcs70_b06_s25_AB01 170 204 531 1153 1079
mcs70_b06_s25_AB02 89 98 257 540 646
mcs70_b06_s25_AB03 76 54 162 1119 1266
mcs70_b06_s25_AB04 141 98 393 567 575
mcs70_b06_s25_AB05 97 112 477 853 995
mcs70_b06_s25_AB06 143 122 348 394 551
mcs70_b06_s25_AB07 167 177 333 654 549
mcs70_b06_s25_AB08 22 16 57 2643 3022
mcs70_b06_s25_AB09 54 40 159 248 296
mcs70_b06_s30_AB00 319 345 1428 52677 26548
mcs70_b06_s30_AB01 423 464 2020 5841 8300
mcs70_b06_s30_AB02 591 669 2671 8810 10710
mcs70_b06_s30_AB03 107 119 320 1684 2965
mcs70_b06_s30_AB04 276 199 846 2995 5321
mcs70_b06_s30_AB05 562 742 3068 3890 6229
mcs70_b06_s30_AB06 302 268 753 5388 8639
mcs70_b06_s30_AB07 633 582 2778 14813 14427
mcs70_b06_s30_AB08 494 618 1699 34375 52386
mcs70_b06_s30_AB09 718 678 2329 18201 19854
mcs70_b06_s35_AB00 1959 1739 5515 80000 80000
mcs70_b06_s35_AB01 1704 1769 12388 42186 65406
mcs70_b06_s35_AB02 1292 1207 6092 80000 80000
mcs70_b06_s35_AB03 1826 1824 10031 18698 46085
mcs70_b06_s35_AB04 1369 1790 9266 80000 80000
mcs70_b06_s35_AB05 1841 2040 19521 80000 80000
mcs70_b06_s35_AB06 2267 2694 21360 80000 80000
mcs70_b06_s35_AB07 2279 2421 11040 25211 47169
mcs70_b06_s35_AB08 1230 1163 10491 80000 80000
mcs70_b06_s35_AB09 4183 4514 44443 80000 80000
mcs70_b06_s40_AB00 13917 14535 80000 80000 80000
