instance mcsplit-mcis-sparse kdown2017 kdown2019 kdown2019-restarts
all-images-CVIU11-pattern41-target112 1000000 1000000 1000001 1000324
all-images-CVIU11-pattern41-target113 1000000 1000000 1000002 1000235
all-images-CVIU11-pattern41-target114 1000000 1000000 1000001 1000223
all-images-CVIU11-pattern41-target115 1000000 1000000 1000003 1000421
all-images-CVIU11-pattern41-target116 1000001 1000001 1000002 1000016
all-images-CVIU11-pattern41-target117 1000000 1000000 1000003 1000342
all-images-CVIU11-pattern41-target118 1000000 1000000 1000002 1000344
all-images-CVIU11-pattern41-target119 1000001 1000001 1000002 1000059
all-images-CVIU11-pattern41-target12 1000000 1000000 1000003 1000347
all-images-CVIU11-pattern41-target120 1000000 1000000 1000004 1000172
all-images-CVIU11-pattern41-target121 1000001 1000000 1000004 1000211
all-images-CVIU11-pattern41-target122 1000000 1000000 1000002 1000118
all-images-CVIU11-pattern41-target123 1000000 1000001 1000005 1000180
all-images-CVIU11-pattern41-target124 1000000 1000000 1000003 1000192
all-images-CVIU11-pattern41-target125 1000000 1000000 1000004 1000224
all-images-CVIU11-pattern41-target126 1000000 1000000 1000000 1000141
all-images-CVIU11-pattern41-target127 1000000 1000000 1000000 1000306
all-images-CVIU11-pattern41-target128 1000001 1000000 1000004 1000125
all-images-CVIU11-pattern41-target129 1000000 1000000 1000001 1000225
all-images-CVIU11-pattern41-target13 1000000 1000000 1000003 1000320
all-images-CVIU11-pattern41-target130 1000000 1000000 1000001 1000173
all-images-CVIU11-pattern41-target131 1000000 1000000 1000001 1000402
all-images-CVIU11-pattern41-target132 1000000 1000000 1000002 1000324
all-images-CVIU11-pattern41-target133 1000000 1000000 1000002 1000123
all-images-CVIU11-pattern41-target134 1000000 1000000 1000002 1000347
all-images-CVIU11-pattern41-target135 1000000 1000000 1000002 1000438
all-images-CVIU11-pattern41-target136 1000000 1000000 1000002 1000348
all-images-CVIU11-pattern41-target137 1000000 1000000 1000001 1000366
all-images-CVIU11-pattern41-target138 1000000 1000001 1000002 1000039
all-images-CVIU11-pattern41-target139 1000000 1000000 1000001 1000212
all-images-CVIU11-pattern41-target14 1000000 1000000 1000001 1000209
all-images-CVIU11-pattern41-target140 1000000 1000000 1000001 1000153
all-images-CVIU11-pattern41-target141 1000000 1000000 1000001 1000247
all-images-CVIU11-pattern41-target142 1000000 1000000 1000002 1000352
all-images-CVIU11-pattern41-target143 1000000 1000000 1000001 1000398
all-images-CVIU11-pattern41-target144 1000000 1000000 1000003 1000260
all-images-CVIU11-pattern41-target145 1000000 1000000 1000001 1000267
all-images-CVIU11-pattern41-target146 1000000 1000000 1000004 1000268
all-images-CVIU11-pattern41-target15 1000000 1000000 1000000 1000179
all-images-CVIU11-pattern41-target16 1000000 1000000 1000001 1000173
all-images-CVIU11-pattern41-target17 1000001 1000000 1000004 1000209
all-images-CVIU11-pattern41-target18 1000000 1000000 1000004 1000204
all-images-CVIU11-pattern41-target19 1000001 1000001 1000002 1002330
all-images-CVIU11-pattern41-target2 1000000 1000000 1000002 1000207
all-images-CVIU11-pattern41-target20 1000001 1000000 1000004 1000161
all-images-CVIU11-pattern41-target21 1000000 1000000 1000003 1000302
all-images-CVIU11-pattern41-target22 1000000 1000000 1000002 1000368
all-images-CVIU11-pattern41-target23 1000000 1000000 1000003 1000269
all-images-CVIU11-pattern41-target24 1000000 1000000 1000000 1000304
all-images-CVIU11-pattern41-target25 1000000 1000000 1000002 1000109
all-images-CVIU11-pattern41-target26 1000000 1000000 1000001 1000147
all-images-CVIU11-pattern41-target27 1000000 1000000 1000003 1000370
all-images-CVIU11-pattern41-target28 1000000 1000000 1000001 1000274
all-images-CVIU11-pattern41-target29 1000001 1000001 1000002 1000006
all-images-CVIU11-pattern41-target3 1000001 1000000 1000004 1000270
all-images-CVIU11-pattern41-target30 1000001 1000000 1000004 1000246
all-images-CVIU11-pattern41-target31 1000000 1000000 1000003 1000188
all-images-CVIU11-pattern41-target32 1000001 1000001 1000002 1000017
all-images-CVIU11-pattern41-target33 1000001 1000001 1000006 1000016
all-images-CVIU11-pattern41-target34 1000000 1000000 1000003 1000280
all-images-CVIU11-pattern41-target35 1000001 1000002 1000002 1000034
all-images-CVIU11-pattern41-target36 1000000 1000000 1000002 1000359
all-images-CVIU11-pattern41-target37 1000001 1000003 1000002 1000045
all-images-CVIU11-pattern41-target38 1000000 1000001 1000002 1000061
all-images-CVIU11-pattern41-target39 1000000 1000000 1000002 1000400
all-images-CVIU11-pattern41-target4 1000000 1000000 1000003 1000274
all-images-CVIU11-pattern41-target40 1000000 1000000 1000003 1000253
all-images-CVIU11-pattern41-target41 1000000 1000000 1000002 1000155
all-images-CVIU11-pattern41-target42 1000000 1000000 1000003 1000210
all-images-CVIU11-pattern41-target43 1000001 1000001 1000004 1000098
all-images-CVIU11-pattern41-target44 1000001 1000001 1000002 1000145
all-images-CVIU11-pattern41-target45 1000001 1000001 1000005 1000105
all-images-CVIU11-pattern41-target46 1000000 1000000 1000003 1000317
all-images-CVIU11-pattern41-target47 1000001 1000001 1000001 1000014
all-images-CVIU11-pattern41-target48 1000000 1000000 1000002 1000389
all-images-CVIU11-pattern41-target49 1000000 1000000 1000002 1000202
all-images-CVIU11-pattern41-target5 1000001 1000001 1000005 1000198
all-images-CVIU11-pattern41-target50 1000001 1000000 1000002 1000029
all-images-CVIU11-pattern41-target51 1000000 1000000 1000002 1000240
all-images-CVIU11-pattern41-target52 1000000 1000000 1000002 1000538
all-images-CVIU11-pattern41-target53 1000000 1000000 1000002 1000372
all-images-CVIU11-pattern41-target54 1000000 1000000 1000002 1000383
all-images-CVIU11-pattern41-target55 1000000 1000000 1000001 1000132
all-images-CVIU11-pattern41-target56 1000000 1000000 1000001 1000258
all-images-CVIU11-pattern41-target57 1000000 1000002 1000007 1000014
all-images-CVIU11-pattern41-target58 1000000 1000000 1000001 1000157
all-images-CVIU11-pattern41-target59 1000000 1000000 1000005 1000248
all-images-CVIU11-pattern41-target6 1000001 1000000 1000004 1000334
all-images-CVIU11-pattern41-target60 1000000 1000000 1000002 1000385
all-images-CVIU11-pattern41-target61 1000001 1000000 1000004 1000169
all-images-CVIU11-pattern41-target62 1000001 1000000 1000004 1000265
all-images-CVIU11-pattern41-target63 1000000 1000000 1000004 1000451
all-images-CVIU11-pattern41-target64 1000000 1000000 1000003 1000294
all-images-CVIU11-pattern41-target65 1000000 1000000 1000002 1000357
all-images-CVIU11-pattern41-target66 1000000 1000000 1000001 1000409
all-images-CVIU11-pattern41-target67 1000000 1000000 1000005 1000268
all-images-CVIU11-pattern41-target68 1000000 1000001 1000006 1000080
all-images-CVIU11-pattern41-target69 1000001 1000002 1000002 1000074
all-images-CVIU11-pattern41-target7 1000000 1000000 1000004 1000328
all-images-CVIU11-pattern41-target70 1000001 1000000 1000005 1000145
all-images-CVIU11-pattern41-target71 1000000 1000000 1000004 1000204
all-images-CVIU11-pattern41-target72 1000001 1000000 1000004 1000342
all-images-CVIU11-pattern41-target73 1000001 1000000 1000005 1000088
all-images-CVIU11-pattern41-target74 1000001 1000001 1000005 1000099
all-images-CVIU11-pattern41-target75 1000001 1000001 1000006 1000070
all-images-CVIU11-pattern41-target76 1000001 1000001 1000002 1000024
all-images-CVIU11-pattern41-target77 1000001 1000001 1000002 1000060
all-images-CVIU11-pattern41-target78 1000001 1000001 1000005 1000135
all-images-CVIU11-pattern41-target79 1000000 1000000 1000001 1000453
all-images-CVIU11-pattern41-target8 1000000 1000000 1000002 1000409
all-images-CVIU11-pattern41-target80 1000000 1000000 1000002 1000426
all-images-CVIU11-pattern41-target81 1000000 1000000 1000002 1000362
all-images-CVIU11-pattern41-target82 1000000 1000000 1000003 1000330
all-images-CVIU11-pattern41-target83 1000000 1000000 1000004 1000221
all-images-CVIU11-pattern41-target84 1000000 1000000 1000000 1000169
all-images-CVIU11-pattern41-target85 1000000 1000001 1000004 1000104
all-images-CVIU11-pattern41-target86 1000000 1000000 1000003 1000321
all-images-CVIU11-pattern41-target87 1000000 1000000 1000003 1000373
all-images-CVIU11-pattern41-target88 1000001 1000000 1000004 1000415
all-images-CVIU11-pattern41-target89 1000000 1000000 1000002 1000183
all-images-CVIU11-pattern41-target9 1000000 1000000 1000002 1000462
all-images-CVIU11-pattern41-target90 1000000 1000000 1000001 1000223
all-images-CVIU11-pattern41-target91 1000000 1000000 1000000 1000238
all-images-CVIU11-pattern41-target92 1000001 1000002 1000002 1000034
all-images-CVIU11-pattern41-target93 1000000 1000000 1000003 1000210
all-images-CVIU11-pattern41-target94 1000001 1000000 1000004 1000228
all-images-CVIU11-pattern41-target95 1000000 1000000 1000001 1000233
all-images-CVIU11-pattern41-target96 1000000 1000000 1000002 1000208
all-images-CVIU11-pattern41-target97 1000000 1000000 1000002 1000136
all-images-CVIU11-pattern41-target98 1000000 1000000 1000001 1000309
all-images-CVIU11-pattern41-target99 1000000 1000000 1000004 1000291
all-images-CVIU11-pattern42-target1 1000000 1000000 1000003 1000065
all-images-CVIU11-pattern42-target10 1000000 1000000 1000002 1000077
all-images-CVIU11-pattern42-target100 1000000 1000000 1000001 1000079
all-images-CVIU11-pattern42-target101 1000000 1000000 1000001 1000040
all-images-CVIU11-pattern42-target102 1000000 1000000 1000001 1000062
all-images-CVIU11-pattern42-target103 1000000 1000000 1000002 1000074
all-images-CVIU11-pattern42-target104 1000000 1000000 1000003 1000073
all-images-CVIU11-pattern42-target105 1000000 1000000 1000003 1000059
all-images-CVIU11-pattern42-target106 0 417 2277 2231
all-images-CVIU11-pattern42-target107 1000000 1000000 1000002 1000077
all-images-CVIU11-pattern42-target108 1000001 1000001 1000002 1000027
all-images-CVIU11-pattern42-target109 1000000 1000000 1000003 1000048
all-images-CVIU11-pattern42-target11 1000000 1000000 1000001 1000070
all-images-CVIU11-pattern42-target110 1000000 1000000 1000001 1000069
all-images-CVIU11-pattern42-target111 1000000 1000000 1000001 1000051
all-images-CVIU11-pattern42-target112 1000000 1000000 1000001 1000065
all-images-CVIU11-pattern42-target113 1000000 1000000 1000002 1000059
all-images-CVIU11-pattern42-target114 1000000 1000000 1000001 1000079
all-images-CVIU11-pattern42-target115 1000000 1000000 1000003 1000090
all-images-CVIU11-pattern42-target116 1000001 1000000 1000002 1000030
all-images-CVIU11-pattern42-target117 1000000 1000000 1000003 1000074
all-images-CVIU11-pattern42-target118 1000000 1000000 1000002 1000077
all-images-CVIU11-pattern42-target119 1000000 1000000 1000005 1000046
all-images-CVIU11-pattern42-target12 1000000 1000000 1000003 1000100
all-images-CVIU11-pattern42-target120 1000000 1000000 1000003 1000054
all-images-CVIU11-pattern42-target121 1000000 1000000 1000004 1000045
all-images-CVIU11-pattern42-target122 1000000 1000000 1000002 1000067
all-images-CVIU11-pattern42-target123 1000000 1000000 1000004 1000056
all-images-CVIU11-pattern42-target124 1000000 1000000 1000003 1000068
all-images-CVIU11-pattern42-target125 1000000 1000000 1000004 1000051
all-images-CVIU11-pattern42-target126 1000000 1000000 1000000 1000033
all-images-CVIU11-pattern42-target127 1000000 1000000 1000001 1000056
all-images-CVIU11-pattern42-target128 1000000 1000000 1000004 1000068
all-images-CVIU11-pattern42-target129 1000000 1000000 1000001 1000063
all-images-CVIU11-pattern42-target13 1000000 1000000 1000003 1000080
all-images-CVIU11-pattern42-target130 1000000 1000000 1000001 1000054
all-images-CVIU11-pattern42-target131 1000000 1000000 1000001 1000077
all-images-CVIU11-pattern42-target132 1000000 1000000 1000002 1000102
all-images-CVIU11-pattern42-target133 1000000 1000000 1000002 1000077
all-images-CVIU11-pattern42-target134 1000000 1000000 1000002 1000079
all-images-CVIU11-pattern42-target135 1000000 1000000 1000002 1000090
all-images-CVIU11-pattern42-target136 1000000 1000000 1000002 1000085
all-images-CVIU11-pattern42-target137 1000000 1000000 1000001 1000070
all-images-CVIU11-pattern42-target138 1000000 1000001 1000005 1000024
all-images-CVIU11-pattern42-target139 1000000 1000000 1000001 1000077
all-images-CVIU11-pattern42-target14 1000000 1000000 1000001 1000060
all-images-CVIU11-pattern42-target140 1000000 1000000 1000001 1000083
all-images-CVIU11-pattern42-target141 1000000 1000000 1000001 1000034
all-images-CVIU11-pattern42-target142 1000000 1000000 1000002 1000079
all-images-CVIU11-pattern42-target143 1000000 1000000 1000001 1000075
all-images-CVIU11-pattern42-target144 1000000 1000000 1000003 1000051
all-images-CVIU11-pattern42-target145 1000000 1000000 1000001 1000061
all-images-CVIU11-pattern42-target146 1000000 1000000 1000004 1000075
all-images-CVIU11-pattern42-target15 1000000 1000000 1000000 1000043
all-images-CVIU11-pattern42-target16 1000000 1000000 1000001 1000053
all-images-CVIU11-pattern42-target17 1000000 1000000 1000004 1000049
all-images-CVIU11-pattern42-target18 1000000 1000000 1000003 1000070
all-images-CVIU11-pattern42-target19 1000001 1000000 1000006 1000025
all-images-CVIU11-pattern42-target2 1000000 1000000 1000003 1000066
all-images-CVIU11-pattern42-target20 1000000 1000000 1000004 1000048
all-images-CVIU11-pattern42-target21 1000000 1000000 1000003 1000070
all-images-CVIU11-pattern42-target22 1000000 1000000 1000002 1000071
all-images-CVIU11-pattern42-target23 1000000 1000000 1000003 1000071
all-images-CVIU11-pattern42-target24 1000000 1000000 1000000 1000054
all-images-CVIU11-pattern42-target25 1000000 1000000 1000002 1000057
all-images-CVIU11-pattern42-target26 1000000 1000000 1000001 1000052
all-images-CVIU11-pattern42-target27 1000000 1000000 1000003 1000083
all-images-CVIU11-pattern42-target28 1000000 1000000 1000001 1000080
all-images-CVIU11-pattern42-target29 1000000 1000000 1000006 1000036
all-images-CVIU11-pattern42-target3 1000000 1000000 1000004 1000062
all-images-CVIU11-pattern42-target30 1000000 1000000 1000004 1000059
all-images-CVIU11-pattern42-target31 1000000 1000000 1000003 1000068
all-images-CVIU11-pattern42-target32 1000001 1000002 1000006 1000020
all-images-CVIU11-pattern42-target33 1000000 1000000 1000002 1000016
all-images-CVIU11-pattern42-target34 1000000 1000000 1000002 1000089
all-images-CVIU11-pattern42-target35 1000001 1000001 1000006 1000029
all-images-CVIU11-pattern42-target36 1000000 1000000 1000002 1000102
all-images-CVIU11-pattern42-target37 1000001 1000000 1000005 1000041
all-images-CVIU11-pattern42-target38 1000000 1000000 1000005 1000040
all-images-CVIU11-pattern42-target39 1000000 1000000 1000002 1000086
all-images-CVIU11-pattern42-target4 1000000 1000000 1000003 1000067
all-images-CVIU11-pattern42-target40 1000000 1000000 1000003 1000102
all-images-CVIU11-pattern42-target41 1000000 1000000 1000002 1000086
all-images-CVIU11-pattern42-target42 1000000 1000000 1000003 1000068
all-images-CVIU11-pattern42-target43 1000000 1000000 1000004 1000054
all-images-CVIU11-pattern42-target44 1000000 1000000 1000006 1000043
all-images-CVIU11-pattern42-target45 1000001 1000000 1000006 1000050
all-images-CVIU11-pattern42-target46 1000000 1000000 1000003 1000100
all-images-CVIU11-pattern42-target47 1000000 1000000 1000004 1000041
all-images-CVIU11-pattern42-target48 1000000 1000000 1000002 1000107
all-images-CVIU11-pattern42-target49 1000000 1000000 1000003 1000069
all-images-CVIU11-pattern42-target5 1000001 1000000 1000005 1000054
all-images-CVIU11-pattern42-target50 1000001 1000000 1000005 1000024
all-images-CVIU11-pattern42-target51 1000000 1000000 1000002 1000083
all-images-CVIU11-pattern42-target52 1000000 1000000 1000002 1000105
all-images-CVIU11-pattern42-target53 1000000 1000000 1000001 1000113
all-images-CVIU11-pattern42-target54 1000000 1000000 1000002 1000110
all-images-CVIU11-pattern42-target55 1000000 1000000 1000001 1000084
all-images-CVIU11-pattern42-target56 1000000 1000000 1000001 1000089
all-images-CVIU11-pattern42-target57 1000001 1000001 1000007 1000016
all-images-CVIU11-pattern42-target58 1000000 1000000 1000001 1000111
all-images-CVIU11-pattern42-target59 1000000 1000000 1000004 1000067
all-images-CVIU11-pattern42-target6 1000000 1000000 1000004 1000102
all-images-CVIU11-pattern42-target60 1000000 1000000 1000002 1000097
all-images-CVIU11-pattern42-target61 1000000 1000000 1000004 1000063
all-images-CVIU11-pattern42-target62 1000000 1000000 1000004 1000086
all-images-CVIU11-pattern42-target63 1000000 1000000 1000003 1000089
all-images-CVIU11-pattern42-target64 1000000 1000000 1000003 1000092
all-images-CVIU11-pattern42-target65 1000000 1000000 1000002 1000076
all-images-CVIU11-pattern42-target66 1000000 1000000 1000002 1000086
all-images-CVIU11-pattern42-target67 1000000 1000000 1000005 1000058
