instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-805 41 0.597561 30 0.611494 658705353 387162591 658705353 387162591 678686299 364698029 1355313778 744844500 1355313778 744844500 620958622 439071116 620958622 439071116
r-105 30 0.337931 27 0.264957 19689917 15727287 19689917 15727287 26143393 13045925 32607806 26443733 32607806 26443733 15422303 15953858 15422303 15953858
r-743 50 0.0653061 16 0.558333 217250 12319 12319 12319 300457 111510 292567 18533 18533 18533 246053 71459 71459 71459
r-547 47 0.435708 40 0.670513 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-10 40 0.442308 34 0.809269 24890770 48224684 24890770 48224684 54461536 33648025 44277811 77413141 44277811 77413141 57083913 49894619 57083913 49894619
r-570 13 0.192308 26 0.996923 507 5875 507 507 5614 456 1453 10337 1453 1453 1746 6327 1746 1746
r-675 16 0.258333 33 0.094697 938 92845 938 938 100027 1000 1105 125250 1105 1105 1155 141900 1155 1155
r-786 26 0.596923 38 0.692745 32879989 100882059 32879989 32879989 97227985 33510259 52465229 186024059 52465229 52465229 41062232 87207001 41062232 41062232
r-726 24 0.264493 28 0.563492 1953547 1363237 1363237 1953547 1869917 1884524 3052000 2222409 2222409 3052000 2040842 1790724 1790724 2040842
r-42 27 0.581197 49 0.586735 432030792 1092966563 432030792 432030792 1088163729 424135892 793752889 2288432592 793752889 793752889 433337176 918593642 433337176 433337176
r-195 19 0.824561 47 0.376503 439970 1173112 1173112 439970 2342435 469011 626023 1881174 1881174 626023 1077885 1575113 1575113 1077885
r-860 49 0.951531 23 0.960474 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-940 45 0.250505 44 0.639535 486888873 452835334 452835334 452835334 862096780 361509864 899742108 902275324 902275324 902275324 694895248 555039104 555039104 555039104
r-30 24 0.724638 15 0.466667 16458 6872 6872 6872 29230 10072 22977 8431 8431 8431 44275 8799 8799 8799
r-661 12 0.727273 10 0.755556 364 98 364 98 310 98 430 100 430 100 325 90 325 90
r-962 25 0.5 20 0.621053 1592744 1088513 1592744 1088513 1904022 1001822 2742402 1772219 2742402 1772219 1413953 1187026 1413953 1187026
r-9 32 0.495968 11 0.963636 72933 40175 72933 40175 172926 32749 75480 44605 75480 44605 187418 45467 187418 45467
r-874 26 0.492308 37 0.746246 5719458 11591174 5719458 5719458 14573519 6646958 9601968 18468609 9601968 9601968 10681588 13464090 10681588 10681588
r-577 27 1 28 0.939153 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-209 37 0.442943 18 0.986928 210018 3679386 210018 3679386 4747321 1152305 368687 5327706 368687 5327706 358528 3799142 358528 3799142
r-226 35 0.0957983 13 0.128205 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-688 26 0.301538 10 0.888889 2333 3475 2333 3475 5550 3268 3523 4529 3523 4529 6899 4696 6899 4696
r-867 16 1 41 0.158537 59027 11169 11169 59027 30940 29828 110978 22711 22711 110978 59027 21938 21938 59027
r-373 17 0.882353 19 0.251462 5752 1905 1905 5752 3376 6352 9793 3217 3217 9793 8183 4985 4985 8183
r-767 43 0.361019 33 0.0700758 13232081 450200186 13232081 450200186 158037857 83858119 20556903 659468257 20556903 659468257 26643136 514580997 26643136 514580997
r-341 30 0.0827586 21 0.166667 2572725 3803 3803 3803 1865989 6314 2788028 4697 4697 4697 5366080 3089 3089 3089
r-482 33 0.518939 11 0.290909 52363 1 52363 1 57473 1 59070 2 59070 2 69778 1 69778 1
r-619 19 0.51462 23 0.588933 258256 520882 258256 258256 476151 237020 393891 966341 393891 393891 282677 392445 282677 282677
r-819 41 0.218293 22 0.580087 2797774 645823 645823 645823 4158964 1135063 4248850 932105 932105 932105 3484655 1288827 1288827 1288827
r-890 12 0.0909091 43 0.603544 14121 47074 47074 14121 215851 13847 16632 62514 62514 16632 29163 228463 228463 29163
r-289 40 0.766667 41 0.392683 136267205 118774801 118774801 136267205 155939174 154159133 237830837 231508148 231508148 237830837 209654045 152463336 152463336 209654045
r-826 16 0.783333 22 0.861472 539 22431 539 539 22357 580 581 25872 581 581 297 21539 297 297
r-281 18 0.111111 43 0.0531561 1 477762 1 1 476537 1 2 477763 2 2 1 657533 1 1
r-424 37 0.971471 10 0.333333 13748 389 389 389 15014 1769 26617 700 700 700 17060 424 424 424
r-691 43 0.0985604 21 0.361905 501502 45189 45189 45189 441135 76936 777664 52650 52650 52650 882856 219850 219850 219850
r-873 38 0.98293 42 0.358885 6106535 166593 166593 6106535 5690935 2496787 11813317 364193 364193 11813317 6432681 592213 592213 6432681
r-492 17 0.970588 12 0.484848 1648 237 237 237 2896 396 2639 386 386 386 2011 619 619 619
r-903 11 0.654545 38 0.790896 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-627 11 0.327273 31 0.496774 1 11243 11243 1 11713 1 1 2881 2881 1 1 1692 1692 1
r-907 20 0.110526 28 0.232804 1216860 635534 635534 1216860 1072247 1047091 1352393 807136 807136 1352393 3524596 2417167 2417167 3524596
r-622 46 0.859903 46 0.639614 -1 1218505755 1218505755 -1 -1 -1 -1 2189029900 2189029900 -1 -1 1848677796 1848677796 -1
r-642 22 0.229437 10 0.4 1421 1 1 1 1339 1 1422 2 2 2 1039 1 1 1
r-555 27 0.529915 12 0.833333 38870 13806 38870 13806 58168 11607 54323 15932 54323 15932 64084 29196 64084 29196
r-473 28 0.687831 49 0.571429 494277636 1075894589 1075894589 494277636 1251529950 481872281 914870158 2118179107 2118179107 914870158 801824686 1326852537 1326852537 801824686
r-657 28 0.759259 10 0.488889 1618 1 1 1 1710 1 1652 2 2 2 2780 1 1 1
r-864 35 0.359664 39 0.175439 90418680 433915526 90418680 90418680 361177832 113739250 143805922 750321153 143805922 143805922 390834260 473587653 390834260 390834260
r-49 10 0.977778 13 0.474359 1587 970 970 1587 3592 1353 2174 1320 1320 2174 1839 2204 2204 1839
r-137 22 0.930736 21 0.780952 10249596 6720642 6720642 6720642 5905974 6734289 8354381 87607 87607 87607 2079630 789102 789102 789102
r-881 44 0.128964 44 0.536998 88045247 28157084 28157084 88045247 80267528 105671740 145474439 50713423 50713423 145474439 76917437 52794493 52794493 76917437
r-299 32 0.0625 15 0.72381 25719 4288 4288 4288 32035 5145 41009 7161 7161 7161 14277 5772 5772 5772
r-816 14 0.978022 45 0.179798 33297 11181 11181 33297 45700 27218 66605 22505 22505 66605 31353 20249 20249 31353
r-572 43 0.660022 11 0.2 50138 14533 50138 14533 87240 6269 71120 16261 71120 16261 83893 2556 83893 2556
r-31 31 0.625806 25 0.84 1441200 3907738 1441200 3907738 3224764 2996871 2171308 6165013 2171308 6165013 5334826 3581337 5334826 3581337
r-503 20 0.584211 14 0.0769231 2792 8340 2792 8340 8521 5385 4103 12756 4103 12756 4063 9899 4063 9899
r-129 49 0.789116 18 0.915033 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-650 42 0.325203 24 0.228261 85200736 38253474 85200736 38253474 96163612 35802473 137539506 55088835 137539506 55088835 86508633 38798335 86508633 38798335
r-522 22 0.38961 42 0.643438 9366916 13348913 9366916 9366916 27428993 9488348 15174628 22040335 15174628 15174628 11062316 27420378 11062316 11062316
r-520 39 0.0782726 12 0.30303 1579451 1238 1238 1238 1531204 2236 1690620 1368 1368 1368 2207476 1641 1641 1641
r-248 16 0.816667 18 0.588235 16700 7928 7928 16700 18520 15291 25470 11238 11238 25470 17582 6005 6005 17582
r-992 48 0.896277 10 0.8 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-685 25 0.723333 41 0.0378049 22063 209893 22063 22063 151608 27018 39889 384814 39889 39889 18451 152683 18451 18451
r-163 29 0.37931 34 0.208556 13240072 25780612 13240072 13240072 22507223 16248321 11865248 46086061 11865248 11865248 13778202 28425293 13778202 13778202
r-782 11 0.654545 37 0.813814 1 13800 1 1 13239 1 2 13801 2 2 1 9872 1 1
r-776 50 0.512653 45 0.0777778 39222651 345101564 39222651 345101564 210731823 59445185 67465947 564027069 67465947 564027069 89553933 349537552 89553933 349537552
r-205 44 0.0549683 24 0.692029 298170 57320 57320 57320 385583 67884 470794 89464 89464 89464 319520 95928 95928 95928
r-149 21 0.766667 36 0.968254 23593 7801651 23593 23593 7786318 25657 27738 9576560 27738 27738 398132 7600015 398132 398132
r-567 49 0.203231 30 0.0413793 2104700641 -1 2104700641 -1 -1 -1 2756899837 -1 2756899837 -1 -1 -1 -1 -1
r-790 25 0.696667 45 0.773737 15989351 131276115 15989351 15989351 123805507 16316693 22069605 205977147 22069605 22069605 15374765 133068490 15374765 15374765
r-182 42 0.426249 20 0.673684 11493013 6021346 11493013 6021346 15881744 6949240 19115342 9123639 19115342 9123639 16385935 7071913 16385935 7071913
r-795 33 0.507576 26 0.876923 639910 1856035 639910 1856035 2019611 848305 1051188 3031291 1051188 3031291 2134232 3241379 2134232 3241379
r-413 43 0.387597 37 0.966967 611978 6340377 611978 6340377 2599626 517965 1051117 11552918 1051117 11552918 551422 4352742 551422 4352742
r-797 38 0.532006 40 0.587179 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-367 22 0.861472 32 0.899194 3878 450246 3878 3878 421405 3951 4213 527925 4213 4213 4978 8006288 4978 4978
r-485 15 0.733333 39 0.668016 21961 569131 569131 21961 551987 21961 21963 680586 680586 21963 12409 422866 422866 12409
r-562 17 0.5 10 0.244444 393 1 393 1 473 1 461 2 461 2 417 1 417 1
r-122 34 0.522282 38 0.177809 16218478 28138658 16218478 16218478 28270695 20853291 28296309 44930863 28296309 28296309 21614494 38816065 21614494 21614494
r-749 26 0.627692 16 0.0833333 9584 33869 9584 33869 31832 17092 15171 56081 15171 56081 25225 40829 25225 40829
r-463 18 0.673203 14 0.868132 1171 1729 1171 1729 2013 1544 1461 1939 1461 1939 2228 1482 2228 1482
r-901 17 0.0882353 32 0.366935 513045 362995 362995 513045 652498 450721 629413 551309 551309 629413 711743 778700 778700 711743
r-809 33 0.738636 20 0.652632 1552988 508413 508413 508413 1389047 607858 2500215 736662 736662 736662 3410186 198214 198214 198214
r-869 35 0.878992 23 0.490119 946138 310110 310110 310110 1472207 460164 1419324 478978 478978 478978 1174158 324281 324281 324281
r-959 29 0.103448 45 0.779798 551033 357407 357407 551033 1057112 742600 1007944 580355 580355 1007944 925318 623049 623049 925318
r-279 46 0.584541 24 0.612319 345930998 137866873 345930998 137866873 358417205 132809191 666314192 230525576 666314192 230525576 314158702 149611518 314158702 149611518
r-774 35 0.0235294 19 0.403509 6836103 21695 21695 21695 6703977 21211 9300341 26637 26637 26637 7382592 42312 42312 42312
r-223 12 0.863636 12 0.772727 398 125 125 398 330 373 454 146 146 454 673 708 708 673
r-541 42 0.182346 38 0.455192 411401542 183186798 183186798 183186798 323234224 277876790 809638218 329724523 329724523 329724523 418427011 174724292 174724292 174724292
r-624 10 0.177778 20 0.363158 1 3300 3300 1 3295 1 2 3286 3286 2 1 2798 2798 1
r-221 36 0.925397 47 0.830712 -1 1181555249 1181555249 -1 -1 -1 -1 1586459702 1586459702 -1 -1 -1 -1 -1
r-324 35 0.0722689 48 0.719858 3063297 832579 832579 3063297 2544218 2713641 5289781 1370196 1370196 5289781 4658184 1493467 1493467 4658184
r-328 31 0.526882 13 0.192308 49360 7892 49360 7892 74098 11926 70086 9075 70086 9075 72169 6529 72169 6529
r-467 35 0.712605 34 0.249554 4099919 5308614 4099919 5308614 11463337 4378608 7019943 8963787 7019943 8963787 5703360 9098256 5703360 9098256
r-507 35 0.146218 42 0.0801394 27566881 -1 27566881 27566881 3781631069 29114178 33652894 -1 33652894 33652894 58192906 -1 58192906 58192906
r-132 13 0.333333 18 0.333333 3001 7749 3001 3001 8012 2910 3529 11058 3529 3529 4048 7756 4048 4048
r-818 39 0.765182 17 0.205882 163255 63442 163255 63442 262054 52979 247371 98410 247371 98410 275223 48194 275223 48194
r-775 24 0.644928 33 0.587121 7351870 11869168 11869168 7351870 12753765 6984697 12762622 21711215 21711215 12762622 7379472 12340814 12340814 7379472
r-799 12 0.818182 13 0.397436 648 221 221 648 868 885 889 398 398 889 642 638 638 642
r-941 14 0.0769231 31 0.765591 11430 6013 6013 11430 22522 11570 18878 9990 9990 18878 19051 6403 6403 19051
r-593 46 0.448309 25 0.233333 106558341 63218873 106558341 63218873 147150889 53980580 191788379 113803012 191788379 113803012 73075588 45069657 73075588 45069657
r-211 24 0.822464 35 0.507563 2863796 1576959 1576959 2863796 3472407 2230814 5086008 2539838 2539838 5086008 2674243 2465156 2465156 2674243
r-343 42 0.392567 35 0.712605 180529746 192630281 180529746 192630281 317773806 165987429 339919642 346477540 339919642 346477540 241599404 306209107 241599404 306209107
r-419 26 0.633846 45 0.0858586 116133 478888 116133 116133 466420 138799 182374 713701 182374 182374 198462 517904 198462 198462
r-620 25 0.303333 28 0.759259 290171 392667 290171 290171 459901 331747 439827 598230 439827 439827 413059 381519 413059 413059
r-721 15 0.266667 37 0.483483 407166 1118457 1118457 407166 1308051 399812 517462 1659340 1659340 517462 454781 1546822 1546822 454781
r-241 33 0.356061 21 0.047619 598592 26735374 598592 26735374 12808836 8906586 812705 32854353 812705 32854353 837047 30049068 837047 30049068
r-787 45 0.841414 43 0.45515 538652956 222099945 222099945 222099945 713624743 242638071 892806281 402247320 402247320 402247320 625893837 273972231 273972231 273972231
r-608 29 0.662562 42 0.204413 2589359 5229107 2589359 2589359 6707855 3878518 4180223 8663574 4180223 4180223 5621645 8545924 5621645 5621645
r-345 24 0.601449 42 0.666667 31626053 101691006 31626053 31626053 99591562 30906481 50522494 186911890 50522494 50522494 40197399 94873883 40197399 40197399
r-181 14 0.285714 43 0.550388 131365 688077 688077 131365 1042232 129981 147122 973358 973358 147122 135265 744649 744649 135265
r-678 46 0.0396135 45 0.234343 -1 399497367 399497367 399497367 -1 421829037 -1 572032239 572032239 572032239 -1 791173727 791173727 791173727
r-470 17 0.0808824 37 0.316817 354056 647139 647139 354056 906453 336900 378922 865013 865013 378922 304072 2040826 2040826 304072
r-977 17 0.198529 47 0.761332 115054 251138 251138 115054 258217 137596 179940 387153 387153 179940 171353 349208 349208 171353
r-444 17 0.330882 15 0.714286 4314 10175 4314 10175 12237 2978 5793 14024 5793 14024 4857 11102 4857 11102
r-551 45 0.408081 22 0.30303 84145314 35415315 84145314 35415315 88575873 33469199 145739404 55380978 145739404 55380978 54441026 22049266 54441026 22049266
r-884 15 0.714286 18 0.202614 2584 3881 2584 2584 4858 2683 3538 6085 3538 3538 3592 3514 3592 3592
r-304 10 0.4 34 0.959002 581 9152 581 581 4174 591 900 15647 900 900 687 8710 687 687
r-468 50 0.131429 47 0.402405 -1 2174669598 2174669598 2174669598 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-45 23 0.557312 15 0.47619 59836 19340 19340 19340 63886 15950 88128 25533 25533 25533 43809 18429 18429 18429
r-747 14 0.153846 43 0.766334 18765 56277 56277 18765 46403 21523 33343 82488 82488 33343 32981 63761 63761 32981
r-109 45 0.659596 42 0.703833 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-254 49 0.186224 36 0.996825 85666 674356 85666 674356 680112 153100 173473 1791452 173473 1791452 557246 714813 557246 714813
r-737 23 0.256917 18 1 12741 45995 12741 45995 55347 12125 19228 69861 19228 69861 11682 45995 11682 45995
r-857 13 0.833333 45 0.29697 37124 70339 70339 37124 184159 39100 49933 105721 105721 49933 76263 121397 121397 76263
r-858 39 0.611336 45 0.781818 1518845655 -1 1518845655 1518845655 -1 1791692202 2632278091 -1 2632278091 2632278091 1632414896 -1 1632414896 1632414896
r-802 11 0.690909 30 0.473563 1 27538 27538 1 21833 1 2 31390 31390 2 1 17620 17620 1
r-262 19 0.77193 41 0.964634 5593 3037119 5593 5593 3041913 7358 6592 3302440 6592 6592 8728 7016781 8728 8728
r-243 23 0.549407 28 0.240741 697900 572652 697900 697900 1022493 859727 1131225 833151 1131225 1131225 687239 1095003 687239 687239
r-157 15 0.495238 13 0.269231 1519 2227 1519 2227 3047 1585 1956 3060 1956 3060 1573 2498 1573 2498
r-929 18 0.0261438 24 0.880435 4124 1160 1160 4124 2540 2288 7023 4125 4125 7023 1807 1264 1264 1807
r-597 18 0.562092 44 0.472516 2334381 8361008 8361008 2334381 9915630 2304884 3206891 13731012 13731012 3206891 2273703 9366007 9366007 2273703
r-533 21 0.647619 17 0.279412 31027 16146 31027 16146 64882 20544 42115 22638 42115 22638 26339 29099 26339 29099
r-214 10 0.866667 39 0.68691 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-615 12 0.393939 32 0.697581 7803 28506 7803 7803 52776 7618 8970 38768 8970 8970 5120 45064 5120 5120
r-469 49 0.496599 48 0.991135 5052837 -1 5052837 -1 6109899801 35089763 8265030 -1 8265030 -1 22489631 6360912473 22489631 6360912473
r-648 39 0.309042 44 0.276956 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-54 18 0.705882 35 0.919328 21056 311848 21056 21056 324056 22142 25560 427397 25560 25560 23002 454627 23002 23002
r-514 37 0.0315315 33 0.0416667 -1 906505 906505 906505 -1 -1 -1 907641 907641 907641 -1 -1 -1 -1
r-372 13 0.910256 43 0.228128 25007 24616 24616 25007 60926 20950 41932 40109 40109 41932 28868 37579 37579 28868
r-411 37 0.791291 42 0.8223 1897257512 -1 1897257512 1897257512 -1 1854967749 2776438345 -1 2776438345 2776438345 -1 -1 -1 -1
r-272 46 0.10628 44 0.497886 235731673 34017299 34017299 34017299 178066834 64239327 413486211 57722056 57722056 57722056 237559103 134146793 134146793 134146793
r-161 17 0.0735294 14 1 421 1387 421 1387 1203 727 1738 2388 1738 2388 799 1387 799 1387
r-74 25 0.45 24 0.286232 1512153 2287455 1512153 2287455 3129008 1724088 2359543 4017936 2359543 4017936 2077919 2076506 2077919 2076506
r-24 22 0.995671 12 0.106061 919 212 212 212 1255 201 2332 934 934 934 954 237 237 237
r-330 39 0.848853 44 0.893235 1831924950 -1 1831924950 1831924950 -1 2115155068 2405546621 -1 2405546621 2405546621 -1 -1 -1 -1
r-1000 17 0.654412 32 0.247984 81413 125878 81413 81413 245488 98852 117400 182693 117400 117400 108187 272028 108187 108187
r-921 10 0.511111 24 0.427536 1 5403 1 1 7914 1 2 5404 2 2 1 7164 1 1
r-486 44 0.556025 14 0.362637 352957 29033 352957 29033 402471 31627 458007 29035 458007 29035 659563 25926 659563 25926
r-995 44 0.92389 45 0.888889 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-602 15 0.8 35 0.290756 30157 70547 70547 30157 132019 36672 46502 108829 108829 46502 68559 123722 123722 68559
r-432 24 0.34058 26 0.267692 1584242 1582640 1584242 1584242 1470260 1563324 1426743 2673170 1426743 1426743 791535 1703248 791535 791535
r-806 36 0.720635 44 0.286469 60028618 73863753 73863753 60028618 68491768 69900475 108454907 131699154 131699154 108454907 66820217 91030349 91030349 66820217
r-813 44 0.114165 14 0.483516 108265 9360 9360 9360 94951 14190 158171 11474 11474 11474 85100 9184 9184 9184
r-7 11 0.454545 38 0.763869 933 14714 933 933 28076 933 935 18412 935 935 1563 25262 1563 1563
r-671 44 0.837209 35 0.141176 840869 754245 840869 754245 1552557 725937 1404568 1316408 1404568 1316408 1376310 1196015 1376310 1196015
