instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-682 42 0.66899 44 0.609937 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-142 29 0.682266 48 0.741135 298386438 675033290 298386438 298386438 664598349 305485967 495066767 -1 495066767 495066767 645732564 472522172 645732564 645732564
r-554 15 0 49 0.260204 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-938 42 0.672474 12 0.257576 1618 22354 1618 22354 2141 73221 2057 28464 2057 28464 24573 34300 24573 34300
r-585 21 0.390476 15 0.67619 2384 3781 2384 3781 4172 25012 3132 5171 3132 5171 8596 19118 8596 19118
r-346 49 0.0255102 26 0.101538 -1 12650 12650 12650 -1 12715 -1 13730 13730 13730 -1 -1 -1 -1
r-60 16 0.816667 48 0.58156 838114 207653 207653 838114 248020 827434 1015357 271749 271749 1015357 788064 730158 730158 788064
r-529 32 0.22379 44 0.141649 39421635 295713694 39421635 39421635 283790884 42058339 55737463 441041526 55737463 55737463 110425346 297067602 110425346 110425346
r-380 18 0.339869 39 0.993252 167 4351 167 167 5232 117 520 10004 520 520 4166 4328 4166 4166
r-806 36 0.720635 44 0.286469 3882005 1287048 1287048 3882005 38394716 4129851 6410313 1908117 1908117 6410313 41099464 14440233 14440233 41099464
r-975 10 0.111111 14 0.615385 298 207 207 298 794 249 540 217 217 540 417 247 247 417
r-657 28 0.759259 10 0.488889 139 384 384 384 145 1419 136 431 431 431 1798 914 914 914
r-253 13 0.0641026 21 0.628571 8450 83 83 8450 29384 5634 11675 194 194 11675 8606 1098 1098 8606
r-486 44 0.556025 14 0.362637 52452 131675 52452 131675 58180 175367 62817 154736 62817 154736 148784 154321 148784 154321
r-594 11 0.581818 29 0.12069 326 999 326 326 3645 412 557 1267 557 557 784 3078 784 784
r-858 39 0.611336 45 0.781818 96452218 -1 96452218 96452218 -1 106426775 160445212 -1 160445212 160445212 760110733 -1 760110733 760110733
r-613 12 0.590909 45 0.732323 2891 16005 2891 2891 15539 2891 2973 16037 2973 2973 10083 5418 10083 10083
r-162 19 0.450292 41 0.395122 2833868 3357591 2833868 2833868 3359559 2765960 4488519 5639743 4488519 4488519 4010443 1721360 4010443 4010443
r-289 40 0.766667 41 0.392683 9416761 12638870 12638870 9416761 106901387 11364857 14397255 22880129 22880129 14397255 26316377 37270880 37270880 26316377
r-675 16 0.258333 33 0.094697 1857 24265 1857 1857 24128 2366 1839 32453 1839 1839 2807 35134 2807 2807
r-219 24 0.98913 15 0.180952 658 33 33 33 668 1500 1075 300 300 300 684 801 801 801
r-57 30 0.163218 40 0.578205 1802125 411205 411205 1802125 5346940 1723240 2751729 525699 525699 2751729 5550349 4738269 4738269 5550349
r-974 41 0.236585 17 0.191176 399452 155798 399452 155798 396393 162921 411884 147386 411884 147386 484116 195844 484116 195844
r-170 38 0.194879 28 0.042328 3090760 -1 3090760 -1 -1 2347078803 4684068 -1 4684068 -1 2663364149 -1 2663364149 -1
r-65 11 1 46 0.537198 25753199 2499865 2499865 25753199 2576861 18486535 24846134 2524275 2524275 24846134 24878723 639101 639101 24878723
r-591 18 0.993464 21 0.257143 5025 309 309 5025 4002 1579 8062 578 578 8062 8363 2464 2464 8363
r-949 48 0.352837 33 0.1875 242339459 1362423871 242339459 1362423871 383585208 1030183174 353207440 -1 353207440 -1 -1 1146177224 -1 1146177224
r-532 44 0.631078 45 0.817172 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-441 48 0.0558511 34 0.445633 11490956 420456 420456 420456 11012250 449216 18171363 55852 55852 55852 12506008 1375384 1375384 1375384
r-52 23 0.513834 50 0.121633 112974 123319 112974 112974 1868203 175581 171228 74126 171228 171228 674745 1076600 674745 674745
r-288 16 0.833333 41 0.0560976 1144 816 1144 1144 5427 1133 624 969 624 624 1873 623 1873 1873
r-652 47 0.0305273 25 0.936667 1079 1331 1331 1331 1128 10614 1874 2685 2685 2685 478 2892 2892 2892
r-82 33 0.268939 21 0.514286 222070 211733 211733 211733 277197 1499080 307312 337242 337242 337242 771940 730615 730615 730615
r-504 12 0.484848 41 0.329268 19825 36654 19825 19825 36955 19019 22191 42877 22191 22191 15674 4742 15674 15674
r-901 17 0.0882353 32 0.366935 792473 35995 35995 792473 93270 712565 1103188 43804 43804 1103188 837472 596193 596193 837472
r-336 29 0.6133 16 0.891667 5573 143645 5573 143645 22147 129133 6555 215005 6555 215005 125094 110854 125094 110854
r-106 35 0.586555 29 0.655172 30933599 66631225 30933599 66631225 38460867 57848374 57308497 132829287 57308497 132829287 43474936 78832454 43474936 78832454
r-323 13 0.730769 46 0.983575 531 191769 531 531 192341 574 334 203616 334 334 12983 264824 12983 12983
r-505 43 0.300111 21 0.952381 2656 113120 2656 113120 16692 219969 3853 202229 3853 202229 15872 130093 15872 130093
r-89 43 0.479513 38 0.780939 51820593 44317159 51820593 44317159 88292684 307076861 91550094 71501199 91550094 71501199 174203557 206126422 174203557 206126422
r-951 24 0.688406 42 0.463415 11069438 5204790 5204790 11069438 25031026 11432423 18628487 8604904 8604904 18628487 19548629 14897986 14897986 19548629
r-791 14 0.626374 27 0.105413 1653 2352 1653 1653 6337 3028 906 1138 906 906 3765 2072 3765 3765
r-642 22 0.229437 10 0.4 2223 523 523 523 2138 537 2747 576 576 576 2307 2665 2665 2665
r-9 32 0.495968 11 0.963636 40223 105050 40223 105050 106814 108193 7483 133635 7483 133635 9245 183596 9245 183596
r-78 29 0.389163 31 0.944086 7626 113333 7626 7626 94328 7672 12423 154474 12423 12423 15132 62169 15132 15132
r-803 47 0.46901 22 0.406926 8446689 42714451 8446689 42714451 8973311 40475468 13881079 76006270 13881079 76006270 38699286 62017288 38699286 62017288
r-361 39 0.630229 40 0.415385 107456432 147092454 147092454 107456432 646462040 107837426 194540447 -1 -1 194540447 146352868 388990787 388990787 146352868
r-295 28 0.328042 44 0.299154 38217535 97394027 38217535 38217535 92792749 36021369 61363789 172789186 61363789 61363789 101208194 98931274 101208194 101208194
r-355 31 0.0451613 33 0.278409 360358106 543827 543827 360358106 8758142 10733619 444730022 651209 651209 444730022 352622712 4524124 4524124 352622712
r-625 10 0.711111 45 0.0757576 1103 63 1103 1103 3178 1403 1479 136 1479 1479 1314 84 1314 1314
r-420 34 0.666667 15 0.27619 3184 29358 3184 29358 5111 175666 4208 41211 4208 41211 100520 100900 100520 100900
r-845 25 0.606667 35 0.937815 58888 1230410 58888 58888 1234632 56478 58751 1638343 58751 58751 99341 922118 99341 99341
r-451 41 0.529268 36 0.765079 42612101 533015741 42612101 533015741 64613985 401924315 76556236 -1 76556236 -1 310410764 328100716 310410764 328100716
r-223 12 0.863636 12 0.772727 1031 272 272 1031 310 785 1231 355 355 1231 1104 417 417 1104
r-212 42 0.905923 46 0.217391 100250 89148 89148 100250 1676038 146900 145037 107012 107012 145037 256198 564208 564208 256198
r-121 12 0.590909 22 0.991342 133 425317 133 133 425717 130 161 432684 161 161 1135 511120 1135 1135
r-623 24 0.84058 38 0.644381 14649386 2430381 2430381 14649386 3435970 13788816 24198508 3988575 3988575 24198508 16780038 14673460 14673460 16780038
r-616 11 0.727273 17 0.360294 167 80 80 167 1288 262 255 54 54 255 3266 1889 1889 3266
r-871 29 0.0812808 10 0.444444 786 439 439 439 710 515 1066 472 472 472 747 2797 2797 2797
r-566 11 0.163636 25 0.8 1535 49 49 1535 6118 1593 707 105 105 707 1767 2103 2103 1767
r-870 35 0.640336 48 0.837766 71430979 753091278 71430979 71430979 670304615 99417381 125407554 -1 125407554 125407554 371388464 331184952 371388464 371388464
r-748 29 0.704433 26 0.495385 905225 1406912 1406912 1406912 1220960 2991992 1313394 2457535 2457535 2457535 3844186 2078775 2078775 2078775
r-128 12 0.833333 48 0.589539 11666 14129 14129 11666 14605 11642 11056 13515 13515 11056 2100 2799 2799 2100
r-567 49 0.203231 30 0.0413793 174912760 -1 174912760 -1 -1 -1 200803475 -1 200803475 -1 -1 -1 -1 -1
r-599 22 0.82684 29 0.189655 3466 3825 3825 3466 55251 5745 5871 4899 4899 5871 12678 6162 6162 12678
r-264 11 0.563636 30 0.813793 539 4377 539 539 4501 546 721 6006 721 721 1117 3943 1117 1117
r-887 40 0.483333 29 0.657635 27154806 54688808 27154806 54688808 38998161 96650159 50704854 97504149 50704854 97504149 85124796 75523554 85124796 75523554
r-456 37 0.168168 30 0.381609 54643654 5134392 5134392 5134392 45300928 7782077 94603440 8275571 8275571 8275571 36251846 15069296 15069296 15069296
r-71 43 0.625692 48 0.900709 66649768 -1 66649768 66649768 1212855248 96774901 110570696 -1 110570696 110570696 277443625 -1 277443625 277443625
r-564 48 0.927305 32 0.770161 524252407 2749872 2749872 2749872 490924673 5753291 619900656 3325133 3325133 3325133 -1 19258715 19258715 19258715
r-117 36 0.592063 24 0.735507 5908889 19703213 5908889 19703213 8181874 16448221 10038348 36557226 10038348 36557226 12536173 13520289 12536173 13520289
r-731 50 0.626122 46 0.884058 148295060 -1 148295060 -1 -1 -1 236437095 -1 236437095 -1 -1 -1 -1 -1
r-458 35 0.568067 17 0.117647 32636 329208 32636 329208 111282 611642 47825 480710 47825 480710 108370 736615 108370 736615
r-221 36 0.925397 47 0.830712 -1 529892153 529892153 -1 -1 -1 -1 677653874 677653874 -1 -1 -1 -1 -1
r-443 11 0.163636 49 0.619898 35830 3127 3127 35830 105696 34162 42967 3535 3535 42967 55821 35636 35636 55821
r-448 35 0.895798 45 0.129293 13728 8203 8203 13728 204306 18107 20887 10651 10651 20887 149278 78679 78679 149278
r-559 10 0 40 0.828205 10506 21 21 10506 6961 5958 17209 108 108 17209 10508 1330 1330 10508
r-15 27 0.148148 30 0.54023 289979 90752 90752 289979 5104128 433585 428893 143629 143629 428893 570263 192849 192849 570263
r-966 21 0.590476 35 0.927731 14414 309227 14414 14414 281980 15849 12256 481943 12256 12256 138029 406341 138029 138029
r-991 50 0.0416327 35 0.835294 14284 4753 4753 4753 18533 53503 31760 6722 6722 6722 24630 18551 18551 18551
r-449 47 0.913969 29 0.640394 14140345 282768 282768 282768 12877554 417183 20561342 89149 89149 89149 15037034 28712932 28712932 28712932
r-455 39 0.496626 45 0.867677 6755912 15200425 6755912 6755912 50482297 9025285 12053332 22140698 12053332 12053332 24195341 27491804 24195341 24195341
r-175 30 0.997701 24 0.199275 8508 92 92 92 8794 5877 14142 651 651 651 8753 5884 5884 5884
r-452 20 0.457895 46 0.102415 11857 251993 11857 11857 204530 22111 13347 382371 13347 13347 110263 125096 110263 110263
r-399 42 0.226481 13 0.0641026 84 141 84 141 80 145 99 123 99 123 1297 1448 1297 1448
r-194 49 0.84949 27 0.931624 54044952 50222583 54044952 50222583 75458307 40904681 20997000 35380599 20997000 35380599 2712974150 79162758 2712974150 79162758
r-942 17 0.448529 13 0.897436 138 25002 138 25002 135 4603 102 28452 102 28452 8260 9822 8260 9822
r-899 25 0.276667 49 0.0671769 222341 26876853 222341 222341 26837041 324085 226669 34888664 226669 226669 6588721 24639963 6588721 6588721
r-293 25 0.83 22 0.575758 284299 28280 28280 28280 234695 41116 441041 36681 36681 36681 75160 147688 147688 147688
r-939 26 0.0492308 17 0.75 1339 280 280 280 1476 5489 1883 545 545 545 1623 623 623 623
r-342 33 0.596591 13 0.692308 44322 46098 44322 46098 43043 45542 54075 53202 54075 53202 42724 58643 42724 58643
r-193 23 0.0750988 39 0.426451 3467564 208511 208511 3467564 608449 1758395 5189255 88997 88997 5189255 6327929 1354933 1354933 6327929
r-553 25 0.703333 49 0.308673 4688517 403442 403442 4688517 15189193 5324783 7840251 635131 635131 7840251 6875697 5243914 5243914 6875697
r-531 36 0.109524 28 0.693122 17389 18584 18584 18584 30625 426276 27270 31539 31539 31539 405764 123083 123083 123083
r-741 16 0.158333 41 0.913415 1582 529 1582 1582 8698 2189 3408 213 3408 3408 8283 4294 8283 8283
r-153 48 0.0921986 16 0.133333 315588 753 753 753 299801 1307 315623 777 777 777 1626109 1932 1932 1932
r-464 23 0.715415 31 0.268817 57743 51200 57743 57743 321270 90829 85323 71002 85323 85323 126486 111167 126486 126486
r-156 42 0.110337 37 0.0465465 255480127 -1 255480127 -1 -1 -1 191483481 -1 191483481 -1 -1 -1 -1 -1
r-199 47 0.584644 48 0.679965 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-528 41 0.846341 12 0.393939 463 6586 6586 6586 471 14105 515 9806 9806 9806 2358 7283 7283 7283
r-830 24 0.434783 20 0.931579 3433 62794 3433 62794 7394 108050 4906 89098 4906 89098 15580 108743 15580 108743
r-294 27 0.626781 45 0.173737 141712 342095 141712 141712 3348854 233690 227065 501388 227065 227065 1887765 1371443 1887765 1887765
r-621 35 0.443697 16 0.4 227475 467588 227475 467588 239322 444333 336994 670994 336994 670994 375861 564393 375861 564393
r-781 18 0.96732 47 0.284921 58630 1148 1148 58630 110402 34276 118494 1865 1865 118494 95980 3922 3922 95980
r-631 15 0.542857 38 0.550498 264025 179431 264025 264025 179786 257226 348292 249386 348292 348292 339731 231768 339731 339731
r-485 15 0.733333 39 0.668016 72286 137279 137279 72286 135574 72166 81971 169818 169818 81971 147611 110972 110972 147611
r-189 42 0.46806 14 0.186813 5347 212663 5347 212663 10889 201062 8065 256392 8065 256392 154643 183596 154643 183596
r-584 37 0 22 0.298701 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-321 36 0.503175 46 0.647343 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-588 15 0.457143 19 0.567251 13647 15528 13647 13647 16224 12369 18893 21562 18893 18893 21371 17078 21371 21371
r-829 48 0.490248 10 0.0444444 8034 133096 8034 133096 13355 127201 8328 132894 8328 132894 76029 139195 76029 139195
r-822 23 0.0237154 48 0.83422 21010 547 547 21010 48373 10452 46666 458 458 46666 18254 16475 16475 18254
r-820 24 0.692029 50 0.967347 24498 193231243 24498 24498 193438209 32415 8950 205270873 8950 8950 12001969 581702482 12001969 12001969
r-165 20 0.668421 35 0.715966 605958 2476232 605958 605958 2405490 603163 891265 4124172 891265 891265 3069387 1694905 3069387 3069387
r-330 39 0.848853 44 0.893235 726150768 -1 726150768 726150768 -1 986729096 958775968 -1 958775968 958775968 -1 -1 -1 -1
r-66 36 0.153968 21 0.719048 8631 5282 5282 5282 13383 106504 11884 8907 8907 8907 29355 98153 98153 98153
r-5 23 0.920949 38 0.186344 20394 1395 1395 20394 137788 15557 18282 1836 1836 18282 17804 19130 19130 17804
r-20 28 0.859788 30 0.714943 3666130 307476 307476 3666130 525618 2941555 5484889 356545 356545 5484889 7525444 1382671 1382671 7525444
r-8 26 0.793846 33 0.992424 1295288 -1 1295288 1295288 -1 1289734 263386 -1 263386 263386 -1 -1 -1 -1
r-946 50 0.796735 21 0.238095 39815 51292 51292 51292 61326 647032 39829 68993 68993 68993 164779 141838 141838 141838
r-579 31 0.498925 43 0.511628 600594283 310375509 600594283 600594283 396733222 567121611 -1 -1 -1 -1 602339879 506546542 602339879 602339879
r-220 25 0.163333 46 0.0115942 83721 -1 83721 83721 -1 78818 62327 -1 62327 62327 608374650 -1 608374650 608374650
r-708 41 0.0439024 19 0.298246 1859386 1277 1277 1277 1823029 1346 2114349 252 252 252 901709 872234 872234 872234
