instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-434 14 0.527473 14 0.527473 0 0 0
r-982 31 0.180645 31 0.180645 398 670 327
r-480 24 0.431159 24 0.431159 340 183 215
r-307 44 0.30444 44 0.30444 802631 1000000 713239
r-873 47 0.0425532 47 0.0425532 0 0 0
r-116 21 0.466667 21 0.466667 0 0 0
r-878 23 0.498024 23 0.498024 98 86 72
r-358 16 0.458333 16 0.458333 0 0 0
r-805 16 0.525 16 0.525 1 0 0
r-933 25 0.5 25 0.5 182 134 142
r-29 15 0.47619 15 0.47619 0 1 1
r-63 43 0.27907 43 0.27907 0 1 1
r-547 29 0.246305 29 0.246305 0 0 0
r-470 13 0.282051 13 0.282051 0 0 0
r-28 17 0.485294 17 0.485294 0 0 0
r-7 26 0.270769 26 0.270769 0 0 0
r-821 32 0.120968 32 0.120968 639 6480 738
r-520 39 0.334683 39 0.334683 2 4 2
r-244 49 0.493197 49 0.493197 238269 203369 188702
r-999 23 0.166008 23 0.166008 2 3 1
r-147 24 0.507246 24 0.507246 20 9 18
r-870 12 0.409091 12 0.409091 0 0 0
r-742 41 0.095122 41 0.095122 224356 1000000 348619
r-281 11 0.327273 11 0.327273 0 0 0
r-904 17 0.529412 17 0.529412 1 1 1
r-317 27 0.433048 27 0.433048 1239 921 812
r-600 14 0.538462 14 0.538462 0 0 0
r-963 25 0.48 25 0.48 260 330 247
r-106 40 0.492308 40 0.492308 2554 2695 1910
r-836 46 0.476329 46 0.476329 14457 14751 11579
r-561 46 0.476329 46 0.476329 789975 682951 609469
r-638 25 0.453333 25 0.453333 398 351 324
r-765 28 0.198413 28 0.198413 191 111 188
r-887 48 0.50266 48 0.50266 496735 473343 373264
r-540 27 0.358974 27 0.358974 687 897 799
r-68 26 0.507692 26 0.507692 55 41 43
r-631 11 0.181818 11 0.181818 0 0 0
r-337 38 0.422475 38 0.422475 7 11 10
r-41 36 0.436508 36 0.436508 27 23 14
r-374 44 0.130021 44 0.130021 118427 197227 113916
r-309 37 0.429429 37 0.429429 66162 56545 53846
r-832 35 0.161345 35 0.161345 0 0 0
r-90 46 0.495652 46 0.495652 202247 162950 135320
r-129 10 0.466667 10 0.466667 0 0 0
r-647 47 0.388529 47 0.388529 107 123 98
r-892 37 0.315315 37 0.315315 3 1 2
r-670 38 0.193457 38 0.193457 14724 12535 11881
r-280 50 0.506939 50 0.506939 613394 716203 498215
r-894 18 0.366013 18 0.366013 0 0 0
r-85 48 0.496454 48 0.496454 124502 116894 88958
r-278 21 0.466667 21 0.466667 0 0 0
r-919 49 0.462585 49 0.462585 24734 26345 21499
r-926 24 0.48913 24 0.48913 119 153 137
r-194 46 0.463768 46 0.463768 561966 460638 441848
r-492 28 0.0714286 28 0.0714286 0 0 0
r-202 20 0.394737 20 0.394737 0 0 0
r-157 19 0.526316 19 0.526316 1 1 0
r-142 26 0.470769 26 0.470769 327 198 415
r-874 45 0.49899 45 0.49899 183451 147833 129888
r-533 12 0.30303 12 0.30303 0 0 0
r-361 45 0.511111 45 0.511111 64679 70663 52951
r-302 49 0.306122 49 0.306122 1000000 1000000 1000000
r-14 41 0.47561 41 0.47561 90319 76888 68244
r-569 17 0.117647 17 0.117647 0 0 0
r-279 46 0.43285 46 0.43285 1000000 1000000 1000000
r-698 45 0.327273 45 0.327273 1000000 1000000 1000000
r-734 42 0.250871 42 0.250871 0 0 0
r-679 31 0.425806 31 0.425806 9 8 4
r-38 43 0.365449 43 0.365449 1000000 1000000 1000000
r-166 22 0.367965 22 0.367965 0 0 0
r-276 26 0.470769 26 0.470769 5 4 4
r-154 17 0.117647 17 0.117647 0 0 0
r-857 47 0.122109 47 0.122109 710673 833887 597705
r-756 26 0.212308 26 0.212308 46 108 69
r-962 15 0.342857 15 0.342857 0 0 0
r-971 19 0.526316 19 0.526316 4 3 1
r-672 27 0.14245 27 0.14245 0 0 0
r-442 21 0.180952 21 0.180952 0 0 0
r-650 17 0.441176 17 0.441176 7 5 5
r-101 47 0.122109 47 0.122109 0 0 0
r-764 24 0.344203 24 0.344203 0 0 0
r-94 33 0.492424 33 0.492424 807 451 389
r-609 33 0.170455 33 0.170455 0 0 0
r-306 41 0.42439 41 0.42439 64 101 88
r-751 19 0.280702 19 0.280702 11 11 5
r-163 23 0.498024 23 0.498024 1 1 0
r-715 16 0.458333 16 0.458333 4 3 3
r-435 24 0.0833333 24 0.0833333 0 0 0
r-336 31 0.516129 31 0.516129 633 938 627
r-218 12 0.409091 12 0.409091 0 0 0
r-343 13 0.282051 13 0.282051 0 0 0
r-223 35 0.420168 35 0.420168 49 37 38
r-590 40 0.511538 40 0.511538 8962 9092 6231
r-623 43 0.27907 43 0.27907 0 1 0
r-226 43 0.365449 43 0.365449 8 7 10
r-394 50 0.489796 50 0.489796 1000000 1000000 1000000
r-443 34 0.0588235 34 0.0588235 0 0 0
r-319 14 0.263736 14 0.263736 0 0 0
r-506 35 0.329412 35 0.329412 1 1 1
r-539 23 0.442688 23 0.442688 87 98 109
r-678 33 0.511364 33 0.511364 7891 6770 5774
r-183 24 0.228261 24 0.228261 0 0 0
r-447 43 0.33887 43 0.33887 1000000 1000000 1000000
r-290 15 0.419048 15 0.419048 1 0 1
r-73 41 0.290244 41 0.290244 1 0 1
r-732 43 0.245847 43 0.245847 0 0 1
r-710 11 0.509091 11 0.509091 0 0 0
r-440 37 0.429429 37 0.429429 82 51 97
r-558 22 0.484848 22 0.484848 0 1 0
r-418 42 0.437863 42 0.437863 585668 530177 503706
r-755 10 0.533333 10 0.533333 0 0 0
r-359 21 0.257143 21 0.257143 4 7 6
r-822 45 0.454545 45 0.454545 2969 1662 1712
r-810 50 0.392653 50 0.392653 255 100 183
r-254 16 0.325 16 0.325 0 0 0
r-536 22 0.454545 22 0.454545 137 110 70
r-176 14 0.538462 14 0.538462 0 0 0
r-629 16 0.458333 16 0.458333 4 3 2
r-697 20 0.478947 20 0.478947 24 14 20
r-179 40 0.328205 40 0.328205 1 0 0
r-20 29 0.46798 29 0.46798 29 13 21
r-286 40 0.501282 40 0.501282 2124 3160 1780
r-953 31 0.451613 31 0.451613 10 6 8
r-709 24 0.507246 24 0.507246 84 102 44
r-552 39 0.099865 39 0.099865 0 0 0
r-510 29 0.246305 29 0.246305 0 0 0
r-274 37 0.504505 37 0.504505 2222 2065 1563
r-341 17 0.529412 17 0.529412 1 0 1
r-300 39 0.188934 39 0.188934 0 0 0
r-924 11 0.545455 11 0.545455 0 0 0
r-350 29 0.246305 29 0.246305 640 443 619
r-774 39 0.437247 39 0.437247 113619 102661 94886
r-160 29 0.295567 29 0.295567 0 0 0
r-612 37 0.315315 37 0.315315 0 1 0
r-888 31 0.232258 31 0.232258 0 0 0
r-826 19 0.105263 19 0.105263 0 0 0
r-621 33 0.492424 33 0.492424 196 177 206
r-914 16 0.4 16 0.4 3 1 1
r-792 33 0.265152 33 0.265152 2973 3421 2524
r-228 47 0.288622 47 0.288622 1000000 1000000 1000000
r-896 23 0.521739 23 0.521739 13 12 20
r-213 12 0.530303 12 0.530303 0 0 0
r-21 38 0.234708 38 0.234708 64548 61967 55362
r-61 22 0.367965 22 0.367965 0 0 0
r-353 24 0.289855 24 0.289855 129 141 121
r-416 40 0.0974359 40 0.0974359 0 0 0
r-478 15 0.419048 15 0.419048 0 0 0
r-921 14 0.527473 14 0.527473 0 0 0
r-812 30 0.128736 30 0.128736 311 245 137
r-507 28 0.494709 28 0.494709 1292 1117 1082
r-531 13 0.153846 13 0.153846 0 0 0
r-380 39 0.188934 39 0.188934 0 0 0
r-668 40 0.45 40 0.45 2003 1158 1297
r-613 16 0.4 16 0.4 0 0 0
r-814 44 0.241015 44 0.241015 0 0 0
r-586 36 0.512698 36 0.512698 3556 4004 3093
r-25 33 0.503788 33 0.503788 3639 3337 2976
r-158 10 0.533333 10 0.533333 0 0 0
r-494 20 0.336842 20 0.336842 0 0 0
r-690 40 0.466667 40 0.466667 63641 53929 49905
r-377 29 0.133005 29 0.133005 61 87 50
r-83 11 0.327273 11 0.327273 0 0 0
r-241 38 0.512091 38 0.512091 3043 5677 2780
r-384 14 0.362637 14 0.362637 0 0 0
r-981 13 0.384615 13 0.384615 0 0 0
r-866 16 0.4 16 0.4 0 0 0
r-69 13 0.461538 13 0.461538 0 0 0
r-96 22 0.367965 22 0.367965 0 0 0
r-795 37 0.513514 37 0.513514 3042 2781 2379
r-845 22 0.0909091 22 0.0909091 0 0 0
r-991 22 0.415584 22 0.415584 138 79 73
r-125 31 0.0645161 31 0.0645161 0 0 0
r-948 39 0.512821 39 0.512821 6580 7096 5566
r-124 48 0.421986 48 0.421986 1000000 1000000 1000000
r-617 47 0.408881 47 0.408881 322 613 513
r-762 42 0.344948 42 0.344948 585470 676318 509098
r-412 50 0.326531 50 0.326531 18 20 16
r-906 48 0.509752 48 0.509752 224132 242284 176716
r-673 49 0.5 49 0.5 462588 411936 319071
r-426 42 0.470383 42 0.470383 2098 1794 1547
r-951 38 0.422475 38 0.422475 35 21 22
r-964 40 0.184615 40 0.184615 0 0 0
r-512 35 0.393277 35 0.393277 9 9 8
r-852 39 0.0512821 39 0.0512821 0 0 0
r-301 14 0.494505 14 0.494505 0 0 0
r-642 45 0.165657 45 0.165657 0 0 0
r-231 32 0.314516 32 0.314516 11640 12623 11008
r-316 13 0.282051 13 0.282051 0 0 0
r-818 35 0.393277 35 0.393277 10 5 8
r-209 19 0.491228 19 0.491228 0 0 0
r-349 28 0.507937 28 0.507937 975 749 607
r-47 23 0.498024 23 0.498024 6 5 7
r-637 48 0.507092 48 0.507092 660297 737198 510275
r-588 47 0.194265 47 0.194265 0 0 0
r-216 30 0.370115 30 0.370115 4197 3951 3676
r-54 26 0.323077 26 0.323077 478 492 401
r-968 34 0.45098 34 0.45098 25166 21480 20206
r-931 49 0.306122 49 0.306122 1000000 1000000 1000000
r-684 35 0.0571429 35 0.0571429 0 0 0
r-922 10 0.533333 10 0.533333 0 0 0
r-438 32 0.497984 32 0.497984 350 451 425
r-146 24 0.463768 24 0.463768 331 149 153
r-876 28 0.518519 28 0.518519 125 122 68
r-577 24 0.521739 24 0.521739 20 32 28
r-466 28 0.349206 28 0.349206 0 0 0
r-401 35 0.514286 35 0.514286 4949 4749 3829
r-211 29 0.517241 29 0.517241 329 345 366
r-207 24 0.521739 24 0.521739 68 66 34
r-939 23 0.166008 23 0.166008 7 8 3
r-263 15 0.533333 15 0.533333 0 0 0
r-917 48 0.507092 48 0.507092 271357 364702 226275
r-320 16 0.233333 16 0.233333 1 0 1
r-171 49 0.462585 49 0.462585 18377 18848 14411
r-723 10 0.533333 10 0.533333 0 0 0
r-740 12 0.409091 12 0.409091 0 0 0
r-816 33 0.492424 33 0.492424 799 570 542
r-407 20 0.189474 20 0.189474 0 0 0
r-375 21 0.514286 21 0.514286 2 3 4
r-941 49 0.278912 49 0.278912 1000000 1000000 1000000
r-986 45 0.377778 45 0.377778 160 172 97
r-287 11 0.509091 11 0.509091 0 0 0
r-846 47 0.408881 47 0.408881 2548 1566 1833
r-400 23 0.166008 23 0.166008 13 29 20
r-995 48 0.43883 48 0.43883 5253 3330 3413
r-398 18 0.424837 18 0.424837 9 4 4
r-865 42 0.501742 42 0.501742 81892 83020 59467
r-794 26 0.52 26 0.52 107 88 144
r-133 40 0.492308 40 0.492308 42564 36164 32774
r-530 16 0.458333 16 0.458333 0 0 0
r-451 36 0.457143 36 0.457143 259 266 222
r-295 14 0.362637 14 0.362637 0 0 0
r-498 30 0.496552 30 0.496552 2810 2510 2685
r-227 17 0.308824 17 0.308824 1 1 1
r-250 15 0.533333 15 0.533333 0 0 0
r-557 11 0.436364 11 0.436364 0 0 0
r-168 26 0.270769 26 0.270769 0 0 0
r-23 34 0.336898 34 0.336898 31825 26005 27512
r-593 40 0.501282 40 0.501282 5866 5536 4256
r-839 40 0.296154 40 0.296154 1 3 2
r-651 15 0.342857 15 0.342857 0 1 0
r-884 47 0.366327 47 0.366327 1000000 1000000 1000000
r-550 26 0.492308 26 0.492308 8 12 7
r-95 19 0.409357 19 0.409357 0 0 0
r-155 25 0.5 25 0.5 17 13 8
r-645 11 0.181818 11 0.181818 0 0 0
r-120 37 0.315315 37 0.315315 32072 32958 27565
r-420 47 0.388529 47 0.388529 527 398 302
r-308 45 0.377778 45 0.377778 64 24 46
r-699 44 0.443975 44 0.443975 1546 1130 994
r-618 39 0.334683 39 0.334683 2 13 3
r-100 39 0.504723 39 0.504723 8973 8416 5418
r-942 12 0.30303 12 0.30303 0 0 0
r-844 20 0.442105 20 0.442105 0 0 0
r-624 36 0.203175 36 0.203175 10444 25165 10256
r-436 37 0.279279 37 0.279279 0 1 0
r-305 18 0.294118 18 0.294118 1 2 1
r-197 50 0.480816 50 0.480816 75498 58092 48118
r-11 10 0.555556 10 0.555556 0 0 0
r-797 47 0.0425532 47 0.0425532 0 0 0
r-727 26 0.212308 26 0.212308 0 0 0
r-974 49 0.117347 49 0.117347 1000000 1000000 1000000
r-985 41 0.47561 41 0.47561 87904 76124 66705
r-932 33 0.477273 33 0.477273 7413 6214 5974
r-405 36 0.385714 36 0.385714 6 10 5
r-376 49 0.153061 49 0.153061 1000000 1000000 1000000
r-750 35 0.463866 35 0.463866 27480 22250 20918
r-677 29 0.512315 29 0.512315 687 653 605
r-501 49 0.219388 49 0.219388 1 1 0
r-102 24 0.507246 24 0.507246 34 13 15
r-972 33 0.344697 33 0.344697 2 4 1
r-486 29 0.339901 29 0.339901 1487 1332 989
r-636 36 0.107937 36 0.107937 0 0 0
r-718 24 0.15942 24 0.15942 19 4 18
r-240 43 0.41196 43 0.41196 108 125 165
r-833 44 0.494715 44 0.494715 203585 164445 142662
r-132 18 0.111111 18 0.111111 0 0 0
r-735 43 0.172757 43 0.172757 175176 243393 120606
r-487 20 0.521053 20 0.521053 11 10 5
r-777 33 0.265152 33 0.265152 0 0 0
r-793 21 0.32381 21 0.32381 0 0 0
r-277 25 0.28 25 0.28 262 136 193
r-950 50 0.0783673 50 0.0783673 0 0 0
r-780 19 0.45614 19 0.45614 0 0 0
r-643 25 0.48 25 0.48 2 5 3
r-410 17 0.529412 17 0.529412 1 1 1
r-406 38 0.273115 38 0.273115 0 0 1
r-787 24 0.391304 24 0.391304 196 200 135
r-479 25 0.52 25 0.52 66 41 56
r-113 28 0.494709 28 0.494709 1299 1154 944
r-53 40 0.142308 40 0.142308 0 0 0
r-927 44 0.359408 44 0.359408 1000000 1000000 1000000
r-151 46 0.0850242 46 0.0850242 1000000 1000000 1000000
r-731 27 0.262108 27 0.262108 0 0 0
r-338 19 0.51462 19 0.51462 9 19 13
r-126 32 0.120968 32 0.120968 0 0 0
r-433 47 0.227567 47 0.227567 0 0 0
r-30 23 0.474308 23 0.474308 47 59 36
r-84 26 0.369231 26 0.369231 334 273 188
r-721 31 0.36129 31 0.36129 0 0 0
r-386 18 0.111111 18 0.111111 0 0 0
r-342 32 0.120968 32 0.120968 177 351 96
r-82 49 0.510204 49 0.510204 238649 241269 165858
r-87 44 0.383721 44 0.383721 1000000 1000000 896420
r-397 48 0.31117 48 0.31117 10 20 6
r-425 50 0.0783673 50 0.0783673 0 0 0
r-285 20 0.268421 20 0.268421 0 0 0
r-238 19 0.409357 19 0.409357 37 35 33
r-829 34 0.114082 34 0.114082 0 0 0
r-122 38 0.273115 38 0.273115 0 0 0
r-599 46 0.124638 46 0.124638 0 0 0
r-499 26 0.270769 26 0.270769 118 121 100
r-714 37 0.279279 37 0.279279 54662 55385 46056
r-503 29 0.133005 29 0.133005 0 0 0
r-455 38 0.462304 38 0.462304 874 1068 886
r-978 22 0.484848 22 0.484848 46 17 20
r-516 32 0.483871 32 0.483871 112 86 73
r-161 19 0.409357 19 0.409357 34 30 29
r-328 29 0.512315 29 0.512315 67 71 84
r-545 29 0.37931 29 0.37931 1671 1834 1497
r-378 28 0.137566 28 0.137566 120 81 92
r-105 40 0.430769 40 0.430769 312941 320142 268513
r-789 29 0.295567 29 0.295567 1402 1426 1187
r-369 29 0.133005 29 0.133005 0 0 0
r-145 31 0.232258 31 0.232258 0 0 0
r-655 39 0.415655 39 0.415655 293317 276093 244635
r-671 25 0.38 25 0.38 227 237 191
r-351 21 0.0952381 21 0.0952381 0 0 0
r-632 29 0.133005 29 0.133005 0 0 0
r-327 49 0.25 49 0.25 1 1 0
r-91 27 0.262108 27 0.262108 0 0 0
r-220 40 0.296154 40 0.296154 307646 337838 250122
r-476 32 0.175403 32 0.175403 0 0 0
r-928 31 0.27957 31 0.27957 0 0 0
r-414 42 0.214866 42 0.214866 57016 104380 50127
r-528 20 0.478947 20 0.478947 1 0 0
r-381 16 0.525 16 0.525 1 1 1
r-778 49 0.433673 49 0.433673 2207 1894 1566
r-886 47 0.492137 47 0.492137 749404 670022 586119
r-523 32 0.514113 32 0.514113 311 423 190
r-872 36 0.474603 36 0.474603 250 247 194
r-37 31 0.490323 31 0.490323 2678 2166 1959
r-514 28 0.349206 28 0.349206 1165 901 890
r-471 34 0.508021 34 0.508021 670 1210 718
r-362 28 0.253968 28 0.253968 100 76 136
r-661 33 0.170455 33 0.170455 1808 1907 1727
r-313 25 0.52 25 0.52 66 67 90
r-944 50 0.489796 50 0.489796 152396 155473 109260
r-383 11 0.181818 11 0.181818 0 0 0
r-357 17 0.308824 17 0.308824 2 4 2
r-575 46 0.371981 46 0.371981 1000000 1000000 1000000
r-782 48 0.283688 48 0.283688 1000000 1000000 1000000
r-134 31 0.180645 31 0.180645 0 0 0
r-456 13 0.461538 13 0.461538 1 0 0
r-578 27 0.358974 27 0.358974 0 0 0
r-695 25 0.28 25 0.28 0 0 0
r-153 19 0.350877 19 0.350877 10 5 7
r-875 11 0.509091 11 0.509091 0 0 0
r-707 19 0.526316 19 0.526316 6 7 3
r-801 20 0.394737 20 0.394737 18 8 13
r-93 48 0.283688 48 0.283688 1000000 1000000 1000000
r-769 22 0.484848 22 0.484848 3 3 3
r-923 14 0.43956 14 0.43956 0 0 0
r-849 20 0.336842 20 0.336842 0 0 0
r-813 16 0.325 16 0.325 0 0 0
r-52 25 0.153333 25 0.153333 0 0 0
r-115 41 0.42439 41 0.42439 544 507 466
r-508 35 0.252101 35 0.252101 20488 19634 17942
r-969 25 0.333333 25 0.333333 311 193 218
r-311 44 0.332981 44 0.332981 1000000 1000000 1000000
r-804 49 0.079932 49 0.079932 0 0 0
r-574 30 0.45977 30 0.45977 30 29 25
r-580 31 0.425806 31 0.425806 4 7 6
r-658 36 0.488889 36 0.488889 279 391 217
r-891 12 0.530303 12 0.530303 0 0 0
r-996 39 0.22942 39 0.22942 133703 181774 125005
r-59 45 0.268687 45 0.268687 1000000 1000000 1000000
r-156 45 0.438384 45 0.438384 1000000 995040 866215
r-500 19 0.350877 19 0.350877 27 18 15
r-660 23 0.403162 23 0.403162 0 0 0
r-204 31 0.490323 31 0.490323 81 34 53
r-858 38 0.14936 38 0.14936 0 0 0
r-64 28 0.518519 28 0.518519 148 104 75
r-879 41 0.47561 41 0.47561 141396 111215 107675
r-596 41 0.487805 41 0.487805 3217 2605 2424
r-882 18 0.424837 18 0.424837 8 10 10
r-663 32 0.465726 32 0.465726 14711 11650 11086
r-423 13 0.384615 13 0.384615 0 0 0
r-388 37 0.504505 37 0.504505 12184 11008 9459
r-622 38 0.341394 38 0.341394 101324 94033 84830
r-979 19 0.45614 19 0.45614 0 0 0
r-987 32 0.508065 32 0.508065 400 404 251
r-959 18 0.20915 18 0.20915 0 0 0
r-248 50 0.480816 50 0.480816 1000000 1000000 1000000
r-649 23 0.474308 23 0.474308 2 1 0
r-610 45 0.511111 45 0.511111 66546 75716 48760
r-50 23 0.498024 23 0.498024 171 79 77
r-352 47 0.388529 47 0.388529 1000000 1000000 1000000
r-463 40 0.357692 40 0.357692 4 2 2
r-104 46 0.321739 46 0.321739 1000000 1000000 1000000
r-15 10 0.2 10 0.2 0 0 0
r-224 23 0.474308 23 0.474308 0 2 1
r-117 35 0.110924 35 0.110924 0 0 0
r-391 11 0.436364 11 0.436364 0 0 0
r-491 46 0.43285 46 0.43285 1433 1398 1147
r-785 19 0.280702 19 0.280702 0 0 0
r-371 44 0.473573 44 0.473573 243983 204960 174086
r-379 17 0.308824 17 0.308824 0 0 0
r-446 15 0.419048 15 0.419048 0 0 0
r-71 27 0.31339 27 0.31339 345 391 273
r-464 25 0.513333 25 0.513333 7 15 10
r-807 50 0.480816 50 0.480816 121252 85150 75092
r-373 43 0.365449 43 0.365449 56 55 26
r-98 30 0.128736 30 0.128736 7758 4249 5611
r-912 14 0.263736 14 0.263736 0 0 0
r-57 47 0.0425532 47 0.0425532 0 0 0
r-271 44 0.332981 44 0.332981 12 7 16
r-257 24 0.463768 24 0.463768 72 55 96
r-761 27 0.39886 27 0.39886 0 0 0
r-753 44 0.5074 44 0.5074 36341 38806 29160
r-356 30 0.514943 30 0.514943 259 401 326
r-215 23 0.166008 23 0.166008 0 0 0
r-739 37 0.279279 37 0.279279 0 1 0
r-345 27 0.205128 27 0.205128 186 175 161
r-78 30 0.45977 30 0.45977 41 29 17
r-217 47 0.408881 47 0.408881 1000000 1000000 1000000
r-334 40 0.328205 40 0.328205 253011 305873 220250
r-659 20 0.336842 20 0.336842 12 16 9
r-444 32 0.352823 32 0.352823 7250 6845 6318
r-40 26 0.212308 26 0.212308 0 0 0
r-562 26 0.147692 26 0.147692 28 27 23
r-88 26 0.409231 26 0.409231 791 601 680
r-127 35 0.420168 35 0.420168 49 39 41
r-521 48 0.382979 48 0.382979 276 294 238
r-607 45 0.490909 45 0.490909 289428 285152 207603
r-522 34 0.165775 34 0.165775 2603 2962 2105
r-390 48 0.403369 48 0.403369 1000000 1000000 1000000
r-899 18 0.20915 18 0.20915 0 0 0
r-893 28 0.137566 28 0.137566 538 393 249
r-861 34 0.427807 34 0.427807 26 35 37
r-299 33 0.344697 33 0.344697 0 1 0
r-771 21 0.428571 21 0.428571 43 41 34
r-135 32 0.225806 32 0.225806 0 0 0
r-297 34 0.486631 34 0.486631 12946 12684 10007
r-121 16 0.4 16 0.4 2 1 1
r-9 13 0.384615 13 0.384615 0 0 0
r-27 17 0.382353 17 0.382353 0 0 0
r-242 27 0.262108 27 0.262108 0 0 0
r-111 20 0.268421 20 0.268421 0 0 0
r-880 21 0.514286 21 0.514286 5 4 8
r-26 42 0.250871 42 0.250871 0 0 1
