instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-291 35 0.862185 35 0.862185 197217922 254472649 173912566
r-283 30 0.0712644 30 0.0712644 100091 181834 94458
r-464 22 0.125541 22 0.125541 42314 72617 45469
r-124 23 0.944664 23 0.944664 286 276 300
r-102 40 0.383333 40 0.383333 -1 -1 -1
r-899 37 0.642643 37 0.642643 1693745954 2040699181 1545009667
r-851 16 0.558333 16 0.558333 22972 21969 19898
r-281 16 0.558333 16 0.558333 27297 28418 23742
r-739 28 0.425926 28 0.425926 38405584 42557392 34457351
r-144 16 0.466667 16 0.466667 25600 30372 22512
r-920 34 0.196078 34 0.196078 490950953 668568609 457766551
r-302 28 0.645503 28 0.645503 24539635 29945919 22704021
r-924 18 0.562092 18 0.562092 54998 46348 45579
r-881 15 0.247619 15 0.247619 3957 5535 3388
r-501 15 0.390476 15 0.390476 20147 20106 17030
r-436 38 0.83926 38 0.83926 1488966396 2640020639 1328332016
r-824 20 0.0315789 20 0.0315789 167 1215 168
r-696 40 0.784615 40 0.784615 -1 -1 -1
r-910 24 0.503623 24 0.503623 2113399 1957276 1905022
r-867 20 0.505263 20 0.505263 309820 262565 275663
r-299 19 0.333333 19 0.333333 267928 278964 234758
r-804 18 0.699346 18 0.699346 83508 73679 79987
r-886 27 0.948718 27 0.948718 -1 10318683 -1
r-51 28 0.177249 28 0.177249 3523192 4573115 2661171
r-305 38 0.773826 38 0.773826 -1 -1 -1
r-921 31 0.941935 31 0.941935 4697949 45301529 4727600
r-951 25 0.77 25 0.77 2554236 3193427 2353224
r-744 18 0.908497 18 0.908497 806 1043 792
r-544 15 0.6 15 0.6 8398 11799 7634
r-680 26 0.0276923 26 0.0276923 2434 1143 682
r-139 31 0.539785 31 0.539785 97001303 96779970 86631035
r-182 25 0.33 25 0.33 3453528 5429587 3239837
