instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-418 18 0.771242 18 0.771242 10544 18383 9659
r-653 28 0.156085 28 0.156085 2204591 8462247 1954389
r-19 25 0.743333 25 0.743333 740985 598164 669620
r-591 32 0.816532 32 0.816532 20114009 27159800 16858040
r-845 17 0.654412 17 0.654412 12574 14995 11064
r-643 18 0.333333 18 0.333333 27119 27998 21619
r-822 21 0.92381 21 0.92381 340375 41423 143394
r-656 22 0.818182 22 0.818182 114389 123397 121196
r-574 22 0.597403 22 0.597403 274265 342969 239553
r-883 20 0.863158 20 0.863158 2879 5528 2710
r-522 15 0.533333 15 0.533333 6877 7412 6134
r-569 24 0.887681 24 0.887681 32208 37437 35927
r-269 34 0.0427807 34 0.0427807 929687799 8351942109 514460609
r-339 24 0.666667 24 0.666667 664461 916630 556207
r-398 19 0.298246 19 0.298246 31030 32526 27675
r-786 39 0.0161943 39 0.0161943 189690375 -1 -1
r-866 29 0.642857 29 0.642857 11539269 11756113 10021835
r-368 33 0.140152 33 0.140152 40479224 62032134 31382558
r-414 26 0.904615 26 0.904615 30400 52314 28607
r-969 40 0.473077 40 0.473077 -1 -1 -1
r-100 22 0.480519 22 0.480519 252680 190214 223575
r-331 25 0.173333 25 0.173333 273745 410840 249079
r-162 16 0.8 16 0.8 5431 5288 6908
r-870 40 0.344872 40 0.344872 -1 -1 -1
r-407 19 0.0467836 19 0.0467836 256 1753804 192
r-266 27 0.179487 27 0.179487 1359279 1035764 1229686
r-404 27 0.649573 27 0.649573 4425849 5393595 3600689
r-618 28 0.992063 28 0.992063 362 362 362
r-222 26 0.230769 26 0.230769 937883 1544052 733785
r-470 16 0.391667 16 0.391667 506 9649 417
r-607 25 0.786667 25 0.786667 435105 981813 405962
r-775 27 0.165242 27 0.165242 482563 571069 390758
r-46 22 0.411255 22 0.411255 281663 400464 252422
r-549 40 0.510256 40 0.510256 -1 -1 -1
r-372 34 0.754011 34 0.754011 112749305 204418727 96411989
r-790 30 0.701149 30 0.701149 25505363 24537196 23353241
r-966 20 0.326316 20 0.326316 35503 55097 27387
r-686 19 0.368421 19 0.368421 57414 52119 49223
r-401 25 0.603333 25 0.603333 2023953 2339340 1807997
r-130 24 0.648551 24 0.648551 1271122 1148730 1009170
r-9 35 0.396639 35 0.396639 162424283 208486036 140643412
r-149 29 0.79064 29 0.79064 2971413 7989218 2583974
r-385 30 0.783908 30 0.783908 4520222 8170659 3386430
r-463 39 0.734143 39 0.734143 -1 -1 -1
r-484 16 0.675 16 0.675 7161 5842 5637
r-217 26 0.0646154 26 0.0646154 498162 7353687 1618733
r-373 22 0.922078 22 0.922078 2195825 34135 2090246
r-817 23 0.213439 23 0.213439 115809 101100 68132
r-892 15 0.67619 15 0.67619 5257 5792 4493
r-504 28 0.941799 28 0.941799 12856 480186 12251
r-44 33 0.477273 33 0.477273 96241483 93825034 89000102
r-742 23 0.142292 23 0.142292 44471 47029 28698
r-540 20 0.868421 20 0.868421 19270 21243 10619
r-676 29 0.815271 29 0.815271 2407499 4617470 2247094
r-461 26 0.387692 26 0.387692 3078313 2483380 2782758
r-488 33 0.00189394 33 0.00189394 563 563 563
r-852 24 0.173913 24 0.173913 155838 372592 154825
r-956 25 0.973333 25 0.973333 4244 3246 2458
r-942 20 0.0736842 20 0.0736842 21620 54848 30700
r-108 21 0.990476 21 0.990476 216 216 216
r-932 23 0.758893 23 0.758893 289403 385096 239630
r-952 16 0.466667 16 0.466667 16876 13653 14408
r-928 15 0.295238 15 0.295238 4709 2991 3927
r-617 20 0.8 20 0.8 31065 48075 29664
r-212 26 0.0615385 26 0.0615385 28071221 36275 27522721
r-232 18 0.385621 18 0.385621 24243 20102 21589
r-70 21 0.490476 21 0.490476 104603 71341 98789
r-21 38 0.926031 38 0.926031 10039861 7555570 9067166
r-256 16 0.966667 16 0.966667 344 103 347
r-355 21 0.790476 21 0.790476 54759 80414 53604
r-559 37 0.551051 37 0.551051 635977970 793230544 589173926
r-61 21 0.561905 21 0.561905 258713 189879 236751
r-379 31 0.608602 31 0.608602 39152942 38034906 34847173
r-809 31 0.589247 31 0.589247 38368613 57011828 34292198
r-313 38 0.549075 38 0.549075 -1 -1 -1
r-666 15 0.228571 15 0.228571 3090 3646 2622
r-207 23 0.41502 23 0.41502 749235 497290 628957
r-249 18 0.0784314 18 0.0784314 2096242 132317 1902834
r-645 26 0.6 26 0.6 2328360 2837020 1995290
r-602 24 0.0181159 24 0.0181159 2255 228 2259
r-449 15 0.885714 15 0.885714 614 463 602
r-483 26 0.489231 26 0.489231 3430607 2248897 3181237
r-563 35 0.968067 35 0.968067 1629359 -1 -1
r-677 33 0.125 33 0.125 10076797 7333460 8650478
r-312 34 0.777184 34 0.777184 22909537 37106875 16440698
r-54 22 0.575758 22 0.575758 447710 466234 388569
r-999 37 0.692192 37 0.692192 613505312 802430832 523265555
r-223 15 0.428571 15 0.428571 2755 4143 2395
r-93 34 0.320856 34 0.320856 161466630 204312227 136311835
r-758 33 0.647727 33 0.647727 69200894 77082198 58787233
r-105 33 0.195076 33 0.195076 43971394 51324251 36915833
r-23 23 0.335968 23 0.335968 516344 440097 466726
r-759 21 0.214286 21 0.214286 52994 48466 45665
r-5 30 0.0988506 30 0.0988506 2648982 2451496 2456437
r-918 28 0.484127 28 0.484127 5095372 7857986 4419845
r-434 22 0.982684 22 0.982684 205 205 205
r-357 19 1 19 1 209 209 209
r-467 21 0.238095 21 0.238095 91396 86062 74876
r-720 35 0.211765 35 0.211765 241817624 226306516 212401863
r-988 18 0.228758 18 0.228758 8500 16190 7233
r-588 15 0.428571 15 0.428571 6814 9122 6526
r-442 15 0.4 15 0.4 12698 13058 10580
r-566 35 0.62521 35 0.62521 226891479 226322227 203079684
r-658 18 0.640523 18 0.640523 32966 40779 28429
r-68 18 0.960784 18 0.960784 7612 378783418 86805447
r-747 34 0.483066 34 0.483066 128472618 111956888 115954860
r-116 32 0.0302419 32 0.0302419 1437 949 -1
r-349 25 0.476667 25 0.476667 1113285 3192683 1018010
r-3 20 0.926316 20 0.926316 10631 1104903 9736
r-662 39 0.623482 39 0.623482 -1 -1 -1
r-706 20 0.705263 20 0.705263 70584 65287 62742
r-380 31 0.683871 31 0.683871 34856314 24215001 32374680
r-667 24 0.34058 24 0.34058 755470 755680 640295
r-333 33 0.522727 33 0.522727 89501251 133508989 83915838
r-541 35 0.85042 35 0.85042 97546316 117388624 94175817
r-934 19 0.666667 19 0.666667 31762 47636 25615
r-161 35 0.620168 35 0.620168 221633403 253247323 195626077
r-24 26 0.353846 26 0.353846 3404470 3993038 3043786
r-547 26 0.209231 26 0.209231 756019 913175 553278
r-639 27 0.230769 27 0.230769 2732067 3066882 2459036
r-96 20 0.915789 20 0.915789 9542 580828 36215
r-282 29 0.495074 29 0.495074 12133796 17620008 10920214
r-855 28 0.0873016 28 0.0873016 72239 39625 65114
r-936 33 0.268939 33 0.268939 83577117 79396166 67747416
r-497 36 0.17619 36 0.17619 172819411 134533231 158307622
r-111 38 0.863442 38 0.863442 768717908 373587438 547786855
r-104 37 0.57958 37 0.57958 488362652 545388797 449956109
r-492 38 0.190612 38 0.190612 311883252 235283443 272675746
r-700 23 0.774704 23 0.774704 261335 373806 274120
r-612 38 0.475107 38 0.475107 -1 -1 532130856
r-360 22 0.614719 22 0.614719 386310 387379 340624
r-984 22 0.471861 22 0.471861 236503 270847 217757
r-495 36 0.0047619 36 0.0047619 15497 -1 -1
r-150 39 0.59919 39 0.59919 -1 -1 -1
r-578 28 0.388889 28 0.388889 6936059 16351324 6148488
r-635 27 0.233618 27 0.233618 1866427 1855079 1623483
r-548 32 0.655242 32 0.655242 76771046 68900998 71262516
r-764 36 0.863492 36 0.863492 73573650 66562940 64818743
r-6 22 0.264069 22 0.264069 222395 335910 184635
r-177 18 0.24183 18 0.24183 14344 19065 13075
r-908 36 0.780952 36 0.780952 247173345 252112040 214422222
r-322 35 0.0554622 35 0.0554622 15472740 4952130 12709732
r-155 28 0.444444 28 0.444444 10944604 11512358 10195318
r-89 25 0.403333 25 0.403333 2267476 3501512 1961593
r-698 20 0.315789 20 0.315789 86631 57397 68908
r-818 23 0.72332 23 0.72332 240826 467059 200730
r-882 21 1 21 1 252 252 252
r-613 31 0.464516 31 0.464516 27006295 22364446 23796802
r-746 37 0.111111 37 0.111111 40546589 38159614 32681447
r-803 22 0.337662 22 0.337662 201640 138852 158900
r-614 40 0.973077 40 0.973077 3152579 -1 148472
r-57 34 0.474153 34 0.474153 121821078 142796443 113574458
r-140 27 0.159544 27 0.159544 584692 929056 400274
r-237 26 0.172308 26 0.172308 382101 643977 340911
r-985 27 0.538462 27 0.538462 6978122 4850250 6155785
r-238 35 0.919328 35 0.919328 9384394 18637791 7430673
r-813 15 0.895238 15 0.895238 11165 3808 4309
r-337 22 0.857143 22 0.857143 9251 27755 7053
r-525 20 0.515789 20 0.515789 59791 65004 50555
r-60 33 0.541667 33 0.541667 78898286 90200386 71703198
r-58 24 0.731884 24 0.731884 759689 928779 690050
r-664 38 0.854908 38 0.854908 326856475 1438446218 278058853
r-733 33 0.617424 33 0.617424 89096669 59293330 77800013
r-277 19 0.368421 19 0.368421 76101 72846 65530
r-340 15 0.542857 15 0.542857 1571 1483 1674
r-880 29 0.463054 29 0.463054 18630601 19759296 16919720
r-671 38 0.492176 38 0.492176 -1 -1 -1
r-69 15 0.133333 15 0.133333 397 362 314
r-718 23 0.758893 23 0.758893 247147 460132 259185
r-521 37 0.62012 37 0.62012 549545360 459730134 475778530
r-285 17 0.00735294 17 0.00735294 155 155 155
r-81 25 0.96 25 0.96 1262606430 131750 1262606409
r-114 17 0.647059 17 0.647059 12521 13420 11013
r-715 36 0.309524 36 0.309524 273597862 418533664 229885260
r-200 23 0.640316 23 0.640316 266514 331402 208269
r-343 36 0.807937 36 0.807937 299014663 265224394 273294477
r-649 39 0.506073 39 0.506073 -1 -1 -1
r-987 32 0.546371 32 0.546371 70148691 57882773 65096760
r-170 26 0.612308 26 0.612308 3460283 3646100 2959436
r-707 23 0.972332 23 0.972332 -1 1044 -1
r-395 37 0.312312 37 0.312312 560034889 416016871 493553847
r-647 39 0.740891 39 0.740891 -1 -1 -1
r-191 35 0.302521 35 0.302521 190903002 246592504 170989558
r-815 15 0.904762 15 0.904762 176670 39718 132543
r-453 25 0.51 25 0.51 1524083 3087752 1235596
r-311 16 0.183333 16 0.183333 3137 1431 2434
r-939 38 0.588905 38 0.588905 -1 -1 -1
r-745 34 0.493761 34 0.493761 111580854 157543799 101560413
r-748 38 0.869132 38 0.869132 498485880 913296416 431363346
r-523 25 0.593333 25 0.593333 1580821 1977299 1383417
r-38 18 0.0130719 18 0.0130719 161 156 162
r-755 26 0.990769 26 0.990769 311 311 311
r-631 17 0.838235 17 0.838235 3532 3764 3149
r-604 20 0.573684 20 0.573684 155312 169310 140057
r-827 26 0.538462 26 0.538462 1272254 1992175 1153674
r-513 20 0.757895 20 0.757895 31771 32429 23921
r-306 37 0.704204 37 0.704204 344858056 414533069 300514500
r-431 28 0.195767 28 0.195767 3761808 4733965 3131697
r-628 19 0.134503 19 0.134503 21564 9791 18984
r-219 33 0.373106 33 0.373106 86028330 84471361 72448035
r-475 15 0.866667 15 0.866667 238 286 238
r-878 29 0.778325 29 0.778325 6925468 3381122 6217738
r-626 29 0 29 0 464 464 464
r-887 18 0.908497 18 0.908497 66048 16685 54629
r-690 31 0.778495 31 0.778495 7945824 17747490 6814832
r-859 33 0.829545 33 0.829545 27566347 56349275 26902343
r-164 16 0.866667 16 0.866667 5403 7350 4659
r-79 31 0.0537634 31 0.0537634 929176 7856213 638826
r-159 20 0.647368 20 0.647368 53854 93155 42243
r-907 23 0.525692 23 0.525692 448119 763467 421309
r-750 35 0.102521 35 0.102521 5668757 10131427 5274890
r-594 39 0.892038 39 0.892038 136464153 319376145 109601097
r-512 20 0.931579 20 0.931579 21051 3675411 715234
r-672 40 0.435897 40 0.435897 -1 -1 -1
r-196 33 0.268939 33 0.268939 44693743 64108616 42000316
r-754 30 0.806897 30 0.806897 6300702 15556527 5364453
r-253 29 0.0935961 29 0.0935961 214753 840809 183760
r-763 32 0.467742 32 0.467742 58607390 54600222 53725538
r-173 31 0.055914 31 0.055914 6487 28758 5841
r-120 40 0.553846 40 0.553846 -1 -1 -1
r-202 26 0.972308 26 0.972308 1030 1022 1030
r-147 17 0.25 17 0.25 4822 5437 4564
r-480 20 0.915789 20 0.915789 75009 181733 74486
r-424 31 0.836559 31 0.836559 7553105 7120362 7637963
r-962 19 0.298246 19 0.298246 36670 36652 31513
r-151 29 0.0541872 29 0.0541872 1267872 1322116 711134
r-905 28 0.0952381 28 0.0952381 151278 224740 141212
r-435 39 0.407557 39 0.407557 -1 -1 -1
r-564 15 0.552381 15 0.552381 4333 4776 3985
r-636 27 0.487179 27 0.487179 6790792 4278336 6097540
r-209 40 0.605128 40 0.605128 -1 -1 -1
r-365 23 0.505929 23 0.505929 561028 674211 514072
r-103 16 0.475 16 0.475 12043 13474 11389
r-965 23 0.355731 23 0.355731 729821 1081171 634312
r-460 31 0.922581 31 0.922581 384407 204118 295266
r-440 28 0.822751 28 0.822751 6132954 4078581 5030286
r-862 27 0.854701 27 0.854701 238682 312624 198343
r-535 37 0.0135135 37 0.0135135 480 472 485
r-986 17 0.382353 17 0.382353 10304 27383 9452
r-871 38 0.541963 38 0.541963 -1 -1 -1
r-703 21 0.17619 21 0.17619 23045 35724 20124
r-427 24 0.0615942 24 0.0615942 30434 2626100 24706
r-267 25 0.38 25 0.38 727413 863089 595700
r-500 30 0.466667 30 0.466667 20800260 25732450 19221033
r-624 19 0.450292 19 0.450292 58506 33182 50894
r-760 38 0.119488 38 0.119488 100580178 283446323 119368327
r-198 32 0.439516 32 0.439516 52590704 21953932 46859359
r-260 36 0.742857 36 0.742857 180846018 245947404 138128533
r-820 31 0.593548 31 0.593548 20200379 29784074 17849641
r-396 16 0.616667 16 0.616667 18716 29340 15883
r-27 16 0.575 16 0.575 6901 3509 5432
r-768 24 0.326087 24 0.326087 789207 873680 644706
r-334 31 0.778495 31 0.778495 31415821 53294074 29694884
r-665 18 0.738562 18 0.738562 8868 15616 7675
r-955 35 0.618487 35 0.618487 185973331 154292809 163724540
r-73 19 0.754386 19 0.754386 43586 30538 36799
r-364 20 0.315789 20 0.315789 50974 73515 35852
r-681 34 0.301248 34 0.301248 61595463 123556168 47393755
r-511 21 0.747619 21 0.747619 174338 118992 161166
r-490 37 0.728228 37 0.728228 631703953 584804277 585422151
r-791 19 0.807018 19 0.807018 20694 28345 17209
r-477 16 0.216667 16 0.216667 5712 4950 5000
r-947 17 0.0588235 17 0.0588235 441 6743 284
r-596 24 0.210145 24 0.210145 363505 529669 318221
r-10 31 0.593548 31 0.593548 39034232 47152446 34810718
r-565 33 0.299242 33 0.299242 101728874 90853784 94974711
r-839 28 0.875661 28 0.875661 1044998 354615 918884
r-805 21 0.952381 21 0.952381 1262611502 473481382 1262609878
r-410 30 0.257471 30 0.257471 14495428 18767207 10795454
r-615 40 0.478205 40 0.478205 -1 -1 -1
r-971 17 0.176471 17 0.176471 4411 6251 3261
r-684 17 0.992647 17 0.992647 155 155 155
r-937 20 0.0789474 20 0.0789474 3836 5728 3544
r-128 37 0.112613 37 0.112613 42786045 34037011 37586542
r-473 34 0.233512 34 0.233512 83081351 62784643 62142296
r-165 25 0.396667 25 0.396667 2150125 1326935 1920011
r-329 39 0.991903 39 0.991903 623 623 623
r-86 35 0.744538 35 0.744538 246835212 235308333 225313403
r-110 35 0.319328 35 0.319328 300187045 334047005 242433163
r-876 22 0.251082 22 0.251082 143776 139873 126690
r-152 39 0.526316 39 0.526316 -1 -1 -1
r-799 22 0.640693 22 0.640693 294097 254616 246401
r-717 28 0.84127 28 0.84127 1937220 1383230 1692590
r-205 26 0.618462 26 0.618462 3175212 3674828 2883045
r-860 22 0.121212 22 0.121212 130890 211493 84251
r-445 37 0.285285 37 0.285285 555246197 577591670 484706963
r-788 38 0.0369844 38 0.0369844 -1 -1 -1
r-592 22 0.688312 22 0.688312 216062 204458 160991
r-90 30 0.48046 30 0.48046 25645604 25305594 23229062
r-807 16 0.383333 16 0.383333 10935 9124 9399
r-861 16 0.475 16 0.475 3382 5376 3082
r-637 16 0.116667 16 0.116667 266 253 249
r-687 33 0 33 0 594 594 594
r-292 27 0.034188 27 0.034188 -1 391903 -1
r-262 30 0.372414 30 0.372414 19722151 29615925 16931139
r-806 15 0.685714 15 0.685714 6834 10913 6356
r-203 40 0.784615 40 0.784615 -1 -1 -1
r-225 28 0.592593 28 0.592593 10133245 11520259 9440881
r-752 27 0.552707 27 0.552707 4276500 4462915 3888700
r-943 31 0.787097 31 0.787097 12767537 13795117 9575204
r-789 21 0.87619 21 0.87619 4351 1589 4100
r-961 35 0.376471 35 0.376471 224118393 216467186 190468037
r-119 30 0.190805 30 0.190805 7540616 7073942 6949172
r-516 33 0.363636 33 0.363636 57460101 95480945 49796406
r-409 36 0.230159 36 0.230159 110850023 290293373 85847315
r-737 33 0.0549242 33 0.0549242 803962 2023054 649110
r-531 21 0.233333 21 0.233333 117558 124631 95752
r-274 24 0.818841 24 0.818841 91559 93525 78645
r-275 17 0.786765 17 0.786765 5995 4076 5641
r-261 20 0.473684 20 0.473684 60240 68010 52718
r-378 33 0.4375 33 0.4375 80179552 62019663 75254097
r-526 40 0.635897 40 0.635897 -1 -1 -1
r-229 37 0.951952 37 0.951952 6903058 -1 -1
r-600 39 0.377868 39 0.377868 -1 -1 -1
r-819 28 0.84127 28 0.84127 1002214 1851504 919069
r-524 36 0.0619048 36 0.0619048 10312198 96325520 10277988
r-909 35 0.354622 35 0.354622 187714922 216029130 164200825
r-825 28 0.275132 28 0.275132 4516389 5028705 3661475
r-922 23 0.150198 23 0.150198 214969 120092 190411
r-976 35 0.226891 35 0.226891 110814783 179669246 90224338
r-968 30 0.165517 30 0.165517 6299265 9177101 5256502
r-792 33 0.0492424 33 0.0492424 17612071 1296490 12097888
r-462 23 0.525692 23 0.525692 879617 702727 802684
r-756 26 0.304615 26 0.304615 1494990 2011046 1177951
r-35 39 0.240216 39 0.240216 -1 -1 -1
r-582 25 0.436667 25 0.436667 2204146 2060704 1975878
r-761 21 0.490476 21 0.490476 386966 326548 351849
r-780 23 0.225296 23 0.225296 300543 349023 315195
r-243 40 0.182051 40 0.182051 -1 -1 -1
r-749 24 0.605072 24 0.605072 576415 1479999 496826
r-195 17 0.830882 17 0.830882 1411 1728 964
r-912 38 0.675676 38 0.675676 489760471 970206359 454838497
r-946 33 0.0227273 33 0.0227273 -1 -1 -1
r-450 36 0.21746 36 0.21746 181091008 290119775 159289140
r-479 27 0.00569801 27 0.00569801 357 357 357
r-534 23 0.426877 23 0.426877 594216 479030 500696
r-832 32 0.927419 32 0.927419 791180 1253417 801815
r-914 19 0.859649 19 0.859649 9127 6510 10650
r-634 32 0.106855 32 0.106855 955686 1255441 901495
r-494 35 0.357983 35 0.357983 289039773 214798332 249056762
r-528 15 0.838095 15 0.838095 2780 4263 2641
r-833 39 0.321188 39 0.321188 -1 -1 -1
r-846 34 0.0909091 34 0.0909091 5923926 21054063 5557639
r-184 25 0.373333 25 0.373333 1642516 1333755 1236237
r-286 19 0.859649 19 0.859649 35755 21791 22319
r-271 28 0.925926 28 0.925926 6492788 10004717 5305354
r-641 19 0.888889 19 0.888889 6840 2272 5911
r-167 27 0.706553 27 0.706553 4373100 5806710 3945331
r-446 31 0.8 31 0.8 11259359 18018023 11349791
r-92 32 0.52621 32 0.52621 65853337 100620765 60230981
r-957 31 0.797849 31 0.797849 22175386 22367885 20328494
r-125 32 0.659274 32 0.659274 56707535 72317403 51089566
r-546 21 0.3 21 0.3 111318 134384 81693
r-137 34 0.848485 34 0.848485 58227682 40964216 44576367
r-927 35 0.571429 35 0.571429 174474151 259904480 163057772
r-610 26 0.92 26 0.92 54280 523910 52449
r-95 27 0.156695 27 0.156695 2207920 2218148 1970117
r-175 16 0.1 16 0.1 575 422 556
r-778 17 0.0808824 17 0.0808824 11562 57187 11538
r-158 38 0.852063 38 0.852063 345811823 720201500 288713525
r-688 27 0.726496 27 0.726496 7590154 5884085 6805264
r-215 21 0.552381 21 0.552381 266435 210533 232985
r-622 29 0.349754 29 0.349754 14318895 14946970 12509499
r-996 20 0.384211 20 0.384211 158187 168615 145544
r-911 24 0.786232 24 0.786232 777902 999614 594743
r-953 27 0.122507 27 0.122507 198924 503923 184586
r-558 15 0.428571 15 0.428571 3799 4799 3097
r-550 27 0.0626781 27 0.0626781 87013 75599 54879
r-990 28 0.984127 28 0.984127 330 1778 331
r-929 38 0.512091 38 0.512091 -1 -1 -1
r-258 22 0.316017 22 0.316017 291812 146620 261819
r-80 17 0.338235 17 0.338235 12783 15388 8154
r-194 17 0.279412 17 0.279412 22746 22746 18114
r-419 36 0.834921 36 0.834921 349843941 385750847 328877581
r-917 23 0.608696 23 0.608696 775764 967043 639748
r-660 31 0.703226 31 0.703226 36568919 45639402 32447369
r-8 26 0.332308 26 0.332308 3366529 4886313 2650476
r-935 40 0.182051 40 0.182051 -1 -1 -1
r-632 27 0.934473 27 0.934473 15054661 -1 -1
r-913 24 0.626812 24 0.626812 586768 710626 484349
r-433 21 0.233333 21 0.233333 45943 49779 40134
r-106 31 0.969892 31 0.969892 -1 20360 -1
r-1 30 0.783908 30 0.783908 9737711 9599729 8866168
r-300 32 0.201613 32 0.201613 14990465 50689066 12434983
r-28 25 0.533333 25 0.533333 2318764 2356140 2119303
r-795 22 0.69697 22 0.69697 455080 546880 405375
r-847 19 0.830409 19 0.830409 5951 5627 5179
r-977 27 0.538462 27 0.538462 6322746 5847077 5806316
r-532 22 0.748918 22 0.748918 308597 198064 256871
r-926 20 0.621053 20 0.621053 137329 104432 111521
r-233 20 0.7 20 0.7 98829 113736 79684
r-348 40 0.398718 40 0.398718 -1 -1 -1
r-873 30 0.673563 30 0.673563 14288997 35219808 12712985
r-850 18 0.183007 18 0.183007 23569 17692 22160
r-183 19 0.549708 19 0.549708 42717 94624 40311
r-230 34 0.144385 34 0.144385 20819341 22908295 18267254
r-633 26 0.409231 26 0.409231 2672694 5256430 2383648
r-386 15 0.171429 15 0.171429 1434 1399 1438
r-87 38 0.0199147 38 0.0199147 6753 623619 6807
r-141 15 0.657143 15 0.657143 6104 5097 4811
r-134 33 0.229167 33 0.229167 63689483 50860311 57404506
r-189 18 0.431373 18 0.431373 42348 34425 34996
r-430 26 0.646154 26 0.646154 1952732 2326959 1570997
r-906 25 0.42 25 0.42 1206217 1190882 1044494
r-489 36 0.58254 36 0.58254 240434148 219349830 213077264
r-37 23 0.328063 23 0.328063 290960 337606 232928
r-273 38 0.325747 38 0.325747 -1 640076209 -1
r-865 25 0.186667 25 0.186667 930361 679174 769507
r-728 27 0.863248 27 0.863248 664402 591291 585177
r-145 23 0.466403 23 0.466403 387213 421757 352585
r-669 35 0.615126 35 0.615126 216723544 263188949 192430005
r-901 34 0.135472 34 0.135472 9262976 16975881 7269238
r-296 35 0.996639 35 0.996639 601 601 601
r-448 21 0.895238 21 0.895238 11787 18167 11135
r-964 28 0.57672 28 0.57672 11683356 10726568 10424584
r-915 22 0.220779 22 0.220779 244316 189687 200687
r-493 15 0.533333 15 0.533333 8585 5923 7484
r-221 32 0.580645 32 0.580645 59215511 66049514 52268387
r-359 21 0.333333 21 0.333333 121495 180731 96493
r-29 26 0.787692 26 0.787692 1166965 1033811 1124573
r-705 33 0.950758 33 0.950758 9749844 3280730 7452051
r-857 15 0.0857143 15 0.0857143 76 91 76
r-457 22 0.805195 22 0.805195 36203 25499 27427
r-897 30 0.583908 30 0.583908 33902064 17662696 31155400
r-327 30 0.767816 30 0.767816 8351029 12802607 7581055
r-652 37 0.626126 37 0.626126 717095128 677572887 639218564
r-369 39 0.615385 39 0.615385 -1 -1 -1
r-197 34 0.99287 34 0.99287 513 513 513
r-967 30 0.604598 30 0.604598 17752977 23032015 15508927
r-239 25 0.48 25 0.48 1867993 2843562 1711063
r-255 39 0.551957 39 0.551957 -1 -1 -1
r-11 30 0.0229885 30 0.0229885 13519 593 13527
r-508 34 0.386809 34 0.386809 182591178 121932743 156008498
r-808 18 0.529412 18 0.529412 56566 32373 48809
r-25 37 0.0705706 37 0.0705706 22359104 36409039 23981495
r-469 34 0.174688 34 0.174688 50957457 93882041 45804872
r-787 37 0.95045 37 0.95045 142423152 3001739879 112897167
r-454 40 0.278205 40 0.278205 -1 -1 -1
r-853 36 0.879365 36 0.879365 79413844 133271475 77514226
r-869 29 0.975369 29 0.975369 260 265 260
r-904 27 0.980057 27 0.980057 342 261 346
r-863 19 0.438596 19 0.438596 49471 60661 43312
r-122 33 0.632576 33 0.632576 104657649 162270206 96327187
r-55 33 0.032197 33 0.032197 -1 161070 -1
r-47 16 0.791667 16 0.791667 4919 6418 3449
r-562 33 0.329545 33 0.329545 44033975 69801096 34580283
r-487 35 0.331092 35 0.331092 204546613 215981747 178260660
r-254 16 0.375 16 0.375 3061 4070 2669
r-783 33 0.657197 33 0.657197 79496894 103372126 70499319
r-214 40 0.215385 40 0.215385 -1 -1 -1
r-345 15 0.209524 15 0.209524 1170 2005 1065
r-428 21 0.947619 21 0.947619 575 55197 579
r-923 24 0.0978261 24 0.0978261 54335 36108 50152
r-890 29 0.657635 29 0.657635 12414760 12839147 11363726
r-719 17 0.507353 17 0.507353 16854 28534 15880
r-88 30 0.514943 30 0.514943 28972201 34657069 26539695
r-533 15 0.552381 15 0.552381 5493 9448 4886
r-43 29 0.916256 29 0.916256 885774 559604 749293
r-455 27 0.666667 27 0.666667 9803528 7177724 8689417
r-668 29 0.561576 29 0.561576 15738439 19985442 14081884
r-42 36 0.819048 36 0.819048 105616913 194010217 71541930
r-838 33 0.842803 33 0.842803 25455958 43588609 24878113
r-297 32 0.59879 32 0.59879 49669049 43620351 42121129
r-983 38 0.887624 38 0.887624 92055872 184371929 83545921
r-506 35 0.396639 35 0.396639 147285868 187482735 126337435
r-695 16 0.508333 16 0.508333 10877 6681 9134
r-651 33 0.0511364 33 0.0511364 3884 28427 3399
r-49 37 0.861862 37 0.861862 314448637 522406587 292423095
r-347 30 0.468966 30 0.468966 16854234 18700764 14827875
r-156 27 0.11396 27 0.11396 248891 268763 249021
r-793 37 0.484985 37 0.484985 360592754 337577808 339121878
r-186 26 0.0276923 26 0.0276923 226 284 229
r-381 35 0.0184874 35 0.0184874 432214202 -1 -1
r-384 15 0.714286 15 0.714286 982 2811 799
r-250 20 0.778947 20 0.778947 40022 50145 42077
r-78 19 0.421053 19 0.421053 36331 44627 32369
r-16 38 0.241821 38 0.241821 -1 -1 -1
r-777 24 0.699275 24 0.699275 964293 809579 944998
r-291 35 0.862185 35 0.862185 86383607 80601777 77675822
r-283 30 0.0712644 30 0.0712644 57548 108753 53246
r-464 22 0.125541 22 0.125541 34669 26332 37092
r-124 23 0.944664 23 0.944664 285 275 299
r-102 40 0.383333 40 0.383333 -1 -1 -1
r-899 37 0.642643 37 0.642643 299062493 527129557 253688163
r-851 16 0.558333 16 0.558333 6448 8156 5851
r-281 16 0.558333 16 0.558333 11991 12372 10185
r-739 28 0.425926 28 0.425926 10416614 10482330 8994412
r-144 16 0.466667 16 0.466667 13904 18149 12783
r-920 34 0.196078 34 0.196078 128171902 96366604 120993152
r-302 28 0.645503 28 0.645503 7444978 7766410 6755406
r-924 18 0.562092 18 0.562092 19069 13344 15312
r-881 15 0.247619 15 0.247619 2416 3450 1983
r-501 15 0.390476 15 0.390476 1590 10013 1304
r-436 38 0.83926 38 0.83926 615721078 1032704159 539232778
r-824 20 0.0315789 20 0.0315789 166 1214 167
r-696 40 0.784615 40 0.784615 -1 -1 -1
